,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
132,23.5459131816,23.5381351257,23.5429172934,23.5449099484,23.5424742653,2.84166666667,872.083333333,11131.472238,23.54340797,22.4010190796,23.55,23.55,23.55,23.55,23.55,23.55,5.94537880558,51439.2254551
133,23.5492953459,23.5482963798,23.5504837573,23.5508475181,23.5498228408,2.88333333333,873.666666667,11131.472238,23.5492828377,22.4444837356,23.55,23.55,23.55,23.55,23.55,23.55,6.02102923727,42626.6574894
134,23.5497464728,23.5497326407,23.5507960953,23.5487949114,23.5512828202,2.925,875.25,11131.472238,23.549892318,22.4887172845,23.55,23.55,23.55,23.55,23.55,23.55,6.04061402444,46958.6686654
135,23.5504002692,23.5499341109,23.5493671523,23.5506360564,23.547741123,2.96666666667,876.833333333,11131.472238,23.5499780638,22.5273433182,23.55,23.55,23.55,23.55,23.55,23.55,6.07828563257,46202.3014486
136,23.5499360493,23.5499619852,23.5494784868,23.551375393,23.5495915239,3.00833333333,878.416666667,11131.472238,23.5499783124,22.5597589889,23.55,23.55,23.55,23.55,23.55,23.55,6.10928106588,46157.0224506
137,23.5505636046,23.5499652736,23.5486892302,23.551354294,23.5474330368,3.05,880.0,11102.9719009,23.5500374199,22.5880454442,23.55,23.55,23.55,23.55,23.55,23.55,6.14100079692,46261.5198199
138,23.5503335817,23.5499649927,23.5477920308,23.5486507143,23.5492338789,3.09166666667,883.75,11102.9719009,23.5498293536,22.6141220611,23.55,23.55,23.55,23.55,23.55,23.55,6.17504437515,46208.8226034
139,23.5496025478,23.5499640655,23.5492638058,23.5506639819,23.5521448766,3.13333333333,887.5,11102.9719009,23.5499728585,22.6387477292,23.55,23.55,23.55,23.55,23.55,23.55,6.20741205436,46287.4380161
140,23.5505296916,23.5499628983,23.548181809,23.5512700878,23.550495672,3.175,891.25,11102.9719009,23.5502401492,22.6618628245,23.55,23.55,23.55,23.55,23.55,23.55,6.23456662164,46297.2581911
141,23.5508187089,23.5499619153,23.5491309726,23.5516046528,23.5498310849,3.21666666667,895.0,11102.9719009,23.5504128684,22.6831388526,23.55,23.55,23.55,23.55,23.55,23.55,6.26382919197,46231.3111741
142,23.5506272727,23.5499608235,23.549998672,23.5494054498,23.5497510936,3.25833333333,898.75,11102.9719009,23.5502309478,22.703254358,23.55,23.55,23.55,23.55,23.55,23.55,6.29184384817,46160.4197294
143,23.5505476102,23.549959755,23.5498275493,23.5517325916,23.5491171379,3.3,902.5,11102.9719009,23.5502748033,22.7227571379,23.55,23.55,23.55,23.55,23.55,23.55,6.32070758761,46147.3334049
144,23.5019126216,23.5084369751,23.5045628577,23.5031287776,23.5051480863,3.39166666667,906.25,11102.9719009,23.5044587347,22.7428444575,23.5,23.5,23.5,23.5,23.5,23.5,6.38164862699,41910.4496152
145,23.5011457827,23.5014056087,23.4981089151,23.5014295211,23.5023463273,3.48333333333,910.0,11102.9719009,23.5011247785,22.755891059,23.5,23.5,23.5,23.5,23.5,23.5,6.39373170354,46874.1418127
146,23.5006277442,23.5002347589,23.4973995444,23.4997788129,23.4992239813,3.575,913.75,11102.9719009,23.5001035901,22.766795946,23.5,23.5,23.5,23.5,23.5,23.5,6.42430056232,44153.9373986
147,23.5012957612,23.5000369904,23.4978399229,23.4991197352,23.5013003324,3.66666666667,917.5,11102.9719009,23.5005232241,22.7796512436,23.5,23.5,23.5,23.5,23.5,23.5,6.45040930016,44636.6455869
148,23.4994902485,23.5000038186,23.5017032548,23.5007572257,23.4976894252,3.75833333333,921.25,11102.9719009,23.4997351291,22.7951676559,23.5,23.5,23.5,23.5,23.5,23.5,6.47410733507,44262.2534648
149,23.5000033127,23.4999988378,23.5025040685,23.5004640609,23.5007074517,3.85,925.0,11102.9719009,23.5002656082,22.8120070161,23.5,23.5,23.5,23.5,23.5,23.5,6.49639395312,44261.1724036
150,23.4990672469,23.499998568,23.5011845451,23.5005377591,23.4993530014,3.94166666667,920.416666667,11102.9719009,23.4996254423,22.8288689685,23.5,23.5,23.5,23.5,23.5,23.5,6.50263703038,43858.0289314
151,23.5006755644,23.4999996343,23.4998445556,23.499179562,23.5001284699,4.03333333333,915.833333333,11102.9719009,23.5002674688,22.8449204954,23.5,23.5,23.5,23.5,23.5,23.5,6.50621459835,43882.0740492
152,23.5006890163,23.5000009582,23.4994439437,23.4993600578,23.499860377,4.125,911.25,11102.9719009,23.5002336682,22.860120881,23.5,23.5,23.5,23.5,23.5,23.5,6.5082832668,43493.9939612
153,23.4998092727,23.5000020613,23.4997818514,23.5000994347,23.5025257175,4.21666666667,906.666666667,11102.9719009,23.5001122588,22.8744105124,23.5,23.5,23.5,23.5,23.5,23.5,6.50848577216,43297.5268954
154,23.4992049029,23.5000031154,23.5004745911,23.5003052233,23.500058324,4.30833333333,902.083333333,11102.9719009,23.4996861424,22.8876864536,23.5,23.5,23.5,23.5,23.5,23.5,6.50539049591,43032.2415996
155,23.5000568165,23.5000008608,23.4999916153,23.499853247,23.5005130375,4.4,897.5,11102.9719009,23.5000605388,22.8947201378,23.5,23.5,23.5,23.5,23.5,23.5,6.49904036557,42803.557118
156,23.5862396737,23.5749515743,23.5818328138,23.5844669432,23.5824900716,4.45,892.916666667,11102.9719009,23.5820487345,22.9013926369,23.59,23.59,23.59,23.59,23.59,23.59,6.40116203552,49850.1366222
157,23.5899548544,23.5898339772,23.5902025804,23.5899663969,23.5900641836,4.5,888.333333333,11102.9719009,23.5899454697,22.9177970395,23.59,23.59,23.59,23.59,23.59,23.59,6.4000361328,44804.9467583
158,23.5900400174,23.5899978131,23.5897672085,23.590216757,23.5900866257,4.55,883.75,11102.9719009,23.5900217374,22.9405864651,23.59,23.59,23.59,23.59,23.59,23.59,6.38696125594,44053.067006
159,23.5901204078,23.5899997275,23.5903596833,23.5899129574,23.5903251696,4.6,879.166666667,11102.9719009,23.5901059376,22.9508274601,23.59,23.59,23.59,23.59,23.59,23.59,6.36817189752,43884.0522351
160,23.5901524175,23.5899997232,23.5900895489,23.5898516509,23.5900421958,4.65,874.583333333,11131.472238,23.5900740172,22.9548973551,23.59,23.59,23.59,23.59,23.59,23.59,6.3474271719,43715.7981225
161,23.5900391538,23.5899997684,23.5900685655,23.5901579725,23.5897433323,4.7,870.0,11131.472238,23.5900113206,22.9554628404,23.59,23.59,23.59,23.59,23.59,23.59,6.32490455047,43529.7334681
162,23.5902253342,23.5899998245,23.5901410371,23.590124968,23.590243401,4.75,865.75,11131.472238,23.590147428,22.9538323237,23.59,23.59,23.59,23.59,23.59,23.59,6.30211050029,43324.6557378
163,23.5900000483,23.5899998819,23.5900011868,23.5899986149,23.5900727965,4.8,861.5,11131.472238,23.5900062754,22.9506476659,23.59,23.59,23.59,23.59,23.59,23.59,6.27891167636,43139.7610848
164,23.5900921294,23.5899999361,23.590144824,23.5899119254,23.5901542427,4.85,857.25,11131.472238,23.5900633367,22.9461704483,23.59,23.59,23.59,23.59,23.59,23.59,6.25442303255,42955.9874924
165,23.589945648,23.5899991736,23.5897858041,23.5898607944,23.5899071855,4.9,853.0,11150.1361027,23.5899405759,22.9426678654,23.59,23.59,23.59,23.59,23.59,23.59,6.2285540247,42709.5510401
166,23.590027209,23.5899998763,23.5901102033,23.5899389911,23.5898454795,4.95,848.75,11150.1361027,23.590004171,22.9350638138,23.59,23.59,23.59,23.59,23.59,23.59,6.20133390173,42514.9944402
167,23.5900577669,23.5900002844,23.5903069402,23.590146031,23.5901215873,5.0,844.5,11150.1361027,23.5900714402,22.9271365212,23.59,23.59,23.59,23.59,23.59,23.59,6.17340649361,42318.2081603
168,23.8719629745,23.8791219055,23.878451004,23.8782134143,23.878490785,5.0,840.25,11150.1361027,23.8747173249,22.9816916553,23.88,23.88,23.88,23.88,23.88,23.88,7.31265519889,76499.1172581
169,23.8801195245,23.8799938647,23.8799172142,23.8799589594,23.8801031744,5.0,836.0,11150.1361027,23.8800588739,23.0197596991,23.88,23.88,23.88,23.88,23.88,23.88,5.99510561227,48247.1047202
170,23.8800616007,23.8800008477,23.8801414029,23.8799252191,23.8800010857,5.0,831.75,11150.1361027,23.880037011,23.0356869813,23.88,23.88,23.88,23.88,23.88,23.88,5.97883795617,47699.6040142
171,23.8799063323,23.8800004778,23.8803478646,23.8799279231,23.8800153092,5.0,827.5,11150.1361027,23.8799754686,23.0380979218,23.88,23.88,23.88,23.88,23.88,23.88,5.95354585979,47161.8604536
172,23.8799020043,23.8800004597,23.8798992972,23.8800090149,23.8800483772,5.0,823.25,11150.1361027,23.8799471461,23.0438415015,23.88,23.88,23.88,23.88,23.88,23.88,5.92817677799,46773.4782274
173,23.8799247724,23.8800003666,23.8801073081,23.8802099691,23.8799896789,5.0,819.0,11150.1361027,23.8799843365,23.0453826455,23.88,23.88,23.88,23.88,23.88,23.88,5.90068317493,46358.936516
174,23.8800773421,23.8800002121,23.8800649446,23.8798132313,23.8800307909,5.0,806.583333333,11150.1361027,23.8800342703,23.0430949795,23.88,23.88,23.88,23.88,23.88,23.88,5.86116437559,46004.7535361
175,23.8801525127,23.8800001295,23.8801301266,23.8799835994,23.8799153317,5.0,794.166666667,11150.1361027,23.8800808663,23.0379914209,23.88,23.88,23.88,23.88,23.88,23.88,5.81828942445,45699.4583956
176,23.8798708592,23.880000076,23.8798368848,23.880053526,23.8799851767,5.0,781.75,11150.1361027,23.8799216442,23.0307813648,23.88,23.88,23.88,23.88,23.88,23.88,5.77475328779,45373.7005562
177,23.8800552864,23.8800000401,23.8801589382,23.8801904477,23.8800285736,5.0,769.333333333,11150.1361027,23.8800591273,23.0217484664,23.88,23.88,23.88,23.88,23.88,23.88,5.73032601633,45125.8298107
178,23.8801337233,23.8800000088,23.8802732174,23.8799219272,23.8796993678,5.0,756.916666667,11150.1361027,23.8800591282,23.011009974,23.88,23.88,23.88,23.88,23.88,23.88,5.68496313952,44929.5218974
179,23.8800395258,23.8799995716,23.8793536775,23.8799259166,23.8800010857,5.0,744.5,11150.1361027,23.8799626321,23.0039892898,23.88,23.88,23.88,23.88,23.88,23.88,5.64022108601,44826.7779326
180,23.4898266819,23.503361743,23.4896616297,23.4848282956,23.49472694,4.95,732.083333333,11150.1361027,23.4926634362,23.026143539,23.48,23.48,23.48,23.48,23.48,23.48,7.32360668087,30706.932092
181,23.4809016444,23.4802811886,23.477656252,23.4800916355,23.4796547255,4.9,719.666666667,11150.1361027,23.4803246076,22.9596486715,23.48,23.48,23.48,23.48,23.48,23.48,5.61498200444,52530.570681
182,23.4794280554,23.4800397361,23.4792836575,23.4789099133,23.4786607556,4.85,707.25,11150.1361027,23.4794449673,22.8598596208,23.48,23.48,23.48,23.48,23.48,23.48,5.68085340504,32535.667357
183,23.4806742496,23.480010609,23.4815258297,23.4797758028,23.48065786,4.8,694.833333333,11150.1361027,23.4805437763,22.7781426905,23.48,23.48,23.48,23.48,23.48,23.48,5.58774057486,37131.3199096
184,23.4804634388,23.4800079865,23.4778144744,23.4805944242,23.4791032954,4.75,682.416666667,11150.1361027,23.4800255587,22.7246789483,23.48,23.48,23.48,23.48,23.48,23.48,5.52621570399,37174.3904893
185,23.4808394649,23.4800080002,23.4792717244,23.480548538,23.4794350781,4.7,670.0,11150.1361027,23.480387894,22.687887713,23.48,23.48,23.48,23.48,23.48,23.48,5.4707777824,37547.5614822
186,23.4800327307,23.4800078921,23.482187714,23.4800098951,23.4808139547,4.65,636.666666667,11178.6364397,23.4802900531,22.6552857417,23.48,23.48,23.48,23.48,23.48,23.48,5.39501328866,37776.0228498
187,23.4803934042,23.4800077164,23.480110269,23.4789492965,23.4806318798,4.6,603.333333333,11197.3003045,23.4802229482,22.6208918272,23.48,23.48,23.48,23.48,23.48,23.48,5.31687146513,38203.9154623
188,23.4798993528,23.4800074537,23.4782517681,23.4809404602,23.4802317798,4.55,570.0,11197.3003045,23.4798833123,22.5837788153,23.48,23.48,23.48,23.48,23.48,23.48,5.24064860737,38521.1938682
189,23.4805197879,23.480007097,23.4792207115,23.4787438524,23.4790912165,4.5,536.666666667,11197.3003045,23.4800442773,22.5446377662,23.48,23.48,23.48,23.48,23.48,23.48,5.16473762732,38948.0822652
190,23.4800741029,23.4800066801,23.4822449559,23.4781649997,23.4794970068,4.45,503.333333333,11197.3003045,23.480049164,22.5042182601,23.48,23.48,23.48,23.48,23.48,23.48,5.09523413426,39289.4830939
191,23.4805200239,23.4800061966,23.4794282875,23.4811620041,23.480621315,4.4,470.0,11197.3003045,23.4804240762,22.4627062991,23.48,23.48,23.48,23.48,23.48,23.48,5.02812681434,39762.219828
192,23.3383635566,23.3405196318,23.3429705323,23.3366436176,23.3444635892,4.26666666667,436.666666667,11197.3003045,23.3395943398,22.4274302478,23.33,23.33,23.33,23.33,23.33,23.33,5.11047044718,27720.0012954
193,23.3301275216,23.3310133019,23.3329848575,23.3293253397,23.3321587543,4.13333333333,403.333333333,11197.3003045,23.3306386172,22.3775201423,23.33,23.33,23.33,23.33,23.33,23.33,4.94253460506,42242.7347724
194,23.3302192879,23.3295544627,23.3306566146,23.3298324102,23.3300546704,4.0,370.0,11244.4645063,23.3301465139,22.3250503815,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,35306.2872902
195,23.3296862006,23.3301832322,23.3297922258,23.3289253233,23.328504514,3.86666666667,336.666666667,11244.4645063,23.3295565577,22.2805041559,23.33,23.33,23.33,23.33,23.33,23.33,4.90853798378,37156.2534335
196,23.3302832101,23.3296427395,23.3298667092,23.3286458547,23.3292274301,3.73333333333,303.333333333,11244.4645063,23.3299372962,22.2441641097,23.33,23.33,23.33,23.33,23.33,23.33,4.90869606974,38014.4995205
197,23.3305626255,23.3308665298,23.3315204855,23.3308297204,23.3316709987,3.6,270.0,11291.6287301,23.3308262212,22.2121788977,23.33,23.33,23.33,23.33,23.33,23.33,4.90729556466,38714.8373362
198,23.3295388452,23.3293120578,23.3281091627,23.3316536378,23.3298802842,3.46666666667,247.5,11338.792954,23.329580848,22.1815586203,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,39176.2088078
199,23.3305331509,23.3307886113,23.3317929348,23.33042454,23.3314404733,3.33333333333,225.0,11367.2933131,23.33076945,22.1510663296,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,40055.4378678
200,23.3298368749,23.3297842963,23.3299842578,23.3300173938,23.3305012525,3.2,202.5,11385.9571778,23.3299327696,22.1210193141,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,40429.8417513
201,23.330462331,23.3303779837,23.3297253819,23.3313361278,23.328047373,3.06666666667,0.0,11385.9571778,23.3301843732,22.0914240165,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,43243.455303
202,23.3306601838,23.3293567452,23.3324602214,23.3316724231,23.3280397262,2.93333333333,0.0,11385.9571778,23.3304880382,22.0621220835,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,43931.9095683
203,23.3307224268,23.3312588053,23.3316923003,23.3315554708,23.3304309004,2.8,0.0,11385.9571778,23.330898932,22.0329569073,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,44375.2353784
204,23.7148722299,23.7144086954,23.7110831822,23.7109050787,23.7082059457,2.75,0.0,11385.9571778,23.7133500704,22.0352992823,23.72,23.72,23.72,23.72,23.72,23.72,5.10083806114,56098.776647
205,23.7202898223,23.7199828734,23.7208180214,23.719121741,23.7198403253,2.7,0.0,11385.9571778,23.7201489417,22.0543275301,23.72,23.72,23.72,23.72,23.72,23.72,5.00626113492,59891.5144887
206,23.7206524913,23.7206547038,23.7192193899,23.7202454041,23.7222598463,2.65,0.0,11385.9571778,23.7206554987,22.0573484738,23.72,23.72,23.72,23.72,23.72,23.72,5.00641488389,59940.629298
207,23.7210155892,23.7187520094,23.7192818184,23.7194052545,23.7205467094,2.6,0.0,11385.9571778,23.7204351147,22.0407024184,23.72,23.72,23.72,23.72,23.72,23.72,4.98290332829,55401.1658997
208,23.720319933,23.7206237569,23.7179692993,23.7208068065,23.7205122264,2.55,0.0,11385.9571778,23.7201966627,22.0147793383,23.72,23.72,23.72,23.72,23.72,23.72,4.98419043964,55587.0718685
209,23.7202887783,23.7198242288,23.7179295721,23.7207498777,23.7212918833,2.5,0.0,11385.9571778,23.720175189,21.9880463183,23.72,23.72,23.72,23.72,23.72,23.72,4.98428223581,55844.4088406
210,23.7203664387,23.7185019115,23.7201877306,23.721295608,23.7195375771,2.45,0.0,11385.9571778,23.7201618874,21.9635986224,23.72,23.72,23.72,23.72,23.72,23.72,4.98611925089,56075.7083609
211,23.7199645535,23.719113404,23.7188879275,23.7199432621,23.7226409619,2.4,0.0,11385.9571778,23.7200701323,21.9412169829,23.72,23.72,23.72,23.72,23.72,23.72,4.98706278912,56273.395834
212,23.7204378962,23.7203545326,23.7179148879,23.719652992,23.7186633748,2.35,0.0,11385.9571778,23.7199305972,21.9201072965,23.72,23.72,23.72,23.72,23.72,23.72,4.98942040571,56538.4513033
213,23.7194429027,23.7215939164,23.7193006106,23.7211699387,23.7176675012,2.3,0.0,11385.9571778,23.7196069008,21.8998510879,23.72,23.72,23.72,23.72,23.72,23.72,4.99057698989,56687.4360052
214,23.7202736496,23.7211889707,23.7225215557,23.7203782778,23.7182807593,2.25,0.0,11385.9571778,23.7203650305,21.8804188044,23.72,23.72,23.72,23.72,23.72,23.72,4.99117622799,57011.2641106
215,23.7202195331,23.719381332,23.7214242941,23.7200279674,23.7184377374,2.2,0.0,11385.9571778,23.7200379683,21.8621326042,23.72,23.72,23.72,23.72,23.72,23.72,4.99358874176,57084.5125904
216,23.6055850557,23.605538557,23.6113171208,23.6062562694,23.6106303022,2.10833333333,0.0,10247.0590484,23.6067280698,21.8447819622,23.6,23.6,23.6,23.6,23.6,23.6,4.92797628783,46700.0135074
217,23.5994690837,23.5988644265,23.5995589847,23.5996850213,23.5984147921,2.01666666667,0.0,10247.0590484,23.5993235402,21.8210324004,23.6,23.6,23.6,23.6,23.6,23.6,4.98979360343,59357.9306632
218,23.6004879746,23.6003164076,23.5984487856,23.6005159954,23.6019968694,1.925,0.0,10247.0590484,23.6004480051,21.7977980975,23.6,23.6,23.6,23.6,23.6,23.6,4.95556186248,53351.6118268
219,23.6006207422,23.5991533708,23.601114444,23.600910723,23.5999580481,1.83333333333,0.0,10247.0590484,23.6004746896,21.7813321093,23.6,23.6,23.6,23.6,23.6,23.6,4.95764800019,54214.6771029
220,23.6001287884,23.5983888369,23.6003328453,23.5986238414,23.6019812444,1.74166666667,0.0,10247.0590484,23.6000498977,21.7710318074,23.6,23.6,23.6,23.6,23.6,23.6,4.95469795347,54183.54783
221,23.6005410135,23.6011078973,23.6008567685,23.6018025522,23.6001756404,1.65,0.0,10247.0590484,23.6006940772,21.7640129673,23.6,23.6,23.6,23.6,23.6,23.6,4.95251992965,54174.494426
222,23.6009254673,23.5993571371,23.6024611188,23.6011075214,23.5983166001,1.55833333333,0.0,10247.0590484,23.6006435989,21.7582818136,23.6,23.6,23.6,23.6,23.6,23.6,4.94632870709,53888.0014914
223,23.6006147132,23.5991648957,23.5986026378,23.6010527795,23.5994805582,1.46666666667,0.0,10247.0590484,23.6001952788,21.7533001538,23.6,23.6,23.6,23.6,23.6,23.6,4.9441033776,53744.2431879
224,23.5994966695,23.5999623566,23.5998820443,23.6006244316,23.6002251225,1.375,0.0,10247.0590484,23.5997523362,21.7489784677,23.6,23.6,23.6,23.6,23.6,23.6,4.93986256632,53558.2079011
225,23.6008566016,23.6006625282,23.5984549772,23.5992650362,23.6025428494,1.28333333333,0.0,10247.0590484,23.6006664016,21.7453724422,23.6,23.6,23.6,23.6,23.6,23.6,4.93621518916,53512.5678836
226,23.5998572062,23.6011413225,23.6022507004,23.600843628,23.6002745352,1.19166666667,0.0,10247.0590484,23.6003354808,21.7426262804,23.6,23.6,23.6,23.6,23.6,23.6,4.93286313484,53162.6369913
227,23.599984202,23.5996156005,23.6022357483,23.5986673489,23.5993138961,1.1,0.0,10247.0590484,23.5999792502,21.7404538012,23.6,23.6,23.6,23.6,23.6,23.6,4.9274904297,53045.9198668
228,23.3432840214,23.346926162,23.3528786439,23.3399405262,23.3543298723,1.1,0.0,10247.0590484,23.3455172449,21.7339022818,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,30383.6548392
229,23.3300835326,23.3309387473,23.3318660311,23.3303450845,23.3334391237,1.1,0.0,10247.0590484,23.3307249084,21.6968506799,23.33,23.33,23.33,23.33,23.33,23.33,4.94271423164,58367.5909859
230,23.3298042474,23.3296789433,23.3284907389,23.3292949533,23.3292670309,1.1,0.0,10247.0590484,23.3295694721,21.6518274895,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,45246.1575358
231,23.3291711534,23.330151536,23.3291300648,23.3315701334,23.3274539073,1.1,0.0,10247.0590484,23.3292587628,21.6170329761,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,48136.9858195
232,23.330455028,23.3293578681,23.3296685961,23.3288130037,23.3317034377,1.1,0.0,10247.0590484,23.3302837911,21.5937811684,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,48710.2730567
233,23.3300106511,23.330337399,23.3301983748,23.3309320474,23.3283560688,1.1,0.0,10247.0590484,23.329948591,21.5765011495,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,48914.7079027
234,23.3308793479,23.3301156107,23.328301702,23.3313627747,23.3285066019,1.1,0.0,10247.0590484,23.3303351491,21.5608315755,23.33,23.33,23.33,23.33,23.33,23.33,4.90730878981,49362.7606706
