,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
119,20.7489601946,20.4896282522,24.4900684192,20.4899371194,23.7679156577,21.695860324,2.2,737.0,2277.71850319,23.3715242369,20.4869009242,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.05289351219,5168.91231079
120,20.7924632308,20.4897539444,24.4901193175,20.4899209052,23.8352082643,21.6666827392,2.25,757.666666667,1411.56974796,22.9991277801,20.4903674705,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.19087901188,9078.66383414
121,20.8275113096,20.4897631129,24.490060414,20.4899224455,23.8871680787,21.6164288193,2.3,778.333333333,1411.56974796,23.0714215409,20.4904494544,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.31842341455,9179.57798808
122,20.8865761746,20.4897558646,24.4900245614,20.4899212138,23.9554775213,21.5780508469,2.35,799.0,1411.56974796,23.1528814092,20.4902436889,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.45172829346,9131.30297933
123,20.9735847703,20.4897467736,24.4900086672,20.4899195764,24.0439288473,21.5561857934,2.4,819.666666667,1411.56974796,23.2262870986,20.489779165,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.5839917728,9073.28625207
124,21.078169029,20.4897279683,24.4902825854,20.4899151124,24.1380494994,21.5415309781,2.45,840.333333333,1411.56974796,23.2908293958,20.4901150598,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.69514155188,8925.25430115
125,21.1927166854,20.489712461,24.4901156786,20.4899120635,24.2321160343,21.5261080404,2.5,861.0,1411.56974796,23.3532960904,20.4898142262,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.8238597721,8825.3793015
126,21.3058078689,20.4896979203,24.4900370871,20.489908979,24.3128041549,21.5016636732,2.55,862.583333333,1411.56974796,23.3995254132,20.4892755663,20.49,20.49,20.49,20.49,20.49,20.49,20.49,2.92430440393,8731.11248164
127,21.412503353,20.48968234,24.4900059373,20.4899055951,24.374119885,21.466064248,2.6,864.166666667,1411.56974796,23.4403819191,20.4904115085,20.49,20.49,20.49,20.49,20.49,20.49,20.49,3.0168005836,8631.49292578
128,21.5136056928,20.4896657287,24.4902519283,20.4899018968,24.4185679067,21.4207900834,2.65,865.75,1411.56974796,23.6798315745,20.4895082498,20.49,20.49,20.49,20.49,20.49,20.49,20.49,3.87838461979,8527.32986933
129,21.6114064851,20.489648028,24.4902018157,20.4898978838,24.4504048723,21.367685829,2.7,867.333333333,1411.56974796,23.7062277536,20.4899775413,20.49,20.49,20.49,20.49,20.49,20.49,20.49,3.97781140483,8419.20353166
130,21.7075714981,20.4896292043,24.4901504406,20.4898935496,24.4724809552,21.3081025873,2.75,868.916666667,1411.56974796,23.7302717141,20.4892496867,20.49,20.49,20.49,20.49,20.49,20.49,20.49,4.07035992869,8307.6209575
131,21.8031424953,20.489609209,24.4901109324,20.4898888838,24.4705735155,21.2291100785,2.8,870.5,1411.56974796,23.7527423846,20.4898786043,20.49,20.49,20.49,20.49,20.49,20.49,20.49,4.15889871624,8192.9516359
132,21.8903064502,20.4324829876,24.4343468061,20.4316579081,24.4309146521,21.1346476078,2.84166666667,872.083333333,1267.06836023,23.8863190835,20.4304810311,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.29036123882,5313.63302042
133,21.9709991448,20.4297625868,24.430360181,20.4299830046,24.4001633949,21.0364285331,2.88333333333,873.666666667,1267.06836023,23.6815752798,20.4298015205,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.3669008827,9105.94916174
134,22.0492215686,20.4298863649,24.4300556439,20.4299544181,24.3802509892,20.9408102174,2.925,875.25,1267.06836023,23.7907259613,20.4301408069,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.42350191271,7191.12779791
135,22.1266436853,20.4298946366,24.4300275939,20.4299615543,24.3623118793,20.8481976728,2.96666666667,876.833333333,1267.06836023,23.7831071072,20.4302776083,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.49690865762,7529.89166109
136,22.2032526269,20.4298911124,24.4300192648,20.4299611816,24.3407302351,20.7571422105,3.00833333333,878.416666667,1267.06836023,23.7943120899,20.4297389182,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.56136364821,7489.8964081
137,22.2786232003,20.4298862483,24.4300138417,20.4299602489,24.3154897332,20.6668378369,3.05,880.0,1267.06836023,23.8057141241,20.4296776961,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.62326574952,7433.41310017
138,22.353698574,20.4298808129,24.4306709987,20.4299591009,24.2900173116,20.5776760033,3.09166666667,883.75,1267.06836023,23.8177248417,20.4295379179,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.68445164973,7368.3871965
139,22.4288557818,20.429874966,24.4305636764,20.4299578202,24.2665376422,20.4901419131,3.13333333333,887.5,1267.06836023,23.8295572739,20.4299656131,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.74980725064,7298.90834441
140,22.5034753079,20.4298687628,24.4304352694,20.4299564183,24.2453572379,20.4312561483,3.175,891.25,1267.06836023,23.8226937623,20.4300436277,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.8328250826,7313.70476243
141,22.5755841149,20.4298622226,24.4303286003,20.4299548952,24.2258988647,20.4299708948,3.21666666667,895.0,1267.06836023,23.8160577943,20.4303849448,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.91167590326,7437.58058616
142,22.6432650991,20.4298553243,24.4302485973,20.42995325,24.207186486,20.4299294313,3.25833333333,898.75,1267.06836023,23.8264524786,20.4302165061,20.43,20.43,20.43,20.43,20.43,20.43,20.43,4.95679019961,7346.37439756
143,22.7060200259,20.4298480647,24.4301938878,20.4299514808,24.1895369131,20.4299271797,3.3,902.5,1267.06836023,23.8281599907,20.4303241321,20.43,20.43,20.43,20.43,20.43,20.43,20.43,5.00135262102,7363.27252847
144,22.7317297966,20.1101535464,24.080801132,20.3138758361,23.8943907159,20.3234937535,3.39166666667,906.25,1267.06836023,24.0785171592,20.204268066,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.89691598145,0.0
145,22.7825168305,19.9414150867,23.941857316,20.1710970711,23.8298562489,20.1845286065,3.48333333333,910.0,1267.06836023,23.8713155627,19.9418028031,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.13256421299,971.764411085
146,22.8525255449,19.9399475365,23.9410666227,20.0687009035,23.9247070512,20.0726958967,3.575,913.75,1267.06836023,23.8702859877,19.9403397886,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.26108379696,1011.75710638
147,22.9261014614,19.9399068627,23.9406816201,20.0183110724,23.9396178248,20.0019136155,3.66666666667,917.5,1267.06836023,23.8835225575,19.9399260859,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.45512791074,746.765888398
148,22.9984056667,19.9399274693,23.9407538439,20.0004592898,23.9400471246,19.9588141503,3.75833333333,921.25,1267.06836023,23.8798706245,19.9401398744,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.38478536248,814.581138772
149,23.0717460551,19.9399179188,23.9407311847,19.9951711463,23.9400353437,19.9403400256,3.85,925.0,1267.06836023,23.872480754,19.9397589377,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.41643302726,814.691312232
150,23.144894516,19.9399031254,23.9407571192,19.9920733937,23.9400309293,19.9399838234,3.94166666667,920.416666667,1267.06836023,23.869020299,19.9399591732,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.40905324846,816.40061354
151,23.2165885827,19.9398817037,23.9408194821,19.9885330472,23.9400328137,19.9399780703,4.03333333333,915.833333333,1267.06836023,23.8707559633,19.9400889029,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.3769884548,769.813921795
152,23.2868332502,19.9398503113,23.940901526,19.9850104308,23.9400375328,19.9399690196,4.125,911.25,1267.06836023,23.8706337333,19.9397821054,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.34146322531,739.050733534
153,23.3567450289,19.9399221901,23.9409954758,19.9822120846,23.9400449144,19.9399765902,4.21666666667,906.666666667,1267.06836023,23.8721364493,19.9400715966,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.30050119852,690.290443163
154,23.4278161981,19.9398917252,23.9401157851,19.9803280616,23.9400550446,19.9399686855,4.30833333333,902.083333333,1267.06836023,23.8736290583,19.9400586479,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.2629225992,630.772518918
155,23.5014023443,19.9399273059,23.9400288738,19.9792123844,23.9400281341,19.9399735343,4.4,897.5,1267.06836023,23.8765988582,19.9397785704,19.94,19.94,19.94,19.94,19.94,19.94,19.94,6.21724581922,563.683812239
156,23.5756289845,20.0170787037,24.0123655184,20.0190174131,23.990170315,20.0175123768,4.45,892.916666667,1267.06836023,23.7218626088,20.0194031134,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.13975706606,3072.54885893
157,23.6500253995,20.0198755068,24.0192645544,20.0243536841,24.0193539594,20.0199097546,4.5,888.333333333,1267.06836023,23.9704161022,20.0202241755,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.05445664915,332.276143556
158,23.7253638735,20.019918789,24.019972885,20.0200813241,24.0200009861,20.0199485919,4.55,883.75,1267.06836023,23.851874067,20.019795209,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.07473731553,1213.32522047
159,23.8027786249,20.0199555403,24.020043379,20.0199848163,24.0200182594,20.0199377583,4.6,879.166666667,1267.06836023,23.8480075443,20.0198836622,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.05849818531,1228.71509448
160,23.8828420104,20.0199771798,24.0200546566,20.0199851279,24.0200179207,20.0199425171,4.65,874.583333333,1267.06836023,23.8654708819,20.0199447999,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.99631601376,1030.29182758
161,23.9655184094,20.022455788,24.020060829,20.0199876457,24.0196052507,20.0199474696,4.7,870.0,1267.06836023,23.8736867587,20.0203328379,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.93338844725,1027.94810241
162,24.018689251,20.0508973982,24.0200668928,20.0199889691,24.0129414783,20.0199520499,4.75,865.75,1267.06836023,23.8700931257,20.020099967,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.94191879494,1073.80322324
163,24.020004017,20.1095108676,24.0200734415,20.0199832665,23.9986835847,20.0199561387,4.8,861.5,1267.06836023,23.8663344271,20.0201068879,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.93641781136,1118.4141458
164,24.0200414745,20.1894690856,24.0200069666,20.0199846366,23.9783242387,20.0199118257,4.85,857.25,1267.06836023,23.8272210326,20.0201027952,20.02,20.02,20.02,20.02,20.02,20.02,20.02,4.84245406698,1162.30828855
165,24.0200432471,20.2816484623,24.0200056188,20.0199870452,23.9538197291,20.0199181346,4.9,853.0,1267.06836023,23.8193563446,20.0202652763,20.02,20.02,20.02,20.02,20.02,20.02,20.02,4.82930693576,1236.95939384
166,24.0200746176,20.3809581392,24.0200130802,20.0199810625,23.9266455437,20.0199251285,4.95,848.75,1267.06836023,23.8109076739,20.0203185796,20.02,20.02,20.02,20.02,20.02,20.02,20.02,4.81267946762,1317.58339988
167,24.0200450393,20.4854489883,24.020025167,20.0199837723,23.8975909473,20.0199315228,5.0,844.5,1267.06836023,23.8024766965,20.0201386818,20.02,20.02,20.02,20.02,20.02,20.02,20.02,4.79421674311,1398.74614968
168,23.5042689306,20.5375672408,23.6964854811,19.9960012845,23.4642569651,19.9187499752,5.0,840.25,1267.06836023,23.6885213312,19.8541489625,19.53,19.53,19.53,19.53,19.53,19.53,19.53,7.20830985492,0.0
169,23.5280836616,20.6385293945,23.5351613726,19.9651469066,23.3543529203,19.7922225951,5.0,836.0,1267.06836023,23.5351026774,19.6559306698,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.27373810273,0.0
170,23.5299730345,20.7756290931,23.5305355338,19.9405127767,23.4576561099,19.6952341479,5.0,831.75,1267.06836023,23.5305200854,19.531278472,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.29571728333,0.0
171,23.5301551582,20.9187399657,23.5307572806,19.9247410172,23.5281129537,19.6423191944,5.0,827.5,1267.06836023,23.5307223242,19.5300512596,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.42596419605,0.0
172,23.5301276174,21.0554953129,23.5300928675,19.9146265029,23.5299803106,19.6140638333,5.0,823.25,1267.06836023,23.5300928939,19.5300290192,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.2834195765,0.0
173,23.5301015265,21.1861172207,23.5300318444,19.906667897,23.5300194629,19.5925284515,5.0,819.0,1267.06836023,23.5300336555,19.5301287008,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.18414554512,0.0
174,23.530088264,21.3099187469,23.5300335427,19.898852715,23.5300149665,19.5698771919,5.0,806.583333333,1267.06836023,23.5300349867,19.5300271697,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.09659992388,0.0
175,23.5300797662,21.426923879,23.530043183,19.8905995848,23.5279610823,19.5451874478,5.0,794.166666667,1267.06836023,23.5300442244,19.5298716611,19.53,19.53,19.53,19.53,19.53,19.53,19.53,5.99191125871,0.0
176,23.5300736651,21.5380885269,23.5300549859,19.8819877217,23.5106886735,19.5302635534,5.0,781.75,1267.06836023,23.5208599386,19.5302580987,19.53,19.53,19.53,19.53,19.53,19.53,19.53,5.92708873805,30.6938120501
177,23.5300692524,21.6443232321,23.5300685239,19.8731879952,23.4761185259,19.5299887649,5.0,769.333333333,1267.06836023,23.5144207561,19.5300366135,19.53,19.53,19.53,19.53,19.53,19.53,19.53,5.86071306263,76.9989135878
178,23.530065734,21.7460909939,23.5300091694,19.864275932,23.4296968294,19.5299771242,5.0,756.916666667,1267.06836023,23.5099032207,19.5301317302,19.53,19.53,19.53,19.53,19.53,19.53,19.53,4.72373268635,81.8978239233
179,23.5300656633,21.8402855808,23.530019458,19.8552486569,23.3776781575,19.5299707465,5.0,744.5,1267.06836023,23.5054513688,19.5301234953,19.53,19.53,19.53,19.53,19.53,19.53,19.53,4.66534571647,113.799341542
180,23.8799670249,21.8681369338,24.0064511767,20.0353478149,23.3500759464,20.0733971007,4.95,732.083333333,1267.06836023,23.4109751438,19.8287325607,20.01,20.01,20.01,20.01,20.01,20.01,20.01,4.02542133682,4381.61965596
181,24.010080682,21.9188589948,24.010119634,20.0671369603,23.2971484026,20.1531868028,4.9,719.666666667,1267.06836023,24.010118389,20.0092835888,20.01,20.01,20.01,20.01,20.01,20.01,20.01,4.44290132516,0.0
182,24.0100744097,21.9850771387,24.0101187743,20.0112716361,23.2260480806,20.0143408477,4.85,707.25,1267.06836023,23.7478348754,20.0100310183,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.72587238676,1264.08112277
183,24.0101196374,22.0471152262,24.0100661343,20.0099923647,23.1533205656,20.0100885289,4.8,694.833333333,1267.06836023,23.4775452206,20.0097666293,20.01,20.01,20.01,20.01,20.01,20.01,20.01,4.22385354339,5075.29340304
184,24.0100958039,22.09353526,24.0100695539,20.0099692415,23.0850877393,20.0098966462,4.75,682.416666667,1267.06836023,23.6043336758,20.0098486397,20.01,20.01,20.01,20.01,20.01,20.01,20.01,4.04463778544,2998.73856596
185,24.0101040534,22.1248619958,24.0100791151,20.0099556035,23.0202727666,20.0099256436,4.7,670.0,1267.06836023,23.5589013794,20.0102020364,20.01,20.01,20.01,20.01,20.01,20.01,20.01,4.05170859565,3592.49651965
186,24.0101471938,22.1366200039,24.0100973276,20.0099620893,22.9509572513,20.0097991869,4.65,636.666666667,1267.06836023,23.5373397186,20.0096784239,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.99851636296,3798.7593134
187,24.0100484463,22.1279909818,24.0101231787,20.0099677909,22.8731775013,20.0098125042,4.6,603.333333333,1267.06836023,23.5142483979,20.0101864755,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.93259255395,4000.79923701
188,24.0100814084,22.1024068127,24.0101575319,20.0099267832,22.7877792008,20.0098284266,4.55,570.0,1267.06836023,23.489722658,20.0096939162,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.85897880088,4201.57854298
189,24.0100409441,22.0640429486,24.0102023517,20.0099351084,22.6971200798,20.009842788,4.5,536.666666667,1267.06836023,23.4632867496,20.010094577,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.78013470114,4408.85849856
190,24.0100824529,22.0193886047,24.0102588205,20.0099432688,22.6030563266,20.0098560942,4.45,503.333333333,1267.06836023,23.4358899817,20.0096960892,20.01,20.01,20.01,20.01,20.01,20.01,20.01,3.6985554985,4612.14275259
191,24.0100642853,21.9736134148,24.0100158164,20.0099504313,22.5052576608,20.0098692066,4.4,470.0,1267.06836023,23.2439277532,20.0097941956,20.01,20.01,20.01,20.01,20.01,20.01,20.01,2.84669609462,4817.87916772
192,23.86592176,21.9268227374,23.8704365327,19.9202616245,22.4041431492,19.8644050391,4.26666666667,436.666666667,1267.06836023,23.8084333851,19.861611207,19.86,19.86,19.86,19.86,19.86,19.86,19.86,3.63327345813,358.570035387
193,23.8601397237,21.8749221569,23.8605595059,19.8614870682,22.2999634122,19.8599480565,4.13333333333,403.333333333,1267.06836023,23.1472198299,19.8599131771,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.55709425406,3657.10547516
194,23.8600504768,21.8141660068,23.8600369703,19.8599744624,22.1929805967,19.8598118137,4.0,370.0,1267.06836023,23.1207765642,19.8598797776,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.7542496791,4311.36845343
195,23.8600177083,21.7457484171,23.8600699937,19.8599489751,22.083838548,19.8598646816,3.86666666667,336.666666667,1267.06836023,23.1394988601,19.8599257477,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.5297524461,3609.81299816
196,23.8190360616,21.6631282249,23.8601830787,19.8599709098,21.9707500899,19.8598816449,3.73333333333,303.333333333,1267.06836023,23.035455436,19.8598439753,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.45129976016,4272.76267389
197,23.7200119197,21.5615648274,23.8603837027,19.8599379951,21.8529178446,19.859894218,3.6,270.0,1267.06836023,22.9678867969,19.8601565768,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.3585077815,4566.28256983
198,23.5797406579,21.4462644546,23.8600268827,19.8599478196,21.7331085561,19.8599047066,3.46666666667,247.5,1267.06836023,22.8997403284,19.8596340988,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.27342442537,4849.77437393
199,23.4174994244,21.3218135542,23.8600239993,19.8599564823,21.6132751073,19.8599148349,3.33333333333,225.0,1267.06836023,22.826846123,19.8598955539,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.1847887401,5124.13495252
200,23.2428009358,21.1893794468,23.8600477262,19.8599635513,21.4938599094,19.859923584,3.2,202.5,1267.06836023,22.749891087,19.8602305208,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.09796252409,5395.19550009
201,23.0265787278,21.022579391,23.8601196289,19.8599515021,21.3992731986,19.8598668958,3.06666666667,0.0,1267.06836023,22.5617630478,19.8599432809,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.88409612588,5849.09798943
202,22.5975149178,20.6882376747,23.8600166442,19.8599577929,21.1946254904,19.8598771139,2.93333333333,0.0,1267.06836023,22.4544427491,19.8599919097,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.78898207471,6120.07890558
203,22.2707373251,20.4288364362,23.8600290521,19.8599627623,21.0378114704,19.8598844167,2.8,0.0,1267.06836023,22.3596573721,19.8600665161,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.71489335304,6354.96964252
204,22.0526025745,20.2590645124,24.0557153705,20.0527182348,20.9422880145,20.0496541725,2.75,0.0,1662.60204902,20.8804730481,20.0537250838,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.35058911462,14496.2995857
205,21.8882584889,20.1328630041,24.0598757732,20.0598172302,20.8706817153,20.0595045749,2.7,0.0,1662.60204902,23.3377664201,20.0597242456,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.38228189584,1540.51443075
206,21.741616132,20.0616900686,24.0600179112,20.0599570783,20.799418776,20.0598765425,2.65,0.0,1662.60204902,21.9510609858,20.0601385846,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.43338315381,7752.58236344
207,21.600397775,20.0599722005,24.060082902,20.059927598,20.7236636004,20.0598714002,2.6,0.0,1662.60204902,22.0653974657,20.0602717954,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.42944265474,6832.41336432
208,21.4646791282,20.0599257656,24.0600262965,20.0599274625,20.646784418,20.0598758668,2.55,0.0,1662.60204902,21.9908304281,20.0598671987,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.38285963695,6870.1120565
209,21.336638411,20.0599153613,24.0600406256,20.0599300597,20.5722227879,20.0598820005,2.5,0.0,1662.60204902,21.8906794244,20.0594228615,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.34946060783,7080.92837937
210,21.2169375954,20.0598522647,24.0600656977,20.05993279,20.5012745903,20.0598879553,2.45,0.0,1662.60204902,21.795062384,20.059761032,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.3138910688,7250.36140945
211,21.1049282003,20.0598901344,24.0600289475,20.0599354664,20.433811877,20.0598935752,2.4,0.0,1662.60204902,21.6980531268,20.0599077384,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.27880373437,7412.18809264
212,20.9996204791,20.0599169523,24.06004802,20.0599380745,20.3693227041,20.0598988634,2.35,0.0,1662.60204902,21.5975185157,20.0595041004,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.24334045024,7566.4849962
213,20.9002002991,20.0598005559,24.0600272938,20.0599406065,20.3073991329,20.0599038333,2.3,0.0,1662.60204902,21.4947242589,20.0598013588,20.06,20.06,20.06,20.06,20.06,20.06,20.06,1.20856231894,7714.17139772
