,Unnamed: 0,tout,q,qt,c,PLRs,PLR,hourindex
5175,5175,1.7,0.0,0.0,0.0,0.0,0.0,23
5176,5176,1.7,0.0,0.0,0.0,0.0,0.0,23
5177,5177,1.7,0.0,0.0,0.0,0.0,0.0,23
5178,5178,1.7,0.0,0.0,0.0,0.0,0.0,23
5179,5179,1.7,0.0,0.0,0.0,0.0,0.0,23
5180,5180,1.7,0.0,0.0,0.0,0.0,0.0,23
5181,5181,1.7,0.0,0.0,0.0,0.0,0.0,23
5182,5182,1.7,0.0,0.0,0.0,0.0,0.0,23
5183,5183,1.7,0.0,0.0,0.0,0.0,0.0,23
5184,5184,1.7416666669999998,0.0,0.0,0.0,0.0,0.0,0
5185,5185,1.783333333,0.0,0.0,0.0,0.0,0.0,0
5186,5186,1.825,0.0,0.0,0.0,0.0,0.0,0
5187,5187,1.866666667,0.0,0.0,0.0,0.0,0.0,0
5188,5188,1.908333333,0.0,0.0,0.0,0.0,0.0,0
5189,5189,1.95,0.0,0.0,0.0,0.0,0.0,0
5190,5190,1.991666667,0.0,0.0,0.0,0.0,0.0,0
5191,5191,2.0333333330000003,0.0,0.0,0.0,0.0,0.0,0
5192,5192,2.075,0.0,0.0,0.0,0.0,0.0,0
5193,5193,2.116666667,0.0,0.0,0.0,0.0,0.0,0
5194,5194,2.1583333330000003,0.0,0.0,0.0,0.0,0.0,0
5195,5195,2.2,0.0,0.0,0.0,0.0,0.0,0
5196,5196,2.2,0.0,0.0,0.0,0.0,0.0,1
5197,5197,2.2,0.0,0.0,0.0,0.0,0.0,1
5198,5198,2.2,0.0,0.0,0.0,0.0,0.0,1
5199,5199,2.2,0.0,0.0,0.0,0.0,0.0,1
5200,5200,2.2,0.0,0.0,0.0,0.0,0.0,1
5201,5201,2.2,0.0,0.0,0.0,0.0,0.0,1
5202,5202,2.2,0.0,0.0,0.0,0.0,0.0,1
5203,5203,2.2,0.0,0.0,0.0,0.0,0.0,1
5204,5204,2.2,0.0,0.0,0.0,0.0,0.0,1
5205,5205,2.2,0.0,0.0,0.0,0.0,0.0,1
5206,5206,2.2,0.0,0.0,0.0,0.0,0.0,1
5207,5207,2.2,0.0,0.0,0.0,0.0,0.0,1
5208,5208,2.2,0.0,0.0,0.0,0.0,0.0,2
5209,5209,2.2,0.0,0.0,0.0,0.0,0.0,2
5210,5210,2.2,0.0,0.0,0.0,0.0,0.0,2
5211,5211,2.2,0.0,0.0,0.0,0.0,0.0,2
5212,5212,2.2,0.0,0.0,0.0,0.0,0.0,2
5213,5213,2.2,0.0,0.0,0.0,0.0,0.0,2
5214,5214,2.2,0.0,0.0,0.0,0.0,0.0,2
5215,5215,2.2,0.0,0.0,0.0,0.0,0.0,2
5216,5216,2.2,0.0,0.0,0.0,0.0,0.0,2
5217,5217,2.2,0.0,0.0,0.0,0.0,0.0,2
5218,5218,2.2,0.0,0.0,0.0,0.0,0.0,2
5219,5219,2.2,0.0,0.0,0.0,0.0,0.0,2
5220,5220,2.1583333330000003,0.0,0.0,0.0,0.0,0.0,3
5221,5221,2.116666667,0.0,0.0,0.0,0.0,0.0,3
5222,5222,2.075,0.0,0.0,0.0,0.0,0.0,3
5223,5223,2.0333333330000003,0.0,0.0,0.0,0.0,0.0,3
5224,5224,1.991666667,0.0,0.0,0.0,0.0,0.0,3
5225,5225,1.95,0.0,0.0,0.0,0.0,0.0,3
5226,5226,1.908333333,0.0,0.0,0.0,0.0,0.0,3
5227,5227,1.866666667,0.0,0.0,0.0,0.0,0.0,3
5228,5228,1.825,0.0,0.0,0.0,0.0,0.0,3
5229,5229,1.783333333,0.0,0.0,0.0,0.0,0.0,3
5230,5230,1.7416666669999998,0.0,0.0,0.0,0.0,0.0,3
5231,5231,1.7,0.0,0.0,0.0,0.0,0.0,3
5232,5232,1.65,0.0,0.0,0.0,0.0,0.0,4
5233,5233,1.6,0.0,0.0,0.0,0.0,0.0,4
5234,5234,1.55,0.0,0.0,0.0,0.0,0.0,4
5235,5235,1.5,0.0,0.0,0.0,0.0,0.0,4
5236,5236,1.45,0.0,0.0,0.0,0.0,0.0,4
5237,5237,1.4,0.0,0.0,0.0,0.0,0.0,4
5238,5238,1.35,0.0,0.0,0.0,0.0,0.0,4
5239,5239,1.3,0.0,0.0,0.0,0.0,0.0,4
5240,5240,1.25,0.0,0.0,0.0,0.0,0.0,4
5241,5241,1.2,0.0,0.0,0.0,0.0,0.0,4
5242,5242,1.15,0.0,0.0,0.0,0.0,0.0,4
5243,5243,1.1,0.0,0.0,0.0,0.0,0.0,4
5244,5244,1.15,0.0,0.0,0.0,0.0,0.0,5
5245,5245,1.2,0.0,0.0,0.0,0.0,0.0,5
5246,5246,1.25,0.0,0.0,0.0,0.0,0.0,5
5247,5247,1.3,0.0,0.0,0.0,0.0,0.0,5
5248,5248,1.35,0.0,0.0,0.0,0.0,0.0,5
5249,5249,1.4,0.0,0.0,0.0,0.0,0.0,5
5250,5250,1.45,0.0,0.0,0.0,0.0,0.0,5
5251,5251,1.5,0.0,0.0,0.0,0.0,0.0,5
5252,5252,1.55,0.0,0.0,0.0,0.0,0.0,5
5253,5253,1.6,0.0,0.0,0.0,0.0,0.0,5
5254,5254,1.65,0.0,0.0,0.0,0.0,0.0,5
5255,5255,1.7,0.0,0.0,0.0,0.0,0.0,5
5256,5256,1.65,0.0,0.0,0.0,0.0,0.0,6
5257,5257,1.6,0.0,0.0,0.0,0.0,0.0,6
5258,5258,1.55,0.0,0.0,0.0,0.0,0.0,6
5259,5259,1.5,0.0,0.0,0.0,0.0,0.0,6
5260,5260,1.45,0.0,0.0,0.0,0.0,0.0,6
5261,5261,1.4,0.0,0.0,0.0,0.0,0.0,6
5262,5262,1.35,0.0,0.0,0.0,0.0,0.0,6
5263,5263,1.3,0.0,0.0,0.0,0.0,0.0,6
5264,5264,1.25,0.0,0.0,0.0,0.0,0.0,6
5265,5265,1.2,0.0,0.0,0.0,0.0,0.0,6
5266,5266,1.15,0.0,0.0,0.0,0.0,0.0,6
5267,5267,1.1,0.0,0.0,0.0,0.0,0.0,6
5268,5268,1.1,0.0,0.0,0.0,0.0,0.0,7
5269,5269,1.1,0.0,0.0,0.0,0.0,0.0,7
5270,5270,1.1,0.0,0.0,0.0,0.0,0.0,7
5271,5271,1.1,0.0,0.0,0.0,0.0,0.0,7
5272,5272,1.1,0.0,0.0,0.0,0.0,0.0,7
5273,5273,1.1,0.0,0.0,0.0,0.0,0.0,7
5274,5274,1.1,0.0,0.0,0.0,0.0,0.0,7
5275,5275,1.1,0.0,0.0,0.0,0.0,0.0,7
5276,5276,1.1,0.0,0.0,0.0,0.0,0.0,7
5277,5277,1.1,0.0,0.0,0.0,0.0,0.0,7
5278,5278,1.1,0.0,0.0,0.0,0.0,0.0,7
5279,5279,1.1,0.0,0.0,0.0,0.0,0.0,7
5280,5280,1.1,0.0,0.0,0.0,0.0,0.0,8
5281,5281,1.1,0.0,0.0,0.0,0.0,0.0,8
5282,5282,1.1,0.0,0.0,0.0,0.0,0.0,8
5283,5283,1.1,0.0,0.0,0.0,0.0,0.0,8
5284,5284,1.1,0.0,0.0,0.0,0.0,0.0,8
5285,5285,1.1,0.0,0.0,0.0,0.0,0.0,8
5286,5286,1.1,0.0,0.0,0.0,0.0,0.0,8
5287,5287,1.1,0.0,0.0,0.0,0.0,0.0,8
5288,5288,1.1,0.0,0.0,0.0,0.0,0.0,8
5289,5289,1.1,0.0,0.0,0.0,0.0,0.0,8
5290,5290,1.1,0.0,0.0,0.0,0.0,0.0,8
5291,5291,1.1,0.0,0.0,0.0,0.0,0.0,8
5292,5292,1.1,0.0,0.0,0.0,0.0,0.0,9
5293,5293,1.1,0.0,0.0,0.0,0.0,0.0,9
5294,5294,1.1,0.0,0.0,0.0,0.0,0.0,9
5295,5295,1.1,0.0,0.0,0.0,0.0,0.0,9
5296,5296,1.1,0.0,0.0,0.0,0.0,0.0,9
5297,5297,1.1,0.0,0.0,0.0,0.0,0.0,9
5298,5298,1.1,0.0,0.0,0.0,0.0,0.0,9
5299,5299,1.1,0.0,0.0,0.0,0.0,0.0,9
5300,5300,1.1,0.0,0.0,0.0,0.0,0.0,9
5301,5301,1.1,0.0,0.0,0.0,0.0,0.0,9
5302,5302,1.1,0.0,0.0,0.0,0.0,0.0,9
5303,5303,1.1,0.0,0.0,0.0,0.0,0.0,9
5304,5304,1.058333333,0.0,0.0,0.0,0.0,0.0,10
5305,5305,1.016666667,0.0,0.0,0.0,0.0,0.0,10
5306,5306,0.975,0.0,0.0,0.0,0.0,0.0,10
5307,5307,0.933333333,0.0,0.0,0.0,0.0,0.0,10
5308,5308,0.8916666670000001,0.0,0.0,0.0,0.0,0.0,10
5309,5309,0.85,0.0,0.0,0.0,0.0,0.0,10
5310,5310,0.808333333,0.0,0.0,0.0,0.0,0.0,10
5311,5311,0.7666666670000001,0.0,0.0,0.0,0.0,0.0,10
5312,5312,0.725,0.0,0.0,0.0,0.0,0.0,10
5313,5313,0.683333333,0.0,0.0,0.0,0.0,0.0,10
5314,5314,0.6416666670000001,0.0,0.0,0.0,0.0,0.0,10
5315,5315,0.6,0.0,0.0,0.0,0.0,0.0,10
5316,5316,0.6,0.0,0.0,0.0,0.0,0.0,11
5317,5317,0.6,0.0,0.0,0.0,0.0,0.0,11
5318,5318,0.6,0.0,0.0,0.0,0.0,0.0,11
5319,5319,0.6,0.0,0.0,0.0,0.0,0.0,11
5320,5320,0.6,0.0,0.0,0.0,0.0,0.0,11
5321,5321,0.6,0.0,0.0,0.0,0.0,0.0,11
5322,5322,0.6,0.0,0.0,0.0,0.0,0.0,11
5323,5323,0.6,0.0,0.0,0.0,0.0,0.0,11
5324,5324,0.6,0.0,0.0,0.0,0.0,0.0,11
5325,5325,0.6,0.0,0.0,0.0,0.0,0.0,11
5326,5326,0.6,0.0,0.0,0.0,0.0,0.0,11
5327,5327,0.6,0.0,0.0,0.0,0.0,0.0,11
5328,5328,0.6,0.0,0.0,0.0,0.0,0.0,12
5329,5329,0.6,0.0,0.0,0.0,0.0,0.0,12
5330,5330,0.6,0.0,0.0,0.0,0.0,0.0,12
5331,5331,0.6,0.0,0.0,0.0,0.0,0.0,12
5332,5332,0.6,0.0,0.0,0.0,0.0,0.0,12
5333,5333,0.6,0.0,0.0,0.0,0.0,0.0,12
5334,5334,0.6,0.0,0.0,0.0,0.0,0.0,12
5335,5335,0.6,0.0,0.0,0.0,0.0,0.0,12
5336,5336,0.6,0.0,0.0,0.0,0.0,0.0,12
5337,5337,0.6,0.0,0.0,0.0,0.0,0.0,12
5338,5338,0.6,0.0,0.0,0.0,0.0,0.0,12
5339,5339,0.6,0.0,0.0,0.0,0.0,0.0,12
5340,5340,0.55,0.0,0.0,0.0,0.0,0.0,13
5341,5341,0.5,0.0,0.0,0.0,0.0,0.0,13
5342,5342,0.45,0.0,0.0,0.0,0.0,0.0,13
5343,5343,0.4,0.0,0.0,0.0,0.0,0.0,13
5344,5344,0.35,0.0,0.0,0.0,0.0,0.0,13
5345,5345,0.3,0.0,0.0,0.0,0.0,0.0,13
5346,5346,0.25,0.0,0.0,0.0,0.0,0.0,13
5347,5347,0.2,0.0,0.0,0.0,0.0,0.0,13
5348,5348,0.15,0.0,0.0,0.0,0.0,0.0,13
5349,5349,0.1,0.0,0.0,0.0,0.0,0.0,13
5350,5350,0.05,0.0,0.0,0.0,0.0,0.0,13
5351,5351,0.0,0.0,0.0,0.0,0.0,0.0,13
5352,5352,-0.05,0.0,0.0,0.0,0.0,0.0,14
5353,5353,-0.1,0.0,0.0,0.0,0.0,0.0,14
5354,5354,-0.15,0.0,0.0,0.0,0.0,0.0,14
5355,5355,-0.2,0.0,0.0,0.0,0.0,0.0,14
5356,5356,-0.25,0.0,0.0,0.0,0.0,0.0,14
5357,5357,-0.3,0.0,0.0,0.0,0.0,0.0,14
5358,5358,-0.35,0.0,0.0,0.0,0.0,0.0,14
5359,5359,-0.4,0.0,0.0,0.0,0.0,0.0,14
5360,5360,-0.45,0.0,0.0,0.0,0.0,0.0,14
5361,5361,-0.5,0.0,0.0,0.0,0.0,0.0,14
5362,5362,-0.55,0.0,0.0,0.0,0.0,0.0,14
5363,5363,-0.6,0.0,0.0,0.0,0.0,0.0,14
5364,5364,-0.6,0.0,0.0,0.0,0.0,0.0,15
5365,5365,-0.6,0.0,0.0,0.0,0.0,0.0,15
5366,5366,-0.6,0.0,0.0,0.0,0.0,0.0,15
5367,5367,-0.6,0.0,0.0,0.0,0.0,0.0,15
5368,5368,-0.6,0.0,0.0,0.0,0.0,0.0,15
5369,5369,-0.6,0.0,0.0,0.0,0.0,0.0,15
5370,5370,-0.6,0.0,0.0,0.0,0.0,0.0,15
5371,5371,-0.6,0.0,0.0,0.0,0.0,0.0,15
5372,5372,-0.6,0.0,0.0,0.0,0.0,0.0,15
5373,5373,-0.6,0.0,0.0,0.0,0.0,0.0,15
5374,5374,-0.6,0.0,0.0,0.0,0.0,0.0,15
5375,5375,-0.6,0.0,0.0,0.0,0.0,0.0,15
5376,5376,-0.6416666670000001,0.0,0.0,0.0,0.0,0.0,16
5377,5377,-0.683333333,0.0,0.0,0.0,0.0,0.0,16
5378,5378,-0.725,0.0,0.0,0.0,0.0,0.0,16
5379,5379,-0.7666666670000001,0.0,0.0,0.0,0.0,0.0,16
5380,5380,-0.808333333,0.0,0.0,0.0,0.0,0.0,16
5381,5381,-0.85,0.0,0.0,0.0,0.0,0.0,16
5382,5382,-0.8916666670000001,0.0,0.0,0.0,0.0,0.0,16
5383,5383,-0.933333333,0.0,0.0,0.0,0.0,0.0,16
5384,5384,-0.975,0.0,0.0,0.0,0.0,0.0,16
5385,5385,-1.016666667,0.0,0.0,0.0,0.0,0.0,16
5386,5386,-1.058333333,0.0,0.0,0.0,0.0,0.0,16
5387,5387,-1.1,0.0,0.0,0.0,0.0,0.0,16
5388,5388,-1.1,0.0,0.0,0.0,0.0,0.0,17
5389,5389,-1.1,0.0,0.0,0.0,0.0,0.0,17
5390,5390,-1.1,0.0,0.0,0.0,0.0,0.0,17
5391,5391,-1.1,0.0,0.0,0.0,0.0,0.0,17
5392,5392,-1.1,0.0,0.0,0.0,0.0,0.0,17
5393,5393,-1.1,0.0,0.0,0.0,0.0,0.0,17
5394,5394,-1.1,0.0,0.0,0.0,0.0,0.0,17
5395,5395,-1.1,0.0,0.0,0.0,0.0,0.0,17
5396,5396,-1.1,0.0,0.0,0.0,0.0,0.0,17
5397,5397,-1.1,0.0,0.0,0.0,0.0,0.0,17
5398,5398,-1.1,0.0,0.0,0.0,0.0,0.0,17
5399,5399,-1.1,0.0,0.0,0.0,0.0,0.0,17
5400,5400,-1.1,0.0,0.0,0.0,0.0,0.0,18
5401,5401,-1.1,0.0,0.0,0.0,0.0,0.0,18
5402,5402,-1.1,0.0,0.0,0.0,0.0,0.0,18
5403,5403,-1.1,0.0,0.0,0.0,0.0,0.0,18
5404,5404,-1.1,0.0,0.0,0.0,0.0,0.0,18
5405,5405,-1.1,0.0,0.0,0.0,0.0,0.0,18
5406,5406,-1.1,0.0,0.0,0.0,0.0,0.0,18
5407,5407,-1.1,0.0,0.0,0.0,0.0,0.0,18
5408,5408,-1.1,0.0,0.0,0.0,0.0,0.0,18
5409,5409,-1.1,0.0,0.0,0.0,0.0,0.0,18
5410,5410,-1.1,0.0,0.0,0.0,0.0,0.0,18
5411,5411,-1.1,0.0,0.0,0.0,0.0,0.0,18
5412,5412,-1.1,0.0,0.0,0.0,0.0,0.0,19
5413,5413,-1.1,0.0,0.0,0.0,0.0,0.0,19
5414,5414,-1.1,0.0,0.0,0.0,0.0,0.0,19
5415,5415,-1.1,0.0,0.0,0.0,0.0,0.0,19
5416,5416,-1.1,0.0,0.0,0.0,0.0,0.0,19
5417,5417,-1.1,0.0,0.0,0.0,0.0,0.0,19
5418,5418,-1.1,0.0,0.0,0.0,0.0,0.0,19
5419,5419,-1.1,0.0,0.0,0.0,0.0,0.0,19
5420,5420,-1.1,0.0,0.0,0.0,0.0,0.0,19
5421,5421,-1.1,0.0,0.0,0.0,0.0,0.0,19
5422,5422,-1.1,0.0,0.0,0.0,0.0,0.0,19
5423,5423,-1.1,0.0,0.0,0.0,0.0,0.0,19
5424,5424,-1.15,0.0,0.0,0.0,0.0,0.0,20
5425,5425,-1.2,0.0,0.0,0.0,0.0,0.0,20
5426,5426,-1.25,0.0,0.0,0.0,0.0,0.0,20
5427,5427,-1.3,0.0,0.0,0.0,0.0,0.0,20
5428,5428,-1.35,0.0,0.0,0.0,0.0,0.0,20
5429,5429,-1.4,0.0,0.0,0.0,0.0,0.0,20
5430,5430,-1.45,0.0,0.0,0.0,0.0,0.0,20
5431,5431,-1.5,0.0,0.0,0.0,0.0,0.0,20
5432,5432,-1.55,0.0,0.0,0.0,0.0,0.0,20
5433,5433,-1.6,0.0,0.0,0.0,0.0,0.0,20
5434,5434,-1.65,0.0,0.0,0.0,0.0,0.0,20
5435,5435,-1.7,0.0,0.0,0.0,0.0,0.0,20
5436,5436,-1.7,0.0,0.0,0.0,0.0,0.0,21
5437,5437,-1.7,0.0,0.0,0.0,0.0,0.0,21
5438,5438,-1.7,0.0,0.0,0.0,0.0,0.0,21
5439,5439,-1.7,0.0,0.0,0.0,0.0,0.0,21
5440,5440,-1.7,0.0,0.0,0.0,0.0,0.0,21
5441,5441,-1.7,0.0,0.0,0.0,0.0,0.0,21
5442,5442,-1.7,0.0,0.0,0.0,0.0,0.0,21
5443,5443,-1.7,0.0,0.0,0.0,0.0,0.0,21
5444,5444,-1.7,0.0,0.0,0.0,0.0,0.0,21
5445,5445,-1.7,0.0,0.0,0.0,0.0,0.0,21
5446,5446,-1.7,0.0,0.0,0.0,0.0,0.0,21
5447,5447,-1.7,0.0,0.0,0.0,0.0,0.0,21
5448,5448,-1.7,0.0,0.0,0.0,0.0,0.0,22
5449,5449,-1.7,0.0,0.0,0.0,0.0,0.0,22
5450,5450,-1.7,0.0,0.0,0.0,0.0,0.0,22
5451,5451,-1.7,0.0,0.0,0.0,0.0,0.0,22
5452,5452,-1.7,0.0,0.0,0.0,0.0,0.0,22
5453,5453,-1.7,0.0,0.0,0.0,0.0,0.0,22
5454,5454,-1.7,0.0,0.0,0.0,0.0,0.0,22
5455,5455,-1.7,0.0,0.0,0.0,0.0,0.0,22
5456,5456,-1.7,0.0,0.0,0.0,0.0,0.0,22
5457,5457,-1.7,0.0,0.0,0.0,0.0,0.0,22
5458,5458,-1.7,0.0,0.0,0.0,0.0,0.0,22
5459,5459,-1.7,0.0,0.0,0.0,0.0,0.0,22
5460,5460,-1.7416666669999998,0.0,0.0,0.0,0.0,0.0,23
5461,5461,-1.783333333,0.0,0.0,0.0,0.0,0.0,23
5462,5462,-1.825,0.0,0.0,0.0,0.0,0.0,23
5463,5463,-1.866666667,0.0,0.0,0.0,0.0,0.0,23
5464,5464,-1.908333333,0.0,0.0,0.0,0.0,0.0,23
5465,5465,-1.95,0.0,0.0,0.0,0.0,0.0,23
5466,5466,-1.991666667,0.0,0.0,0.0,0.0,0.0,23
5467,5467,-2.0333333330000003,0.0,0.0,0.0,0.0,0.0,23
5468,5468,-2.075,0.0,0.0,0.0,0.0,0.0,23
5469,5469,-2.116666667,0.0,0.0,0.0,0.0,0.0,23
5470,5470,-2.1583333330000003,0.0,0.0,0.0,0.0,0.0,23
5471,5471,-2.2,0.0,0.0,0.0,0.0,0.0,23
5472,5472,-2.291666667,0.0,0.0,0.0,0.0,0.0,0
5473,5473,-2.383333333,0.0,0.0,0.0,0.0,0.0,0
5474,5474,-2.475,0.0,0.0,0.0,0.0,0.0,0
5475,5475,-2.566666667,0.0,0.0,0.0,0.0,0.0,0
5476,5476,-2.6583333330000003,0.0,0.0,0.0,0.0,0.0,0
5477,5477,-2.75,0.0,0.0,0.0,0.0,0.0,0
5478,5478,-2.841666667,0.0,0.0,0.0,0.0,0.0,0
5479,5479,-2.933333333,0.0,0.0,0.0,0.0,0.0,0
5480,5480,-3.025,0.0,0.0,0.0,0.0,0.0,0
5481,5481,-3.116666667,0.0,0.0,0.0,0.0,0.0,0
5482,5482,-3.208333333,0.0,0.0,0.0,0.0,0.0,0
5483,5483,-3.3,0.0,0.0,0.0,0.0,0.0,0
5484,5484,-3.208333333,0.0,0.0,0.0,0.0,0.0,1
5485,5485,-3.116666667,0.0,0.0,0.0,0.0,0.0,1
5486,5486,-3.025,0.0,0.0,0.0,0.0,0.0,1
5487,5487,-2.933333333,0.0,0.0,0.0,0.0,0.0,1
5488,5488,-2.841666667,0.0,0.0,0.0,0.0,0.0,1
5489,5489,-2.75,0.0,0.0,0.0,0.0,0.0,1
5490,5490,-2.6583333330000003,0.0,0.0,0.0,0.0,0.0,1
5491,5491,-2.566666667,0.0,0.0,0.0,0.0,0.0,1
5492,5492,-2.475,0.0,0.0,0.0,0.0,0.0,1
5493,5493,-2.383333333,0.0,0.0,0.0,0.0,0.0,1
5494,5494,-2.291666667,0.0,0.0,0.0,0.0,0.0,1
5495,5495,-2.2,0.0,0.0,0.0,0.0,0.0,1
5496,5496,-2.25,0.0,0.0,0.0,0.0,0.0,2
5497,5497,-2.3,0.0,0.0,0.0,0.0,0.0,2
5498,5498,-2.35,0.0,0.0,0.0,0.0,0.0,2
5499,5499,-2.4,0.0,0.0,0.0,0.0,0.0,2
5500,5500,-2.45,0.0,0.0,0.0,0.0,0.0,2
5501,5501,-2.5,0.0,0.0,0.0,0.0,0.0,2
5502,5502,-2.55,0.0,0.0,0.0,0.0,0.0,2
5503,5503,-2.6,0.0,0.0,0.0,0.0,0.0,2
5504,5504,-2.65,0.0,0.0,0.0,0.0,0.0,2
5505,5505,-2.7,0.0,0.0,0.0,0.0,0.0,2
5506,5506,-2.75,0.0,0.0,0.0,0.0,0.0,2
5507,5507,-2.8,0.0,0.0,0.0,0.0,0.0,2
5508,5508,-2.8,0.0,0.0,0.0,0.0,0.0,3
5509,5509,-2.8,0.0,0.0,0.0,0.0,0.0,3
5510,5510,-2.8,0.0,0.0,0.0,0.0,0.0,3
5511,5511,-2.8,0.0,0.0,0.0,0.0,0.0,3
5512,5512,-2.8,0.0,0.0,0.0,0.0,0.0,3
5513,5513,-2.8,0.0,0.0,0.0,0.0,0.0,3
5514,5514,-2.8,0.0,0.0,0.0,0.0,0.0,3
5515,5515,-2.8,0.0,0.0,0.0,0.0,0.0,3
5516,5516,-2.8,0.0,0.0,0.0,0.0,0.0,3
5517,5517,-2.8,0.0,0.0,0.0,0.0,0.0,3
5518,5518,-2.8,0.0,0.0,0.0,0.0,0.0,3
5519,5519,-2.8,0.0,0.0,0.0,0.0,0.0,3
5520,5520,-2.8,0.0,0.0,0.0,0.0,0.0,4
5521,5521,-2.8,0.0,0.0,0.0,0.0,0.0,4
5522,5522,-2.8,0.0,0.0,0.0,0.0,0.0,4
5523,5523,-2.8,0.0,0.0,0.0,0.0,0.0,4
5524,5524,-2.8,0.0,0.0,0.0,0.0,0.0,4
5525,5525,-2.8,0.0,0.0,0.0,0.0,0.0,4
5526,5526,-2.8,0.0,0.0,0.0,0.0,0.0,4
5527,5527,-2.8,0.0,0.0,0.0,0.0,0.0,4
5528,5528,-2.8,0.0,0.0,0.0,0.0,0.0,4
5529,5529,-2.8,0.0,0.0,0.0,0.0,0.0,4
5530,5530,-2.8,0.0,0.0,0.0,0.0,0.0,4
5531,5531,-2.8,0.0,0.0,0.0,0.0,0.0,4
5532,5532,-2.8,0.0,0.0,0.0,0.0,0.0,5
5533,5533,-2.8,0.0,0.0,0.0,0.0,0.0,5
5534,5534,-2.8,0.0,0.0,0.0,0.0,0.0,5
5535,5535,-2.8,0.0,0.0,0.0,0.0,0.0,5
5536,5536,-2.8,0.0,0.0,0.0,0.0,0.0,5
5537,5537,-2.8,0.0,0.0,0.0,0.0,0.0,5
5538,5538,-2.8,0.0,0.0,0.0,0.0,0.0,5
5539,5539,-2.8,0.0,0.0,0.0,0.0,0.0,5
5540,5540,-2.8,0.0,0.0,0.0,0.0,0.0,5
5541,5541,-2.8,0.0,0.0,0.0,0.0,0.0,5
5542,5542,-2.8,0.0,0.0,0.0,0.0,0.0,5
5543,5543,-2.8,0.0,0.0,0.0,0.0,0.0,5
5544,5544,-2.8,0.0,0.0,0.0,0.0,0.0,6
5545,5545,-2.8,0.0,0.0,0.0,0.0,0.0,6
5546,5546,-2.8,0.0,0.0,0.0,0.0,0.0,6
5547,5547,-2.8,0.0,0.0,0.0,0.0,0.0,6
5548,5548,-2.8,0.0,0.0,0.0,0.0,0.0,6
5549,5549,-2.8,0.0,0.0,0.0,0.0,0.0,6
5550,5550,-2.8,0.0,0.0,0.0,0.0,0.0,6
5551,5551,-2.8,0.0,0.0,0.0,0.0,0.0,6
5552,5552,-2.8,0.0,0.0,0.0,0.0,0.0,6
5553,5553,-2.8,0.0,0.0,0.0,0.0,0.0,6
5554,5554,-2.8,0.0,0.0,0.0,0.0,0.0,6
5555,5555,-2.8,0.0,0.0,0.0,0.0,0.0,6
5556,5556,-2.8,0.0,0.0,0.0,0.0,0.0,7
5557,5557,-2.8,0.0,0.0,0.0,0.0,0.0,7
5558,5558,-2.8,0.0,0.0,0.0,0.0,0.0,7
5559,5559,-2.8,0.0,0.0,0.0,0.0,0.0,7
5560,5560,-2.8,0.0,0.0,0.0,0.0,0.0,7
5561,5561,-2.8,0.0,0.0,0.0,0.0,0.0,7
5562,5562,-2.8,0.0,0.0,0.0,0.0,0.0,7
5563,5563,-2.8,0.0,0.0,0.0,0.0,0.0,7
5564,5564,-2.8,0.0,0.0,0.0,0.0,0.0,7
5565,5565,-2.8,0.0,0.0,0.0,0.0,0.0,7
5566,5566,-2.8,0.0,0.0,0.0,0.0,0.0,7
5567,5567,-2.8,0.0,0.0,0.0,0.0,0.0,7
5568,5568,-2.8,0.0,0.0,0.0,0.0,0.0,8
5569,5569,-2.8,0.0,0.0,0.0,0.0,0.0,8
5570,5570,-2.8,0.0,0.0,0.0,0.0,0.0,8
5571,5571,-2.8,0.0,0.0,0.0,0.0,0.0,8
5572,5572,-2.8,0.0,0.0,0.0,0.0,0.0,8
5573,5573,-2.8,0.0,0.0,0.0,0.0,0.0,8
5574,5574,-2.8,0.0,0.0,0.0,0.0,0.0,8
5575,5575,-2.8,0.0,0.0,0.0,0.0,0.0,8
5576,5576,-2.8,0.0,0.0,0.0,0.0,0.0,8
5577,5577,-2.8,0.0,0.0,0.0,0.0,0.0,8
5578,5578,-2.8,0.0,0.0,0.0,0.0,0.0,8
5579,5579,-2.8,0.0,0.0,0.0,0.0,0.0,8
5580,5580,-2.75,0.0,0.0,0.0,0.0,0.0,9
5581,5581,-2.7,0.0,0.0,0.0,0.0,0.0,9
5582,5582,-2.65,0.0,0.0,0.0,0.0,0.0,9
5583,5583,-2.6,0.0,0.0,0.0,0.0,0.0,9
5584,5584,-2.55,0.0,0.0,0.0,0.0,0.0,9
5585,5585,-2.5,0.0,0.0,0.0,0.0,0.0,9
5586,5586,-2.45,0.0,0.0,0.0,0.0,0.0,9
5587,5587,-2.4,0.0,0.0,0.0,0.0,0.0,9
5588,5588,-2.35,0.0,0.0,0.0,0.0,0.0,9
5589,5589,-2.3,0.0,0.0,0.0,0.0,0.0,9
5590,5590,-2.25,0.0,0.0,0.0,0.0,0.0,9
5591,5591,-2.2,0.0,0.0,0.0,0.0,0.0,9
5592,5592,-2.1583333330000003,0.0,0.0,0.0,0.0,0.0,10
5593,5593,-2.116666667,0.0,0.0,0.0,0.0,0.0,10
5594,5594,-2.075,0.0,0.0,0.0,0.0,0.0,10
5595,5595,-2.0333333330000003,0.0,0.0,0.0,0.0,0.0,10
5596,5596,-1.991666667,0.0,0.0,0.0,0.0,0.0,10
5597,5597,-1.95,0.0,0.0,0.0,0.0,0.0,10
