,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
720,20.1274891793,20.1272274131,20.1256196555,4.45,130.5,529.95125802,20.1263453536,20.12,20.12,20.12,20.12,0.161537293766,1426.95481962
721,20.120087503,20.1200117535,20.1201265279,4.5,130.0,529.95125802,20.120100164,20.12,20.12,20.12,20.12,0.260569529665,3090.07660865
722,20.1198859967,20.1198485268,20.1199001792,4.55,129.5,529.95125802,20.119888198,20.12,20.12,20.12,20.12,0.216496020407,2294.76722642
723,20.1198957877,20.1198671014,20.1199193462,4.6,129.0,529.95125802,20.1199056489,20.12,20.12,20.12,20.12,0.226612676584,2469.84052239
724,20.1198978881,20.1198696648,20.119921048,4.65,128.5,529.95125802,20.1199075774,20.12,20.12,20.12,20.12,0.227103952708,2478.58981521
725,20.119898355,20.1198698526,20.119921181,4.7,128.0,529.95125802,20.1199077834,20.12,20.12,20.12,20.12,0.227148293522,2479.4106941
726,20.1198945299,20.1198651498,20.1199163163,4.75,135.666666667,529.95125802,20.1199031064,20.12,20.12,20.12,20.12,0.225113325438,2443.7541776
727,20.1198883321,20.1198578856,20.1199088448,4.8,143.333333333,529.95125802,20.1198958643,20.12,20.12,20.12,20.12,0.222288266994,2394.51658294
728,20.1198802313,20.1198486079,20.1198989736,4.85,151.0,529.95125802,20.1198863781,20.12,20.12,20.12,20.12,0.218893960997,2335.82994341
729,20.119870161,20.1198373265,20.1198864008,4.9,158.666666667,529.95125802,20.1198744508,20.12,20.12,20.12,20.12,0.215011988694,2269.36181058
730,20.1198584246,20.1198246021,20.1198715478,4.95,166.333333333,529.95125802,20.1198605166,20.12,20.12,20.12,20.12,0.210932506453,2200.25511816
731,20.119844176,20.1198094863,20.1198527935,5.0,174.0,529.95125802,20.1198432292,20.12,20.12,20.12,20.12,0.206383803158,2124.14464185
732,19.8390185451,19.8525194713,19.9154917752,5.05,181.666666667,529.95125802,19.8451775646,19.8,19.8,19.8,19.8,0.0381327048378,211.082173868
733,19.7999146304,19.7998655712,19.8009931442,5.1,189.333333333,529.95125802,19.8005045912,19.8,19.8,19.8,19.8,0.169262456434,1577.27144023
734,19.7998239327,19.7997958095,19.7999649013,5.15,197.0,529.95125802,19.7999059319,19.8,19.8,19.8,19.8,0.157768308512,1374.05293046
735,19.7998298567,19.7997877718,19.7998990406,5.2,204.666666667,529.95125802,19.7998591932,19.8,19.8,19.8,19.8,0.135409082454,1090.1867729
736,19.7998195628,19.7997856196,19.7999135612,5.25,212.333333333,529.95125802,19.7998655256,19.8,19.8,19.8,19.8,0.137852945125,1117.31542167
737,19.7997934002,19.7997621901,19.7999460589,5.3,220.0,529.95125802,19.7998710868,19.8,19.8,19.8,19.8,0.131060346313,1032.41921912
738,19.7997804437,19.7997498724,19.7999411628,5.35,214.5,529.95125802,19.7998620673,19.8,19.8,19.8,19.8,0.128667316921,1002.94289844
739,19.7997730893,19.7997423636,19.7999378727,5.4,209.0,529.95125802,19.7998566568,19.8,19.8,19.8,19.8,0.127511708704,988.62145213
740,19.7997685027,19.7999092797,19.7999358124,5.45,203.5,529.95125802,19.7998907512,19.8,19.8,19.8,19.8,0.126897853446,980.951021233
741,19.7997662506,19.7999147022,19.799935302,5.5,198.0,529.95125802,19.7998911187,19.8,19.8,19.8,19.8,0.12665582742,977.765180473
742,19.799766117,19.7999146717,19.7999358129,5.55,192.5,529.95125802,19.7998913844,19.8,19.8,19.8,19.8,0.126735818489,978.633628261
743,19.7997678556,19.7999149619,19.7999372232,5.6,187.0,529.95125802,19.7998926982,19.8,19.8,19.8,19.8,0.127140803788,983.439300206
744,19.7035040171,19.7032880974,19.7098230395,5.69166666667,181.5,529.95125802,19.7034024874,19.7,19.7,19.7,19.7,0.0432386773115,330.166135271
745,19.6999745865,19.6999369209,19.7002206442,5.78333333333,176.0,529.95125802,19.7001048951,19.7,19.7,19.7,19.7,0.13778939184,1120.15490802
746,19.699896831,19.6998689664,19.699965754,5.875,170.5,529.95125802,19.6999255376,19.7,19.7,19.7,19.7,0.108800924538,776.56909047
747,19.6997349075,19.6998912384,19.6999485815,5.96666666667,165.0,529.95125802,19.6998827858,19.7,19.7,19.7,19.7,0.116953575545,868.012167313
748,19.6997440264,19.6998982127,19.6999569134,6.05833333333,159.5,529.95125802,19.699892065,19.7,19.7,19.7,19.7,0.120376635245,906.769555264
749,19.6997579013,19.6999039403,19.699924496,6.15,154.0,529.95125802,19.6998799037,19.7,19.7,19.7,19.7,0.12313333828,938.968461489
750,19.6997773791,19.699911648,19.699937113,6.24166666667,145.5,529.95125802,19.699893804,19.7,19.7,19.7,19.7,0.127293288866,988.579980335
751,19.6997979618,19.6997532713,19.6999490809,6.33333333333,137.0,529.95125802,19.6998722996,19.7,19.7,19.7,19.7,0.13174152333,1043.18842568
752,19.6998182716,19.6997680927,19.6999116639,6.425,128.5,529.95125802,19.6998602809,19.7,19.7,19.7,19.7,0.136557030959,1103.95190149
753,19.6998378232,19.6997889212,19.699928148,6.51666666667,120.0,529.95125802,19.6998792261,19.7,19.7,19.7,19.7,0.141730278978,1170.87433885
754,19.6998563301,19.6998097118,19.699942778,6.60833333333,111.5,529.95125802,19.6998967236,19.7,19.7,19.7,19.7,0.147025945908,1241.38634369
755,19.6998735882,19.6998295956,19.6998903396,6.7,103.0,529.95125802,19.6998746017,19.7,19.7,19.7,19.7,0.152416494474,1315.1319978
756,19.4483914658,19.4624114033,19.5742670316,6.65,94.5,567.739570141,19.454252983,19.39,19.39,19.39,19.39,0.0257740339827,112.89358316
757,19.3900099357,19.3899425426,19.4075847315,6.6,86.0,567.739570141,19.3899784374,19.39,19.39,19.39,19.39,0.0642251468886,644.206150234
758,19.3897840101,19.3899051819,19.3904517369,6.55,77.5,567.739570141,19.3902096476,19.39,19.39,19.39,19.39,0.144567804923,1203.77939989
759,19.3898149836,19.3899131749,19.3899649363,6.5,69.0,567.739570141,19.3899144076,19.39,19.39,19.39,19.39,0.121372506341,938.942488293
760,19.3898622175,19.3898070708,19.389914399,6.45,60.5,567.739570141,19.3898793525,19.39,19.39,19.39,19.39,0.139689256822,1161.15999575
761,19.3898896983,19.389837538,19.389944518,6.4,52.0,567.739570141,19.389910169,19.39,19.39,19.39,19.39,0.15034339207,1302.75702908
762,19.3896556954,19.3898616054,19.3899003403,6.35,50.0,567.739570141,19.3898377166,19.39,19.39,19.39,19.39,0.157439323789,1401.96333631
763,19.3896853289,19.3898803439,19.3899192381,6.3,48.0,567.739570141,19.3898598997,19.39,19.39,19.39,19.39,0.163802971302,1493.65460562
764,19.3897121304,19.3898955722,19.3899249008,6.25,46.0,567.739570141,19.38987211,19.39,19.39,19.39,19.39,0.166613277586,1536.86264616
765,19.3897407054,19.3899081362,19.3899374281,6.2,44.0,567.739570141,19.3898887313,19.39,19.39,19.39,19.39,0.171796761055,1614.22412825
766,19.3897650161,19.3896934401,19.3898542512,6.15,42.0,567.739570141,19.3898035124,19.39,19.39,19.39,19.39,0.17626348546,1682.36557507
767,19.3897856546,19.3897113927,19.3898690504,6.1,40.0,567.739570141,19.3898205164,19.39,19.39,19.39,19.39,0.180559629489,1748.89507913
768,19.0853410177,19.1015493024,19.2363526535,6.05833333333,38.0,654.033196661,19.0920268326,19.01,19.01,19.01,19.01,0.0271721967239,124.483369783
769,19.009878481,19.010039307,19.0453174588,6.01666666667,36.0,654.033196661,19.0099537103,19.01,19.01,19.01,19.01,0.0689875023203,730.770386555
770,19.0098185087,19.0097742463,19.0110118871,5.975,34.0,654.033196661,19.0104941235,19.01,19.01,19.01,19.01,0.140430500854,1168.89833699
771,19.0098167823,19.0099089946,19.0099807103,5.93333333333,32.0,654.033196661,19.0099176476,19.01,19.01,19.01,19.01,0.113052684726,864.32833896
772,19.0098419207,19.0097857602,19.0099463712,5.89166666667,30.0,654.033196661,19.0098807663,19.01,19.01,19.01,19.01,0.122160522685,967.230091102
773,19.0098472716,19.0097906813,19.0099207436,5.85,28.0,654.033196661,19.009872273,19.01,19.01,19.01,19.01,0.127445923574,1025.63690464
774,19.009850495,19.0097979345,19.0099303537,5.80833333333,25.6666666667,654.033196661,19.0098804743,19.01,19.01,19.01,19.01,0.130065374616,1056.03761709
775,19.0098513862,19.0098028494,19.0099375668,5.76666666667,23.3333333333,654.033196661,19.0098862001,19.01,19.01,19.01,19.01,0.131982934575,1078.27493965
776,19.009850027,19.0098052014,19.0099425229,5.725,21.0,654.033196661,19.0098895413,19.01,19.01,19.01,19.01,0.133314152259,1093.34060994
777,19.0098470917,19.0098057772,19.0099461681,5.68333333333,18.6666666667,654.033196661,19.0098913836,19.01,19.01,19.01,19.01,0.134271436545,1103.75677087
778,19.0098905114,19.0098556834,19.0099348468,5.64166666667,0.0,654.033196661,19.0099078148,19.01,19.01,19.01,19.01,0.148401198984,1292.43927378
779,19.0096502528,19.0098741976,19.0099411152,5.6,0.0,654.033196661,19.0098597699,19.01,19.01,19.01,19.01,0.152182623342,1346.56163464
780,19.3429828847,19.3431546895,19.3904951617,5.55,0.0,852.477069036,19.3720822313,19.35,19.35,19.35,19.35,0.209108177229,1863.5568894
781,19.3498425597,19.3497714215,19.3944574485,5.5,0.0,852.477069036,19.3498092587,19.35,19.35,19.35,19.35,0.0603444543763,581.933009755
782,19.3495243344,19.3498750448,19.3514928916,5.45,0.0,852.477069036,19.3507276824,19.35,19.35,19.35,19.35,0.198828932064,2061.02775411
783,19.3498499132,19.34983334,19.3499758706,5.4,0.0,852.477069036,19.3499211257,19.35,19.35,19.35,19.35,0.196255784327,2007.42469698
784,19.3498690425,19.3498364734,19.3498873542,5.35,0.0,852.477069036,19.3498728477,19.35,19.35,19.35,19.35,0.188566588933,1892.31106864
785,19.3498754286,19.3498431108,19.3499031396,5.3,0.0,852.477069036,19.3498849808,19.35,19.35,19.35,19.35,0.193195647669,1963.8308863
786,19.3498809595,19.3498500017,19.3499121954,5.25,0.0,852.477069036,19.3498929529,19.35,19.35,19.35,19.35,0.195853912067,2006.4236803
787,19.3498863828,19.3498567542,19.3499200358,5.2,0.0,852.477069036,19.3499001671,19.35,19.35,19.35,19.35,0.198461776997,2048.67574693
788,19.3498916328,19.3498632704,19.3499270762,5.15,0.0,852.477069036,19.3499068291,19.35,19.35,19.35,19.35,0.201041074528,2090.86400783
789,19.349896673,19.3498695079,19.3499334166,5.1,0.0,852.477069036,19.3499129781,19.35,19.35,19.35,19.35,0.203588806204,2132.90798163
790,19.3499014889,19.3498754524,19.349811307,5.05,0.0,852.477069036,19.3498430487,19.35,19.35,19.35,19.35,0.206050119964,2173.90739951
791,19.3495419763,19.349881105,19.3498205627,5.0,0.0,852.477069036,19.3497735184,19.35,19.35,19.35,19.35,0.208560531891,2215.92116242
792,19.5478051496,19.5481849087,19.5501530799,5.0,0.0,1360.81465763,19.5493702288,19.56,19.56,19.56,19.56,0.2895432394,3731.98775502
793,19.5592870007,19.5592876434,19.559536544,5.0,0.0,1360.81465763,19.5594277176,19.56,19.56,19.56,19.56,0.180399810703,1758.02035981
794,19.5596439318,19.5595848697,19.5599017397,5.0,0.0,1360.81465763,19.5597907678,19.56,19.56,19.56,19.56,0.232541434015,2620.07208681
795,19.5596005663,19.5598879383,19.5598797848,5.0,0.0,1360.81465763,19.5598238849,19.56,19.56,19.56,19.56,0.220475440243,2407.28989416
796,19.5595856231,19.559898054,19.5598728929,5.0,0.0,1360.81465763,19.5598184268,19.56,19.56,19.56,19.56,0.218668138638,2375.6709713
797,19.559578716,19.5598964405,19.5598695507,5.0,0.0,1360.81465763,19.5598146084,19.56,19.56,19.56,19.56,0.217817989182,2360.8762463
798,19.559574927,19.5598948525,19.5598674663,5.0,0.0,1360.81465763,19.5598122095,19.56,19.56,19.56,19.56,0.217293601582,2351.76576365
799,19.5595732518,19.5598938698,19.559866221,5.0,0.0,1360.81465763,19.5598108805,19.56,19.56,19.56,19.56,0.2170035746,2346.75173883
800,19.5595732273,19.5598933747,19.5598656391,5.0,0.0,1360.81465763,19.5598103946,19.56,19.56,19.56,19.56,0.216894794627,2344.89722262
801,19.559574527,19.559893275,19.5598655983,5.0,0.0,1360.81465763,19.5598105915,19.56,19.56,19.56,19.56,0.216932016304,2345.58495733
802,19.5595769037,19.5598935016,19.5598660073,5.0,0.0,1360.81465763,19.5598113512,19.56,19.56,19.56,19.56,0.217090157309,2348.37780981
803,19.5595801647,19.5598940007,19.5598667955,5.0,0.0,1360.81465763,19.5598125804,19.56,19.56,19.56,19.56,0.217350671622,2352.95415979
804,19.1839042542,19.2013269076,19.3732499086,4.95,0.0,1676.71129984,19.1909330251,19.08,19.08,19.08,19.08,0.0270256174875,123.420337229
805,19.0800466903,19.0799121368,19.1431018686,4.9,0.0,1676.71129984,19.0799837355,19.08,19.08,19.08,19.08,0.074271466221,822.879214595
806,19.0798873867,19.0798435236,19.0819978393,4.85,0.0,1676.71129984,19.0810576518,19.08,19.08,19.08,19.08,0.145942941234,1252.53918762
807,19.0798703738,19.0797977447,19.0799970055,4.8,0.0,1676.71129984,19.0799149232,19.08,19.08,19.08,19.08,0.122085447679,972.557379455
808,19.0798910624,19.0798360178,19.0799353642,4.75,0.0,1676.71129984,19.0798985534,19.08,19.08,19.08,19.08,0.123693419739,1004.31784847
809,19.0798951786,19.0798424228,19.0799528186,4.7,0.0,1676.71129984,19.0799111555,19.08,19.08,19.08,19.08,0.129098049728,1062.61885813
810,19.0798980918,19.0798469531,19.0799562311,4.65,0.0,1676.71129984,19.0799148995,19.08,19.08,19.08,19.08,0.130372343126,1078.18857763
811,19.0799005991,19.079850891,19.079958454,4.6,0.0,1676.71129984,19.0799177469,19.08,19.08,19.08,19.08,0.131418282255,1091.1986996
812,19.0799028519,19.0798544889,19.0799194315,4.55,0.0,1676.71129984,19.0798997742,19.08,19.08,19.08,19.08,0.13236245285,1103.0511306
813,19.0799049183,19.0798578396,19.0799217046,4.5,0.0,1676.71129984,19.0799023068,19.08,19.08,19.08,19.08,0.133313141143,1114.94916262
814,19.0796538189,19.0798610027,19.0799247689,4.45,0.0,1676.71129984,19.0798388119,19.08,19.08,19.08,19.08,0.13418016879,1125.81410536
815,19.079648977,19.079864017,19.0799277409,4.4,0.0,1676.71129984,19.0798400056,19.08,19.08,19.08,19.08,0.135079914942,1137.27339417
816,19.1655162137,19.1656587876,19.1668335486,4.30833333333,0.0,1937.31006727,19.1662683324,19.17,19.17,19.17,19.17,0.165148848257,1547.46672787
817,19.1696826707,19.1696286502,19.1699042645,4.21666666667,0.0,1937.31006727,19.1697412034,19.17,19.17,19.17,19.17,0.0938897941327,730.123757466
818,19.1696817883,19.1698689147,19.1699534198,4.125,0.0,1937.31006727,19.1698591133,19.17,19.17,19.17,19.17,0.132369988776,1113.21432691
819,19.1696567609,19.169866102,19.1699345426,4.03333333333,0.0,1937.31006727,19.1698392252,19.17,19.17,19.17,19.17,0.125789722042,1037.1993363
820,19.1696560417,19.1698665396,19.1699351161,3.94166666667,0.0,1937.31006727,19.1698395907,19.17,19.17,19.17,19.17,0.126089777171,1040.46215592
821,19.1696591297,19.1698682099,19.1699377388,3.85,0.0,1937.31006727,19.1698424833,19.17,19.17,19.17,19.17,0.126848537739,1049.12622329
822,19.1696632829,19.1698703715,19.1699407942,3.75833333333,0.0,1937.31006727,19.1698460573,19.17,19.17,19.17,19.17,0.127764118995,1059.71481533
823,19.1696680829,19.1698728211,19.1699440205,3.66666666667,0.0,1937.31006727,19.1698499945,19.17,19.17,19.17,19.17,0.128784088646,1071.63288986
824,19.1696733476,19.1698754684,19.1699473002,3.575,0.0,1937.31006727,19.1698541517,19.17,19.17,19.17,19.17,0.12988315228,1084.59908419
825,19.1696789498,19.1698782522,19.1699505581,3.48333333333,0.0,1937.31006727,19.1698584327,19.17,19.17,19.17,19.17,0.131044195638,1098.42306312
826,19.169684795,19.1698811277,19.1699537455,3.39166666667,0.0,1937.31006727,19.1698627697,19.17,19.17,19.17,19.17,0.132255269157,1112.97185032
827,19.1696977847,19.1698840617,19.1699289077,3.3,0.0,1937.31006727,19.1698569569,19.17,19.17,19.17,19.17,0.136907371418,1166.4541406
828,19.6289803251,19.6292602744,19.7036072806,3.3,0.0,1884.67607314,19.676498082,19.64,19.64,19.64,19.64,0.243613523954,2281.97276712
829,19.6398697654,19.6397889317,19.7344840537,3.3,0.0,1884.67607314,19.6398324446,19.64,19.64,19.64,19.64,0.0620676228067,605.880114739
830,19.6397338863,19.639666209,19.6431762893,3.3,0.0,1884.67607314,19.6416178485,19.64,19.64,19.64,19.64,0.207306570972,2211.07555192
831,19.6395900453,19.6398801484,19.6400003937,3.3,0.0,1884.67607314,19.6398934357,19.64,19.64,19.64,19.64,0.21891528552,2373.25874082
832,19.6395681213,19.6398849441,19.6399036454,3.3,0.0,1884.67607314,19.6398232249,19.64,19.64,19.64,19.64,0.196065898648,2010.32481528
833,19.639558506,19.6398825411,19.6399153713,3.3,0.0,1884.67607314,19.6398289884,19.64,19.64,19.64,19.64,0.199525391467,2061.20253673
834,19.6395525759,19.6398802938,19.6399151612,3.3,0.0,1884.67607314,19.639827128,19.64,19.64,19.64,19.64,0.199153041826,2054.66926158
835,19.6395479601,19.6398787243,19.6399141486,3.3,0.0,1884.67607314,19.6398251739,19.64,19.64,19.64,19.64,0.198737463737,2047.71248634
836,19.6395455039,19.6398775743,19.6399136855,3.3,0.0,1884.67607314,19.6398241213,19.64,19.64,19.64,19.64,0.198536258939,2044.26623899
837,19.6395436332,19.6398768972,19.6399132383,3.3,0.0,1884.67607314,19.6398232981,19.64,19.64,19.64,19.64,0.198366666843,2041.42396468
838,19.6395434582,19.6398764806,19.6399133272,3.3,0.0,1884.67607314,19.6398232369,19.64,19.64,19.64,19.64,0.198380284522,2041.54317527
839,19.6395437133,19.6398764219,19.6399133584,3.3,0.0,1884.67607314,19.6398232981,19.64,19.64,19.64,19.64,0.198397290842,2041.80360611
840,19.7529975368,19.7532364713,19.7545933106,3.3,0.0,1397.21932415,19.7540483112,19.76,19.76,19.76,19.76,0.282354093107,3562.07839101
841,19.7593453956,19.7592990558,19.7596990397,3.3,0.0,1397.21932415,19.7595492329,19.76,19.76,19.76,19.76,0.228055984399,2532.7257588
842,19.759775621,19.7597324102,19.7598258205,3.3,0.0,1397.21932415,19.7597988926,19.76,19.76,19.76,19.76,0.257720941366,3073.15953369
843,19.7597834328,19.7597347402,19.7598086666,3.3,0.0,1397.21932415,19.7597900847,19.76,19.76,19.76,19.76,0.252701060499,2978.68208009
844,19.7597836091,19.7597347371,19.7598092631,3.3,0.0,1397.21932415,19.7597905031,19.76,19.76,19.76,19.76,0.252868223454,2981.66261644
845,19.7597837362,19.7597348795,19.7598112375,3.3,0.0,1397.21932415,19.7597917975,19.76,19.76,19.76,19.76,0.253168393003,2987.11533965
846,19.7597839028,19.7597352277,19.7598128741,3.3,0.0,1397.21932415,19.7597929236,19.76,19.76,19.76,19.76,0.253417454441,2991.65637202
847,19.7597836644,19.7597350036,19.7598141322,3.3,0.0,1397.21932415,19.7597936314,19.76,19.76,19.76,19.76,0.253578424661,2994.5280348
848,19.7597834271,19.7597346718,19.759815071,3.3,0.0,1397.21932415,19.7597941193,19.76,19.76,19.76,19.76,0.253690653357,2996.51116594
849,19.7597828275,19.7597340166,19.7598157334,3.3,0.0,1397.21932415,19.7597943051,19.76,19.76,19.76,19.76,0.253738778864,2997.27699278
850,19.7597822788,19.7597332894,19.7598161543,3.3,0.0,1397.21932415,19.7597943358,19.76,19.76,19.76,19.76,0.25375139857,2997.39964999
851,19.759781401,19.7597322708,19.7598163613,3.3,0.0,1397.21932415,19.7597941159,19.76,19.76,19.76,19.76,0.253711002637,2996.51130832
852,19.73144794,19.7313394462,19.73111475,3.20833333333,0.0,885.644813098,19.7312190671,19.73,19.73,19.73,19.73,0.265889493075,3227.04494066
853,19.7299595184,19.7299244086,19.7299776488,3.11666666667,0.0,885.644813098,19.729964926,19.73,19.73,19.73,19.73,0.286993932718,3645.60615033
854,19.7298749403,19.7298454592,19.729925041,3.025,0.0,885.644813098,19.7299016359,19.73,19.73,19.73,19.73,0.285612183958,3618.1644793
855,19.7298838351,19.7298577233,19.7296736535,2.93333333333,0.0,885.644813098,19.7297451537,19.73,19.73,19.73,19.73,0.291762279635,3742.50116107
856,19.7298938937,19.7298697693,19.729694614,2.84166666667,0.0,885.644813098,19.7297622234,19.73,19.73,19.73,19.73,0.296498597337,3839.19718164
857,19.7299027714,19.7298803402,19.729722041,2.75,0.0,885.644813098,19.7297830445,19.73,19.73,19.73,19.73,0.300835130975,3928.47112584
858,19.7293504853,19.7298897842,19.7297471623,2.65833333333,0.0,885.644813098,19.7296984021,19.73,19.73,19.73,19.73,0.305045920939,4015.74151144
859,19.7293602079,19.729898323,19.7297695893,2.56666666667,0.0,885.644813098,19.7297162305,19.73,19.73,19.73,19.73,0.30919957693,4102.53555621
860,19.7293963356,19.7299060998,19.7297897629,2.475,0.0,885.644813098,19.7297374067,19.73,19.73,19.73,19.73,0.313214730867,4186.94070918
861,19.7294327625,19.7293718692,19.7298079889,2.38333333333,0.0,885.644813098,19.7296646264,19.73,19.73,19.73,19.73,0.317143468889,4270.08121511
862,19.7294667935,19.7293797648,19.7298245046,2.29166666667,0.0,885.644813098,19.7296832534,19.73,19.73,19.73,19.73,0.321069048123,4353.70538675
