,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
2048,2048,1.7,0.0,9054.28174993,20.5642390428,20.449255993,22.0122914392,24.45,1.72945130653,0.0
2049,2049,1.7,0.0,9054.28174993,20.538041816,20.4491915346,22.0059067088,24.45,1.72945130653,0.0
2050,2050,1.7,0.0,9054.28174993,20.5122104305,20.4495158773,21.9997647398,24.45,1.72945130653,0.0
2051,2051,1.7,0.0,9054.28174993,20.4868156017,20.4491561064,21.993832241,24.45,1.72945130653,0.0
2052,2052,1.74166666667,0.0,9054.28174993,20.7780495146,20.5584016508,21.9916917009,24.82,1.72945130653,1604.16115734
2053,2053,1.78333333333,0.0,9054.28174993,20.8190389033,20.6846541252,21.9877609534,24.82,1.72945130653,1163.92221693
2054,2054,1.825,0.0,9054.28174993,20.8190722921,20.7708534109,21.982968165,24.82,1.72945130653,1578.37018858
2055,2055,1.86666666667,0.0,9054.28174993,20.8203720241,20.8150852982,21.9796110794,24.82,1.72945130653,1578.2557697
2056,2056,1.90833333333,0.0,9054.28174993,20.8242436325,20.8184824661,21.9771333738,24.82,1.72945130653,1628.07104662
2057,2057,1.95,0.0,9054.28174993,20.8186047933,20.8190808709,21.9752595152,24.82,1.72945130653,1628.02417722
2058,2058,1.99166666667,0.0,9054.28174993,20.8224336009,20.8205515107,21.97338697,24.82,1.72945130653,1726.3325707
2059,2059,2.03333333333,0.0,9054.28174993,20.8185300484,20.8191823129,21.9715720654,24.82,1.72945130653,1726.32391272
2060,2060,2.075,0.0,9054.28174993,20.8228874743,20.8208569169,21.9699539981,24.82,1.72945130653,1822.98613608
2061,2061,2.11666666667,0.0,9054.28174993,20.8186266514,20.8194535485,21.96845384,24.82,1.72945130653,1822.99788474
2062,2062,2.15833333333,0.0,9054.28174993,20.8225998331,20.8201402005,21.9671390471,24.82,1.72945130653,1918.11761133
2063,2063,2.2,0.0,9054.28174993,20.8183781755,20.8207728388,21.9659047749,24.82,1.72945130653,1918.12874451
2064,2064,2.2,0.0,9054.28174993,20.5008719277,20.4430235564,21.9649795103,24.38,1.72945130653,133.803034507
2065,2065,2.2,0.0,9054.28174993,20.3930467583,20.3790231483,21.9618636211,24.38,1.72945130653,595.964861734
2066,2066,2.2,0.0,9054.28174993,20.3890087183,20.3792928804,21.9562411655,24.38,1.72945130653,535.296573045
2067,2067,2.2,0.0,9054.28174993,20.3832094252,20.3796790849,21.9515458829,24.38,1.72945130653,535.227222253
2068,2068,2.2,0.0,9054.28174993,20.3782594788,20.3797601071,21.9477735147,24.38,1.72945130653,655.882296615
2069,2069,2.2,0.0,9054.28174993,20.3819017129,20.3793096768,21.9440049765,24.38,1.72945130653,773.366576073
2070,2070,2.2,0.0,9054.28174993,20.3810896785,20.3790999157,21.9400030059,24.38,1.72945130653,831.027874973
2071,2071,2.2,0.0,9054.28174993,20.3852260194,20.3797347993,21.935858351,24.38,1.72945130653,944.370355107
2072,2072,2.2,0.0,9054.28174993,20.3851014538,20.3793591278,21.9317041409,24.38,1.72945130653,1000.10896932
2073,2073,2.2,0.0,9054.28174993,20.3811575726,20.379846288,21.927624088,24.38,1.72945130653,1055.25506114
2074,2074,2.2,0.0,9054.28174993,20.3858461004,20.379953174,21.9235848805,24.38,1.72945130653,1163.87013315
2075,2075,2.2,0.0,9054.28174993,20.3875332243,20.3793579466,21.9195883784,24.38,1.72945130653,1217.37043965
2076,2076,2.2,0.0,11303.8541681,20.2116200628,20.0639444412,21.9186439403,24.02,1.72945130653,0.0
2077,2077,2.2,0.0,11303.8541681,20.1328234581,20.0204983834,21.91584573,24.02,1.72945130653,0.0
2078,2078,2.2,0.0,11303.8541681,20.1296344511,20.0200551592,21.9112729768,24.02,1.72945130653,0.0
2079,2079,2.2,0.0,11303.8541681,20.1363322322,20.0198618673,21.9081629118,24.02,1.72945130653,0.0
2080,2080,2.2,0.0,11303.8541681,20.1296771967,20.0194975791,21.9060956644,24.02,1.72945130653,0.0
2081,2081,2.2,0.0,11303.8541681,20.1175074861,20.019945615,21.9041335367,24.02,1.72945130653,0.0
2082,2082,2.2,0.0,11303.8541681,20.1064310631,20.0196914379,21.901949245,24.02,1.72945130653,0.0
2083,2083,2.2,0.0,11303.8541681,20.0963682173,20.0198281256,21.8996502682,24.02,1.72945130653,0.0
2084,2084,2.2,0.0,11303.8541681,20.0859041139,20.0200052696,21.8973520366,24.02,1.72945130653,0.0
2085,2085,2.2,0.0,11303.8541681,20.0748385493,20.0191740921,21.8951076526,24.02,1.72945130653,0.0
2086,2086,2.2,0.0,11303.8541681,20.0634943914,20.0196906022,21.892917357,24.02,1.72945130653,0.0
2087,2087,2.2,0.0,11303.8541681,20.0519741728,20.0200211993,21.8907266653,24.02,1.72945130653,0.0
2088,2088,2.2,0.0,22248.6345274,20.5389428298,19.7767261452,22.0682898191,23.77,1.72945130653,0.0
2089,2089,2.2,0.0,22248.6345274,20.8843366995,19.7701336211,22.2754722506,23.77,1.72945130653,0.0
2090,2090,2.2,0.0,22248.6345274,20.9987352607,19.7696509647,22.3773301427,23.77,1.72945130653,0.0
2091,2091,2.2,0.0,22248.6345274,21.0402125091,19.7700432933,22.4018361665,23.77,1.72945130653,0.0
2092,2092,2.2,0.0,22248.6345274,21.0900774386,19.7695387973,22.4043130877,23.77,1.72945130653,0.0
2093,2093,2.2,0.0,22248.6345274,21.1451960938,19.7701019027,22.4126633952,23.77,1.72945130653,0.0
2094,2094,2.2,0.0,22248.6345274,21.191467338,19.7703294626,22.4282955409,23.77,1.72945130653,0.0
2095,2095,2.2,0.0,22248.6345274,21.2284900178,19.7699137722,22.4448610262,23.77,1.72945130653,0.0
2096,2096,2.2,0.0,22248.6345274,21.2604366009,19.7693640795,22.4587620127,23.77,1.72945130653,0.0
2097,2097,2.2,0.0,22248.6345274,21.2891355222,19.7701913512,22.4699580154,23.77,1.72945130653,0.0
