,Unnamed: 0,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
8440,8440,20.279866614,20.2796931026,22.630427001,20.2799937209,20.2798456073,20.2796543139,-0.6,18.3333333333,3003.55247132,20.2797968494,20.2808383357,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.650579774023,6232.65031913
8441,8441,20.2798673457,20.2796876641,22.6460361432,20.2799932071,20.2798465066,20.2796474252,-0.6,20.0,3003.55247132,20.2797970225,20.2803852913,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.659157586649,6281.99469915
8442,8442,20.2798651512,20.2796769243,22.6596707471,20.2799962232,20.2798402925,20.2799135128,-0.6,27.6666666667,3003.55247132,20.279836446,20.2810042397,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.60692639868,5996.72360664
8443,8443,20.2798592554,20.2796700047,22.6753424184,20.2799981805,20.279816008,20.2799145344,-0.6,35.3333333333,3003.55247132,20.2798190626,20.2804490286,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.567264078677,5779.42272754
8444,8444,20.2798542571,20.2796636032,22.6930233711,20.2812415393,20.2797964346,20.2799066919,-0.6,43.0,3003.55247132,20.2798002752,20.2798296752,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.534346951218,5661.28040554
8445,8445,20.2798493774,20.2796572512,22.7114593135,20.2852232432,20.2797776602,20.2798985447,-0.6,50.6666666667,3003.55247132,20.2797909196,20.2798615196,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.529586328224,5580.27755785
8446,8446,20.2798450957,20.279650641,22.7292740626,20.2917717156,20.2797639314,20.2798922837,-0.6,58.3333333333,3003.55247132,20.2797833164,20.2803727453,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.526077663842,5520.78695156
8447,8447,20.2798494838,20.2796598267,22.7462279266,20.2998871133,20.2797499512,20.2798858915,-0.6,66.0,3003.55247132,20.2797822916,20.2810545322,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.525313427084,5508.23087331
8448,8448,20.6417084528,20.6415970283,22.654907403,20.6815642434,20.6422622861,20.6421913275,-0.5,73.6666666667,1987.09253128,20.6682487674,20.3150982235,20.65,20.65,20.65,20.65,20.65,20.65,20.65,2.16401870599,17314.5170074
8449,8449,20.6498610481,20.6497208721,22.546883381,20.6964110778,20.6497391165,20.6498854417,-0.4,81.3333333333,1987.09253128,20.6498004458,20.3548528504,20.65,20.65,20.65,20.65,20.65,20.65,20.65,0.53137506185,5566.77344479
8450,8450,20.649898339,20.6496282643,22.4787314695,20.6515213399,20.6498360014,20.6499228229,-0.3,89.0,1987.09253128,20.6506674511,20.3831613329,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.43314604141,17285.8372801
8451,8451,20.6498407803,20.6499115045,22.4545186076,20.6500133579,20.6497304913,20.6498710199,-0.2,96.6666666667,1987.09253128,20.6499328891,20.3985069533,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.40360485016,16711.3851179
8452,8452,20.6498225865,20.6499198656,22.4549474643,20.6499143122,20.6496897889,20.6498512981,-0.1,104.333333333,1987.09253128,20.6498712088,20.4065566558,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.30635209104,14917.8218353
8453,8453,20.6498065469,20.6499144674,22.4637163148,20.6499150488,20.6496498868,20.6498324916,0.0,112.0,1987.09253128,20.6498629636,20.4123446824,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.30330295496,14854.3489921
8454,8454,20.6497896471,20.6499070168,22.4732075336,20.6499075341,20.6499098845,20.6498139965,0.1,114.166666667,1987.09253128,20.649881365,20.418036647,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.28538280361,14527.7061602
8455,8455,20.6497713966,20.6498987196,22.4820981878,20.6498996083,20.6499119215,20.6497947811,0.2,116.333333333,1987.09253128,20.6498717544,20.4239614081,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.26706823536,14196.6718947
8456,8456,20.649751819,20.6498897116,22.4911709777,20.6498907083,20.649902525,20.6497750231,0.3,118.5,1987.09253128,20.6498600928,20.4298713322,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.2487227949,13867.8695046
8457,8457,20.6497308564,20.6498799464,22.5010683005,20.6498806294,20.64989201,20.649754685,0.4,120.666666667,1987.09253128,20.6498473557,20.4355793827,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.23070926708,13547.5648328
8458,8458,20.6497084486,20.6498695609,22.5120270232,20.6498711454,20.6498805588,20.6497332506,0.5,122.833333333,1987.09253128,20.649834388,20.4410407023,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.21233507834,13223.762755
8459,8459,20.6496846443,20.6498582256,22.5237884649,20.6498596573,20.6498689834,20.6497116618,0.6,125.0,1987.09253128,20.6498200429,20.4462935228,20.65,20.65,20.65,20.65,20.65,20.65,20.65,1.19420791091,12907.0063843
8460,8460,20.931361342,20.9310078026,22.5168166804,20.9357453602,20.9326150852,20.9324539219,0.6,127.166666667,1825.15000215,20.9341506726,20.4507272626,20.95,20.95,20.95,20.95,20.95,20.95,20.95,2.1312589651,32424.2153168
8461,8461,20.9490734345,20.9489150006,22.5044711613,20.9495521758,20.9491153444,20.9491796764,0.6,129.333333333,1825.15000215,20.9492682651,20.453905529,20.95,20.95,20.95,20.95,20.95,20.95,20.95,0.982089432725,9510.73771855
8462,8462,20.9498404811,20.9495405342,22.4917346221,20.9499174407,20.9497822742,20.9498763879,0.6,131.5,1825.15000215,20.9498435954,20.4555294214,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.5739460136,19930.3492064
8463,8463,20.9498364642,20.9499051201,22.4828253077,20.9498632485,20.9497525503,20.9498781164,0.6,133.666666667,1825.15000215,20.9498559397,20.4564070355,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.45157834199,17507.1695462
8464,8464,20.9498211198,20.9499153971,22.4784699524,20.9498461287,20.9497365383,20.9498691257,0.6,135.833333333,1825.15000215,20.9498435627,20.4571716805,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.42915030061,17076.3315497
8465,8465,20.9498078975,20.9499085458,22.4769792843,20.9498340425,20.9497262679,20.9498620191,0.6,138.0,1825.15000215,20.9498327153,20.4580010355,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.41363560179,16780.4523391
8466,8466,20.9497989019,20.9499025373,22.4755748539,20.9498246168,20.94972243,20.9498583661,0.6,137.916666667,1825.15000215,20.9498249507,20.4584865706,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.40332422525,16584.4821742
8467,8467,20.9497915372,20.9498972104,22.4729192351,20.9498158076,20.9497209149,20.9498558177,0.6,137.833333333,1825.15000215,20.9498181737,20.4583953677,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.39447747601,16416.8816721
8468,8468,20.949784873,20.949892172,22.4691062126,20.9498072316,20.949720351,20.9498538017,0.6,137.75,1825.15000215,20.9498118154,20.4577497867,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.38648157023,16265.9111553
8469,8469,20.9497787822,20.9498873821,22.4646510682,20.9499545332,20.9497203446,20.9498521747,0.6,137.666666667,1825.15000215,20.9498885976,20.4566744661,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.37960738963,16136.5464648
8470,8470,20.9497732011,20.9498828195,22.4599120225,20.9499573938,20.9497207602,20.9498507121,0.6,137.583333333,1825.15000215,20.9498885198,20.4552595145,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.37246284045,16002.4397827
8471,8471,20.9497680826,20.9498784682,22.4550092915,20.949955659,20.9497215066,20.9498495568,0.6,137.5,1825.15000215,20.9498861955,20.4535687896,20.95,20.95,20.95,20.95,20.95,20.95,20.95,1.3666405293,15893.5219964
8472,8472,20.5755669732,20.5589243375,22.4037727321,20.7269860034,20.5877876946,20.5727796391,0.691666666667,137.416666667,1059.86106255,20.5719153332,20.4460630498,20.47,20.47,20.47,20.47,20.47,20.47,20.47,0.258065131886,1335.87110034
8473,8473,20.4700320637,20.4701490388,22.3370211636,20.4740664313,20.4699491955,20.4701036038,0.783333333333,137.333333333,1059.86106255,20.4713569372,20.435028079,20.47,20.47,20.47,20.47,20.47,20.47,20.47,0.957781763935,9753.91144605
8474,8474,20.4698926009,20.4696829628,22.2847942856,20.4700431287,20.4698820711,20.469658463,0.875,137.25,1059.86106255,20.4699355301,20.4249801591,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.3852715621,16564.4519652
8475,8475,20.4698716928,20.4696643945,22.2533891509,20.4699707903,20.4698493863,20.4699104293,0.966666666667,137.166666667,1059.86106255,20.4698900627,20.4175689481,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.03467489598,10313.5449076
8476,8476,20.4698908477,20.4696984494,22.2349280895,20.4699648547,20.4698772147,20.4696767555,1.05833333333,137.083333333,1059.86106255,20.4698757895,20.4121423718,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.15528700582,12268.3876082
8477,8477,20.4698930169,20.4697012978,22.2212531303,20.4698708754,20.4698816135,20.4696735864,1.15,137.0,1059.86106255,20.4698285735,20.407617048,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.15936987389,12338.5366881
8478,8478,20.4698915874,20.4696971493,22.2097313902,20.4698669658,20.4698812788,20.4696712537,1.24166666667,140.75,1059.86106255,20.469825541,20.4036791467,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.15735857363,12303.7274131
8479,8479,20.4698887188,20.4696900954,22.2001615298,20.4699614833,20.4698790952,20.4696662368,1.33333333333,144.5,1059.86106255,20.4698717619,20.4003055138,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.1531296143,12230.8988166
8480,8480,20.4698850334,20.469681312,22.1925600567,20.4699631086,20.4698759954,20.4696591937,1.425,148.25,1059.86106255,20.4698697159,20.397464576,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.14717595312,12128.7791068
8481,8481,20.469880583,20.4696709292,22.1867153025,20.4699618345,20.4698720715,20.4696503788,1.51666666667,152.0,1059.86106255,20.4698655898,20.3950924385,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.14055027333,12015.3901725
8482,8482,20.4698754105,20.4696590846,22.182365467,20.4699601105,20.4698673819,20.4696399696,1.60833333333,155.75,1059.86106255,20.4698606282,20.3931317018,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.13271038173,11881.807923
8483,8483,20.4698694767,20.4696457236,22.1792879559,20.4699580906,20.4698619192,20.469627987,1.7,159.5,1059.86106255,20.4698549189,20.3899239445,20.47,20.47,20.47,20.47,20.47,20.47,20.47,1.12398275487,11733.7317102
8484,8484,20.3255475508,20.3257861921,22.1756973168,20.3447915918,20.3252285497,20.3254087817,1.7,163.25,1059.86106255,20.325511534,20.3219241318,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.391843730155,3393.71502377
8485,8485,20.3201677099,20.3199871594,22.1712109729,20.3206911967,20.3201461815,20.3199559406,1.7,167.0,1059.86106255,20.3203806477,20.3078556971,20.32,20.32,20.32,20.32,20.32,20.32,20.32,1.15893123499,12375.2279065
8486,8486,20.3197544211,20.3198629085,22.1664421628,20.3199639175,20.3197402834,20.3198516071,1.7,170.75,1059.86106255,20.319879623,20.3198071116,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.92177248854,8564.47461683
8487,8487,20.3197753834,20.319877789,22.1620326948,20.3199524123,20.3197687022,20.3198716758,1.7,174.5,1059.86106255,20.3198851361,20.3200947094,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.951800777134,9027.92090979
8488,8488,20.3197721642,20.3198767405,22.1582972817,20.3199577013,20.3197669143,20.3198715778,1.7,178.25,1059.86106255,20.3198877443,20.3202565946,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.962159675618,9176.29985065
8489,8489,20.319766122,20.3198736588,22.155302951,20.3199583615,20.319762188,20.3198693002,1.7,182.0,1059.86106255,20.3198861904,20.3204431044,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.961408950928,9161.76199873
8490,8490,20.3197571313,20.3198692018,22.1535585042,20.3199581135,20.3197545481,20.3198655853,1.7,187.25,1059.86106255,20.3198830444,20.3205151686,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.957992057489,9106.53702
8491,8491,20.3197464433,20.3198639766,22.153280946,20.3199575045,20.3197447341,20.3198611546,1.7,192.5,1059.86106255,20.3198790227,20.320567548,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.953520032583,9035.47494784
8492,8492,20.319734486,20.3198581709,22.1543449162,20.3199566181,20.3197367903,20.3198562724,1.7,197.75,1059.86106255,20.3198747735,20.3207517196,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.948239620617,8952.4160647
8493,8493,20.3197212676,20.3198517963,22.1565486524,20.319955462,20.3197281128,20.3198509858,1.7,203.0,1059.86106255,20.3198699992,20.3194839599,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.942238682887,8858.82027474
8494,8494,20.3197067525,20.3198448511,22.1597604789,20.3199540366,20.3197179262,20.3198453281,1.7,208.25,1059.86106255,20.3198646023,20.3201591242,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.935613939948,8756.29491169
8495,8495,20.3199093338,20.3198373287,22.163926826,20.3199523374,20.3199143648,20.3198393305,1.7,213.5,1059.86106255,20.3199113962,20.3201347859,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0.928547167696,8647.75770268
8496,8496,20.4901228835,20.4902809096,22.1718620865,20.4935926196,20.4905828346,20.4906573901,1.79166666667,218.75,1059.86106255,20.4922914048,20.3387601882,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.5606627759,20083.172777
8497,8497,20.4994541572,20.4993465051,22.1840557512,20.4998140455,20.4994797414,20.4993740251,1.88333333333,224.0,1059.86106255,20.4995711056,20.3633817812,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.712391130179,5723.2573847
8498,8498,20.4997708967,20.4998698805,22.1994389656,20.4998848267,20.4997845355,20.4998778073,1.975,229.25,1059.86106255,20.4998587669,20.3845638533,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.13045108306,11836.5814396
8499,8499,20.4997061065,20.4998555234,22.2168958538,20.499937487,20.4997228402,20.4998628772,2.06666666667,234.5,1059.86106255,20.499867443,20.4008083826,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.02433283663,10075.5796878
8500,8500,20.4998990599,20.4998345334,22.2358475776,20.4999270305,20.4999076876,20.499844529,2.15833333333,239.75,1059.86106255,20.4998994717,20.4143814957,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.993244506506,9580.65332636
8501,8501,20.4998913472,20.499811631,22.2561407026,20.4999145142,20.4999024978,20.499825156,2.25,245.0,1059.86106255,20.4998859438,20.4274034333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.965226140556,9142.33282844
8502,8502,20.4998804973,20.4997940485,22.2746849835,20.4999039362,20.4998937286,20.4998109488,2.34166666667,242.0,1059.86106255,20.4998739951,20.4400438429,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.945721326639,8841.79766267
8503,8503,20.4998697774,20.4997778819,22.2901817783,20.4999636867,20.4998851412,20.4997984353,2.43333333333,239.0,1059.86106255,20.4998986268,20.452110118,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.928238569831,8575.80552274
8504,8504,20.4998587813,20.4997615835,22.3032989339,20.4999607905,20.4998766201,20.4997860971,2.525,236.0,1059.86106255,20.4998907807,20.4636392804,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.910948412071,8315.98878405
8505,8505,20.4998474648,20.4997451116,22.3151235613,20.4999558812,20.4998680633,20.4997738799,2.61666666667,233.0,1059.86106255,20.4998818231,20.4747972382,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.8946697811,8074.24628201
8506,8506,20.4998358221,20.4997284421,22.3263461921,20.4999503978,20.4998594473,20.4997617634,2.70833333333,230.0,1059.86106255,20.4998724465,20.4857279658,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.878786230049,7841.21317615
8507,8507,20.4998238457,20.4997115615,22.3372220881,20.4999444376,20.4998507588,20.4997497404,2.8,227.0,1059.86106255,20.4998627127,20.4965067866,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.863429419046,7618.59177455
8508,8508,20.2801816023,20.2659201207,22.3386026799,20.4216425146,20.2810902948,20.2674302813,2.75,224.0,1059.86106255,20.2701858353,20.2444958648,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.0980568343748,303.756128857
8509,8509,20.1900140198,20.1900309956,22.3401129439,20.3243409636,20.1900190581,20.1900422282,2.7,221.0,1059.86106255,20.1900273061,20.189891881,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.409780898396,3690.26474005
8510,8510,20.1898920364,20.1898234278,22.3416533937,20.251916148,20.1899134697,20.1898600236,2.65,218.0,1059.86106255,20.189870014,20.1899876327,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.372930940127,3150.23837856
8511,8511,20.1898328576,20.1897809496,22.3415657085,20.211835387,20.1898639907,20.1898238101,2.6,215.0,1059.86106255,20.1898229153,20.1896531576,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.35111855681,2856.27605626
8512,8512,20.1898682543,20.1898136754,22.3394316318,20.1915579843,20.1898966659,20.1898541873,2.55,212.0,1059.86106255,20.1898559323,20.1898614384,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.36880049812,3096.67048841
8513,8513,20.1898744912,20.189819871,22.3357028512,20.1900205959,20.189903894,20.1898616243,2.5,209.0,1059.86106255,20.1899035132,20.1897388896,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.501730753737,3608.16533956
8514,8514,20.1898792191,20.1898240648,22.3308319811,20.1899931679,20.1899095019,20.1898668309,2.45,206.166666667,1059.86106255,20.1898975233,20.1901196982,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.492099634551,3574.04790921
8515,8515,20.1898835742,20.1898283999,22.3251130328,20.1899899536,20.1899145633,20.1898711227,2.4,203.333333333,1059.86106255,20.1899060638,20.1895345535,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.530354982235,3843.13130821
8516,8516,20.18988767,20.189833411,22.3187246132,20.1899831265,20.1899192121,20.18987594,2.35,200.5,1059.86106255,20.1899101078,20.1896757653,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.553662585246,4034.79070576
8517,8517,20.1898913345,20.1898380758,22.3117650703,20.1899798525,20.1899234083,20.1898816868,2.3,197.666666667,1059.86106255,20.1899142093,20.1902488128,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.574112390174,4216.20083817
8518,8518,20.1898956175,20.1898425195,22.3042910042,20.1899854455,20.189927626,20.1898868958,2.25,194.833333333,1059.86106255,20.1899208039,20.189966966,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.593263017804,4395.79519698
8519,8519,20.1898995733,20.1898468033,22.296342728,20.1899803076,20.189931676,20.1898917915,2.2,192.0,1059.86106255,20.1899231632,20.1897086986,20.19,20.19,20.19,20.19,20.19,20.19,20.19,0.611277976473,4572.91925003
8520,8520,20.0340884298,20.0348796221,22.28777341,20.1599496796,20.0341542562,20.0348427274,2.15833333333,189.166666667,1059.86106255,20.0345692897,20.0316443763,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.1898487815,1036.04025223
8521,8521,20.0300101391,20.0299208713,22.2786003985,20.1212096904,20.0300594371,20.0300029599,2.11666666667,186.333333333,1059.86106255,20.02999578,20.0300708323,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.441086322078,4173.48482548
8522,8522,20.02992114,20.0299100846,22.2689290328,20.0901186795,20.029865076,20.0298174354,2.075,183.5,1059.86106255,20.0298776156,20.0302899806,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.34050961693,2727.96860922
8523,8523,20.0298597668,20.0298006013,22.2588779758,20.0690289812,20.0299071817,20.0298608456,2.03333333333,180.666666667,1059.86106255,20.0298549258,20.0300788165,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.368247459568,3103.75124448
8524,8524,20.0298670144,20.0298049232,22.248501123,20.0537760355,20.0299161538,20.0298691555,1.99166666667,177.833333333,1059.86106255,20.0298621548,20.0304990937,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.373283098714,3173.84883536
8525,8525,20.0298744671,20.0298107185,22.2378182677,20.0403423568,20.0299226181,20.0298738575,1.95,175.0,1059.86106255,20.0298683168,20.0302557106,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.377420385502,3231.87903564
8526,8526,20.0298826,20.0298164234,22.2265381606,20.0301958136,20.0299290419,20.0298785792,1.90833333333,171.416666667,1059.86106255,20.0299180862,20.0300168556,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.441814315326,3415.33801793
8527,8527,20.0298902697,20.0298258353,22.2145239134,20.0299918991,20.0297997022,20.0298886242,1.86666666667,167.833333333,1059.86106255,20.0298895709,20.0302763439,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.531266952937,3929.46660643
8528,8528,20.0298973552,20.0298337151,22.2018349271,20.0299882129,20.0298086926,20.0298967726,1.825,164.25,1059.86106255,20.0298943986,20.0300947345,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.537992853917,4012.45535861
8529,8529,20.0299038789,20.0298400381,22.1885882946,20.0299858488,20.0298206783,20.0299042095,1.78333333333,160.666666667,1059.86106255,20.029904478,20.0302598919,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.577322875939,4339.37200673
8530,8530,20.0299098689,20.0298486345,22.1748732988,20.0299850327,20.0298329791,20.029911118,1.74166666667,157.083333333,1059.86106255,20.0299126916,20.0301622609,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.606110925749,4610.7834064
8531,8531,20.0299153429,20.029856946,22.1607392285,20.0299820597,20.0298445551,20.029917569,1.7,153.5,1059.86106255,20.0299189369,20.0296474554,20.03,20.03,20.03,20.03,20.03,20.03,20.03,0.632909832059,4881.16628269
8532,8532,20.5257318777,20.5162703196,22.1619571644,20.5640523438,20.5215899884,20.5087885336,1.60833333333,149.916666667,1135.43424281,20.5526215614,20.1220528239,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.16275622622,14732.5083679
8533,8533,20.5016637281,20.5015347383,22.1587317746,20.6765468654,20.5015883023,20.5011323833,1.51666666667,146.333333333,1135.43424281,20.5014275784,20.2340049779,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.215291868888,1319.82543651
8534,8534,20.4999693087,20.4997770093,22.1484311135,20.5043452894,20.4997518987,20.4998747951,1.425,142.75,1135.43424281,20.5011419668,20.3157196307,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.828692918304,7939.77178862
8535,8535,20.4997188525,20.4998636335,22.1392434626,20.5001004998,20.4998333173,20.499654779,1.33333333333,139.166666667,1135.43424281,20.4999784112,20.3617205782,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.40319316435,17102.2908198
8536,8536,20.4997156288,20.4998680262,22.1302474688,20.499961059,20.4998420511,20.49965,1.24166666667,135.583333333,1135.43424281,20.4998700376,20.3868459403,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.09191955479,11199.2121403
8537,8537,20.499715872,20.499868156,22.119954536,20.499907753,20.4998457415,20.4996540863,1.15,132.0,1135.43424281,20.4998464825,20.4047575973,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.15782373477,12332.1655057
8538,8538,20.4997258983,20.4998717229,22.106736433,20.4999100231,20.4998520534,20.499662926,1.05833333333,125.083333333,1135.43424281,20.4998509999,20.4213620626,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.16630116101,12479.244282
8539,8539,20.4997392458,20.499876712,22.0905303558,20.4999129056,20.4998593394,20.4996732261,0.966666666667,118.166666667,1135.43424281,20.4998565394,20.4377028558,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.17421335984,12615.8582625
8540,8540,20.499753478,20.4998821376,22.0721996748,20.4999157765,20.4998666946,20.4996837651,0.875,111.25,1135.43424281,20.499862249,20.4534106054,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.18258822263,12760.8152034
8541,8541,20.4997694695,20.4998882287,22.0523575491,20.4999183498,20.4998739887,20.4996936917,0.783333333333,104.333333333,1135.43424281,20.4998679637,20.4682352398,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.19116353623,12909.1026672
8542,8542,20.4997891778,20.4998962865,22.0316226762,20.4999204595,20.49988048,20.499702316,0.691666666667,97.4166666667,1135.43424281,20.4998737924,20.4823670758,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.20006442467,13062.2124428
8543,8543,20.4997945349,20.4998965739,22.0114477755,20.4999190948,20.499882708,20.4997007095,0.6,90.5,1135.43424281,20.4998736305,20.4964044874,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.1988030493,13038.2648091
8544,8544,20.9687925209,20.9686712735,22.016311893,21.0287801209,20.9691662899,20.9689351951,0.6,83.5833333333,1308.01376815,21.011824898,20.4973751068,20.98,20.98,20.98,20.98,20.98,20.98,20.98,2.4293937991,18846.1602857
8545,8545,20.9798801179,20.9798064422,22.0128669554,21.0265684762,20.9797672602,20.9798858836,0.6,76.6666666667,1308.01376815,20.9798355283,20.4975414182,20.98,20.98,20.98,20.98,20.98,20.98,20.98,0.475825166324,4627.91037262
8546,8546,20.9798779571,20.9795094391,21.9951100804,20.9815017359,20.9795030641,20.9797083977,0.6,69.75,1308.01376815,20.9807124432,20.4974998399,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.73307508412,23236.7874013
8547,8547,20.9798139252,20.9798767057,21.9688960715,20.9800192573,20.9798722133,20.9795562732,0.6,62.8333333333,1308.01376815,20.9799176236,20.4956644563,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.64325331281,21396.761066
8548,8548,20.9798237405,20.9799012467,21.939956567,20.9799447604,20.979895931,20.9795639887,0.6,55.9166666667,1308.01376815,20.9798789913,20.4913606116,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.59035152597,20270.8909904
8549,8549,20.9798398388,20.9799105367,21.9106407775,20.9799496961,20.9799050467,20.9795857496,0.6,49.0,1308.01376815,20.9798883436,20.4851022479,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.61621845669,20798.24904
8550,8550,20.9798525814,20.979915392,21.8792007494,20.9799513368,20.9799129873,20.979603463,0.6,45.5,1308.01376815,20.9798939046,20.4774636217,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.62638814273,21001.8304365
8551,8551,20.9798600286,20.9799191581,21.848721429,20.9799527303,20.9799182306,20.9796199677,0.6,42.0,1308.01376815,20.9798982328,20.4693267728,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.63470678961,21170.2101237
8552,8552,20.979866222,20.9799205302,21.8205655995,20.9799508885,20.9799230487,20.9796287775,0.6,38.5,1308.01376815,20.9798992663,20.4614894038,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.63316625865,21133.1253633
8553,8553,20.9798711627,20.9799230931,21.7943563842,20.9799522191,20.979927565,20.9796444059,0.6,35.0,1308.01376815,20.9799030047,20.4535582394,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.64106291355,21294.3178473
8554,8554,20.9798774432,20.979926509,21.7687747346,20.9799536943,20.9795045552,20.9796604508,0.6,31.5,1308.01376815,20.9798614217,20.4450869455,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.649746137,21471.2506491
8555,8555,20.9798839312,20.9794893498,21.7429742443,20.9799552404,20.9795093073,20.9796763471,0.6,28.0,1308.01376815,20.97981485,20.4359516061,20.98,20.98,20.98,20.98,20.98,20.98,20.98,1.65906435996,21661.7037742
