,Unnamed: 0,p0,m0
4567,4567,24483.75135,19.89759973
4568,4568,23330.64795,19.52606235
4569,4569,26447.71378,20.50089096
4570,4570,19797.591630000006,18.28274396
4571,4571,23378.21678,19.53291025
4572,4572,23585.19906,19.58631489
4573,4573,24510.68797,19.90220803
4574,4574,23743.95486,19.65980351
4575,4575,19806.67996,18.2871988
4576,4576,21579.77101,18.93383761
4577,4577,23186.60054,19.4686848
4578,4578,19096.42342,17.98766036
4579,4579,22664.63741,19.30442312
4580,4580,25660.1282,20.26141397
4581,4581,18716.01914,17.85326288
4582,4582,23243.12195,19.49728646
4583,4583,24169.3473,19.79200424
4584,4584,16391.07716,16.90781006
4585,4585,22638.95702,19.29253267
4586,4586,20189.9133,18.42656681
4587,4587,22049.54511,19.09248555
4588,4588,24626.74817,19.93692813
4589,4589,19714.62521,18.20565332
4590,4590,26469.94766,20.50752259
4591,4591,26542.7902,20.52721925
4592,4592,15855.34312,16.62501946
4593,4593,19871.43013,18.31469635
4594,4594,18438.86339,17.77019803
4595,4595,20223.45291,18.44280779
4596,4596,26732.9879,20.52857662
4597,4597,18173.01388,17.66421438
4598,4598,20569.83666,18.57510113
4599,4599,17837.65114,17.52989828
4600,4600,18912.27803,17.953454999999995
4601,4601,17024.11546,17.19252873
4602,4602,16746.570480000002,17.07164766
4603,4603,13987.35189,15.79256212
4604,4604,15751.07146,16.63456879
4605,4605,17676.29389,17.41728535
4606,4606,15563.32815,16.55708656
4607,4607,19562.90795,18.16266712
4608,4608,19296.77127,18.09209578
4609,4609,12389.76195,14.97126652
4610,4610,15183.54224,16.37189753
4611,4611,19277.02713,18.04619001
4612,4612,14351.82601,15.96776609
4613,4613,15889.40974,16.70194996
4614,4614,13129.97424,15.36353474
4615,4615,12226.75881,14.88805921
4616,4616,14853.60319,16.15878929
4617,4617,16638.29771,17.01179115
4618,4618,13285.85464,15.45313024
4619,4619,13126.73629,15.37282865
4620,4620,15039.43518,16.18821405
4621,4621,11785.88318,14.63856609
4622,4622,16264.06376,16.74495892
4623,4623,13883.2911,15.70930397
4624,4624,15219.680869999998,16.36794575
4625,4625,16409.05213,16.889422699999994
4626,4626,13458.98708,15.53332876
4627,4627,14325.16814,15.97326554
4628,4628,14310.21155,15.94595303
4629,4629,11743.44095,14.61755573
4630,4630,13458.02977,15.49955694
4631,4631,14261.00868,15.91353243
4632,4632,15655.47788,16.52916332
4633,4633,11497.19314,14.47598401
4634,4634,14139.5944,15.88168041
4635,4635,12944.53361,15.27131721
4636,4636,12514.56129,15.0493328
4637,4637,13030.08723,15.31990959
4638,4638,13975.34556,15.78165769
4639,4639,13363.66905,15.45723242
4640,4640,12495.23541,15.03896094
4641,4641,13187.91253,15.394217
4642,4642,12906.79304,15.2292729
4643,4643,12190.43788,14.86966406
4644,4644,13905.58572,15.71558937
4645,4645,12873.029,15.24189696
4646,4646,14158.6716,15.86826123
4647,4647,14421.89426,16.01318512
