,Unnamed: 0,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
4942,4942,20.3884761894,21.9238288619,20.362183535,20.4654724179,22.6392096124,21.3797978714,24.359658521,-10.55,0.0,78758.2084636,22.5299454721,21.9423721526,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,5.4919107747,1747.2068105
4943,4943,20.3835895087,21.9183355276,20.360436497,20.4593938185,22.6351139158,21.3738794877,24.3596581849,-10.6,0.0,78758.2084636,22.5256103846,21.9402999558,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,5.48991098673,1747.20668999
4944,4944,20.3813860897,21.9157800728,20.0303932185,20.4567217869,22.6332048622,21.3705572929,24.0549156853,-10.6416666667,0.0,78758.2084636,22.4852442639,21.9395843539,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.59634664367,1736.14816448
4945,4945,20.3768733618,21.9107131009,20.0196637537,20.4512775533,22.6293695242,21.3642931968,24.0219440848,-10.6833333333,0.0,78758.2084636,22.4546651125,21.9381239835,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.52379845486,1859.11936003
4946,4946,20.3704657952,21.9036585492,20.0218807116,20.443570214,22.6239605572,21.3559134794,24.0202360613,-10.725,0.0,78758.2084636,22.462702466,21.9359783664,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.57006120627,1390.34679866
4947,4947,20.3635359507,21.8960325421,20.0196404959,20.4352588658,22.6179594709,21.346949723,24.0198078674,-10.7666666667,0.0,78758.2084636,22.4537964293,21.9335538502,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.55754100626,1497.24375647
4948,4948,20.3568783041,21.8887351969,20.0201539898,20.4272955559,22.6121585854,21.3386239338,24.0197078943,-10.8083333333,0.0,78758.2084636,22.4473848639,21.9311941372,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.55247284891,1528.03564912
4949,4949,20.3506212804,21.881887066,20.0211512306,20.4198298077,22.606737946,21.3310267157,24.0196859393,-10.85,0.0,78758.2084636,22.441807665,21.9290056182,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.54899902697,1538.17963664
4950,4950,20.3446203146,21.875296077,20.0209246867,20.412686717,22.6015751437,21.3237880196,24.0196816667,-10.8916666667,0.0,78758.2084636,22.4364553416,21.9269633714,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.54575664165,1548.26641724
4951,4951,20.3387268405,21.8687910886,20.0196924837,20.405688543,22.5965239782,21.3166262001,24.0196810416,-10.9333333333,0.0,78758.2084636,22.4311868016,21.9250147671,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.54270279136,1558.29412263
4952,4952,20.3328646724,21.8623043877,20.0218865064,20.3987438978,22.5915078612,21.3094689544,24.0196810339,-10.975,0.0,78758.2084636,22.4261318296,21.9231216985,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.5398042859,1578.1747441
4953,4953,20.3270120143,21.8558346938,20.0213479162,20.391825517,22.5865075123,21.3023361512,24.0196810987,-11.0166666667,0.0,78758.2084636,22.4210015572,21.9212649751,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.53703753874,1578.17430819
4954,4954,20.3211686396,21.8493992697,20.0193344153,20.3849315024,22.5815265836,21.2952134434,24.0196811525,-11.0583333333,0.0,78758.2084636,22.4158469791,21.9194364799,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.53438420222,1588.02779807
4955,4955,20.3153370715,21.84301047,20.0212972553,20.378063428,22.5765705149,21.2880916384,24.0196811875,-11.1,0.0,78758.2084636,22.4109092358,21.917632601,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,5.53182942474,1607.56447554
4956,4956,20.5001929263,21.8641169448,20.4611911489,20.528501603,22.5936317534,21.2967327586,24.4538821441,-11.15,0.0,86999.6889532,22.5818065793,21.9348347716,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.69249201382,3946.99750433
4957,4957,20.5583366879,21.8916508422,20.4991443746,20.5851992314,22.6168138875,21.3058625918,24.495265435,-11.2,0.0,86999.6889532,22.6465807942,21.9603094457,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.810154668,1486.87573971
4958,4958,20.513208962,21.9119101848,20.5024212177,20.5611157842,22.6348375157,21.3095023122,24.4984089593,-11.25,0.0,86999.6889532,22.6373420413,21.9834615171,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.74960862372,2061.4832661
4959,4959,20.4999590168,21.9230906259,20.5022088094,20.5156529526,22.6456545544,21.3094821128,24.4993135185,-11.3,0.0,86999.6889532,22.6492401562,22.0005454539,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.77146543051,2130.76446235
4960,4960,20.5000926038,21.9284531404,20.5021220673,20.5000214065,22.6513159424,21.3078366976,24.4995642184,-11.35,0.0,86999.6889532,22.6545434258,22.012078198,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.78029684379,2151.81097557
4961,4961,20.4999002986,21.9313624087,20.5015201697,20.4999661734,22.6543702092,21.3058580647,24.4996293512,-11.4,0.0,86999.6889532,22.6578183054,22.019828119,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.78645023682,2096.89673265
4962,4962,20.500085786,21.9335739,20.4990873536,20.500014283,22.6563486992,21.3038941071,24.4996451913,-11.45,0.0,86999.6889532,22.660099573,22.0252657898,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.79154942952,2075.54689117
4963,4963,20.5000429637,21.9355786783,20.5001518906,20.4999666785,22.6578156657,21.3018410651,24.4996498938,-11.5,0.0,86999.6889532,22.6619754211,22.0292675104,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.79582751001,2094.14920388
4964,4964,20.5000607309,21.9373527558,20.5000921297,20.4998140589,22.6589103829,21.299563383,24.4996523068,-11.55,0.0,86999.6889532,22.6633467578,22.0322904875,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.79941759354,2086.11729416
4965,4965,20.4999546072,21.9388065131,20.4990255,20.5000016876,22.6596239563,21.2970430355,24.4996538154,-11.6,0.0,86999.6889532,22.6642354104,22.0345797112,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.80237145997,2087.46183926
4966,4966,20.4999256227,21.9399306768,20.5007639966,20.4997854059,22.6599948033,21.294301243,24.4996546623,-11.65,0.0,86999.6889532,22.6648823071,22.0363021173,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.80491041473,2092.92862065
4967,4967,20.4996892053,21.940761418,20.4999819783,20.5000691847,22.6600571941,21.2913893019,24.4996551219,-11.7,0.0,86999.6889532,22.6650901851,22.0375823654,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,5.80698323985,2088.79394097
4968,4968,20.4813502049,21.9424718968,20.474531812,20.5188134493,22.6028564013,21.0977809856,24.4808203093,-11.7,0.0,89166.4560734,22.7844860175,22.0471858816,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.44061957292,1849.36197872
4969,4969,20.47011861,21.9475673098,20.472289426,20.5462274199,22.5317397895,20.8762872204,24.4736595538,-11.7,0.0,89166.4560734,22.7293652523,22.0617385852,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.48409992678,1954.90576095
4970,4970,20.4699657301,21.9549197928,20.472060057,20.5711377043,22.4800641325,20.7432562658,24.471033833,-11.7,0.0,89166.4560734,22.6926968722,22.0759967793,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.50782944936,1920.07762085
4971,4971,20.4700022584,21.9628408408,20.4714800811,20.5898251386,22.4530322555,20.6958639087,24.4700628351,-11.7,0.0,89166.4560734,22.6789172429,22.0876516457,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.52675850632,1902.62264179
4972,4972,20.469884887,21.9702659565,20.471962847,20.6032376307,22.442072027,20.687072917,24.4696910903,-11.7,0.0,89166.4560734,22.6772612898,22.0966114483,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.54232268277,1905.59119942
4973,4973,20.4697153234,21.9768443341,20.4708124467,20.6133855179,22.4381203148,20.6831158852,24.4695525109,-11.7,0.0,89166.4560734,22.6787536515,22.1035614582,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.55545414757,1895.8554586
4974,4974,20.4699705969,21.9826107728,20.4729207572,20.6217042714,22.4361818986,20.6741689962,24.4695148149,-11.7,0.0,89166.4560734,22.6800118567,22.109163786,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.56663487706,1904.09917349
4975,4975,20.4698669695,21.9877051467,20.4706049417,20.6288878184,22.4345998259,20.6625576336,24.4695192391,-11.7,0.0,89166.4560734,22.6804186377,22.1138468894,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.57622084086,1884.56784514
4976,4976,20.4698292727,21.9922478401,20.4730765143,20.6352058849,22.4331880523,20.6518484903,24.469536432,-11.7,0.0,89166.4560734,22.6808248656,22.1178533947,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.58448362496,1901.10389977
4977,4977,20.470132905,21.9963183444,20.471856619,20.6407783393,22.432046287,20.6432050839,24.4695541782,-11.7,0.0,89166.4560734,22.6811860856,22.1213263483,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.59164120505,1884.55987242
4978,4978,20.4698720939,21.9999631894,20.4720350847,20.6456891547,22.4311790824,20.6361213298,24.4695695966,-11.7,0.0,89166.4560734,22.6816562734,22.1243598032,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.59783998674,1889.83074647
4979,4979,20.4699445821,22.0032260014,20.4704631436,20.6500301669,22.4304947488,20.6298113834,24.4695830668,-11.7,0.0,89166.4560734,22.682028912,22.1270329581,20.47,20.47,20.47,20.47,20.47,20.47,20.47,20.47,6.60327670994,1883.04764862
4980,4980,20.7224830426,21.9565854088,20.8042952729,20.8543498668,22.3062658881,20.8245607852,24.7646483164,-11.7,0.0,75933.6457746,22.8107128326,22.103839339,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.75792585353,8489.59315395
4981,4981,20.8615363852,21.8929777768,20.8294102805,20.8868866819,22.1225516397,20.8309354654,24.8176814394,-11.7,0.0,75933.6457746,22.7615968638,22.0679762642,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.79757642871,5725.35220016
4982,4982,20.8302294527,21.8525170862,20.8315346793,20.8482214648,21.9941482444,20.8309276922,24.8272840803,-11.7,0.0,75933.6457746,22.711726898,22.0401067856,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.81407026705,5771.11463306
4983,4983,20.8304609668,21.8356890926,20.8334704515,20.8305784573,21.9293606396,20.832337135,24.8284849551,-11.7,0.0,75933.6457746,22.6895965135,22.0234907641,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.83410542359,5993.26137787
4984,4984,20.8300646935,21.8311671144,20.8326290677,20.8298807393,21.9015266003,20.8328683382,24.8289571,-11.7,0.0,75933.6457746,22.681494289,22.0149140938,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.84672557229,5759.23569333
4985,4985,20.8302551659,21.830019383,20.8311006573,20.8300467601,21.8886350976,20.8319732706,24.8291674399,-11.7,154.0,75933.6457746,22.679054022,22.010648395,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.85725166507,5674.91683248
4986,4986,20.8302246798,21.8287532843,20.8305511584,20.8301145701,21.8941842133,20.8325980116,24.8292880661,-11.7,193.583333333,75637.8347464,22.6843245616,22.0084031644,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.86611941925,5010.53514435
4987,4987,20.8298689231,21.8279482469,20.8322373264,20.8300928165,21.9121818948,20.8306231618,24.8293694015,-11.7,233.166666667,75637.8347464,22.6943651871,22.0071540837,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.87389795786,4609.02868766
4988,4988,20.8304721526,21.8294392168,20.8318908443,20.8301004563,21.9358751444,20.833918274,24.829426139,-11.7,272.75,75342.0237181,22.707286735,22.0065203038,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.8808255378,4275.63836432
4989,4989,20.8301046629,21.8342119041,20.830137038,20.8301723198,21.9620876091,20.8336244242,24.8294670687,-11.7,312.333333333,75046.2126899,22.7205813467,22.0063403,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.88706896125,3835.50825592
4990,4990,20.830188715,21.8420249061,20.8298942488,20.8302900266,21.9898984188,20.8317992674,24.8294991234,-11.7,351.916666667,75046.2126899,22.7342829267,22.0064995843,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.89274417765,3434.90380932
4991,4991,20.830478494,21.8519653675,20.8319536635,20.830439545,22.0199848754,20.8308871562,24.8295264428,-11.7,391.5,75046.2126899,22.7490604617,22.0068975067,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,6.89795971128,2981.81826236
4992,4992,20.7658390079,21.8369544467,20.5658664662,20.8126272724,22.0311997598,20.6950560758,24.6529787287,-11.65,431.083333333,66982.2188173,22.6044882776,21.9881454803,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.69881369765,658.387597983
4993,4993,20.6799780046,21.813315585,20.5412736114,20.7874378491,22.0365295122,20.5894406377,24.5834809788,-11.6,470.666666667,66982.2188173,22.5520532827,21.9611606771,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.65061645012,1323.05334098
4994,4994,20.6102483633,21.796405321,20.5411963715,20.7655332705,22.0485802926,20.5924508912,24.5567029222,-11.55,510.25,66982.2188173,22.5524280046,21.9372965151,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.66591340175,865.374510826
4995,4995,20.5656260973,21.789219193,20.5396631786,20.7499805802,22.0700781238,20.6798996378,24.5462831681,-11.5,549.833333333,66982.2188173,22.5680054286,21.9202665794,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.65896525859,813.74947051
4996,4996,20.5406636605,21.7885838765,20.5394552143,20.7395106731,22.0988231319,20.8048649942,24.5422363852,-11.45,589.416666667,66982.2188173,22.5950060615,21.9091198883,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.65302159547,701.735131154
4997,4997,20.5399135488,21.7909587917,20.5390635701,20.7320291824,22.1321412987,20.9395859907,24.5406712272,-11.4,629.0,66982.2188173,22.6269288773,21.9017272452,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.64809943891,610.076119248
4998,4998,20.540074388,21.7944912891,20.5394586746,20.7261303484,22.1660553955,21.0675877622,24.5400718223,-11.35,645.833333333,66982.2188173,22.6588920613,21.8964430152,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.64412316678,470.078964176
4999,4999,20.5399900396,21.798657896,20.5397062242,20.7211810501,22.1986964868,21.1868096656,24.5398468909,-11.3,662.666666667,66982.2188173,22.6894541822,21.8923629926,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.64096650581,371.586893219
5000,5000,20.5401931541,21.8034199064,20.5411106627,20.7169640113,22.2291610509,21.2983633371,24.5397660996,-11.25,679.5,66982.2188173,22.7182895059,21.889066339,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.63849367544,287.268161075
5001,5001,20.539987818,21.8087426966,20.5391561685,20.7133919401,22.258561473,21.4088428388,24.5397402991,-11.2,696.333333333,66982.2188173,22.7465816757,21.8863501448,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.63658224569,171.843055491
5002,5002,20.5399869905,21.8145127404,20.5403253802,20.7103926647,22.2879974631,21.5225474395,24.5397353143,-11.15,713.166666667,66982.2188173,22.7756326493,21.8840872563,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.63513577471,77.4581984223
5003,5003,20.5398621299,21.8206046782,20.5708151914,20.7078941868,22.3180442002,21.6400446762,24.539738119,-11.1,730.0,66982.2188173,22.8067205032,21.8821785177,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,6.63408005047,45.8611275781
5004,5004,20.5270125302,21.7786007129,20.5974546316,20.7066184997,22.2512878937,21.5535379868,24.4846460721,-10.9583333333,746.833333333,52666.0249584,22.7532560001,21.8516438728,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65898216646,0.0
5005,5005,20.5109930387,21.7257640233,20.6497925603,20.7066095651,22.1596787252,21.4468294479,24.4631744301,-10.8166666667,763.666666667,52666.0249584,22.6882673987,21.8106345815,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.64923576856,0.0
5006,5006,20.4991758757,21.6900207801,20.7393698318,20.7075701032,22.0993526821,21.4362357601,24.4548320488,-10.675,780.5,52666.0249584,22.6614986984,21.7755938377,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65676920273,0.0
5007,5007,20.4928531447,21.674425346,20.8549943852,20.7090782608,22.0791796843,21.5125902671,24.4515855415,-10.5333333333,797.333333333,52666.0249584,22.6661499017,21.7512608884,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65695086516,0.0
5008,5008,20.4903470116,21.6710282839,20.9817800987,20.7108414375,22.0857040711,21.6264235956,24.4503463755,-10.3916666667,814.166666667,52666.0249584,22.6894308484,21.7356288698,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65715259911,0.0
5009,5009,20.4897845899,21.672499006,21.1122506487,20.7127220696,22.1049362829,21.7464953388,24.4498937098,-10.25,831.0,52666.0249584,22.7198272742,21.7253058861,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65744114962,0.0
5010,5010,20.4900877756,21.6754641177,21.2397026807,20.7146951529,22.1282074496,21.8595949546,24.4497413948,-10.1083333333,839.0,52666.0249584,22.7511115719,21.7178477741,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.6578702989,0.0
5011,5011,20.490867786,21.6792877233,21.3624638602,20.7167891879,22.1524032518,21.9660865222,24.4496993549,-9.96666666667,847.0,52666.0249584,22.7818009052,21.7119831444,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65845685042,0.0
5012,5012,20.4920587629,21.6842353081,21.4823398173,20.7190424786,22.1772545406,22.0705428736,24.4496963642,-9.825,855.0,52666.0249584,22.8124663389,21.7071511394,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.659196109,0.0
5013,5013,20.4936426761,21.6904435095,21.601204981,20.7214475228,22.2030097646,22.1756969786,24.4497055585,-9.68333333333,863.0,52666.0249584,22.8435698989,21.7030525008,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.65968953947,0.0
5014,5014,20.4956372025,21.69795686,21.7201821103,20.724046451,22.2298717715,22.2824012739,24.4497218848,-9.54166666667,871.0,52666.0249584,22.8755457194,21.6995436115,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.6606888042,0.0
5015,5015,20.4980548824,21.7067345301,21.8396468471,20.7268908966,22.2578458699,22.3905257297,24.4497398038,-9.4,879.0,52666.0249584,22.9083484324,21.6965345873,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,6.6620462265,0.0
5016,5016,20.5198457533,21.6785850017,21.9232340146,20.7073060988,22.2555810608,22.4803957894,24.4969972135,-9.35833333333,887.0,40570.0341495,22.8083436405,21.6647716097,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.15239476309,101.582213467
5017,5017,20.5201901793,21.6395499499,21.9990546474,20.6783112123,22.2436069208,22.5685798038,24.5124494469,-9.31666666667,895.0,40570.0341495,22.8154806129,21.6210465864,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.13022957667,10.0315574843
5018,5018,20.5200993329,21.6121799731,22.0871746491,20.653296226,22.2401544706,22.6642417195,24.5175027107,-9.275,903.0,40570.0341495,22.8269620662,21.5822098567,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.11148114363,55.6408790679
5019,5019,20.5202487255,21.599922945,22.1877637825,20.6360702727,22.2483254258,22.765434736,24.5191175322,-9.23333333333,911.0,40570.0341495,22.8470661298,21.5540891216,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.09960048573,45.8629578467
5020,5020,20.5199027477,21.5974800236,22.2946089683,20.6250448602,22.264463992,22.868709175,24.5196224487,-9.19166666667,919.0,40570.0341495,22.8725466509,21.5352117659,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.09046177334,43.0226337547
5021,5021,20.5203476248,21.5994158432,22.4030712383,20.6175925637,22.2845420006,22.9721786474,24.519776856,-9.15,927.0,40570.0341495,22.9006388111,21.522111437,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.08284413185,45.862328082
5022,5022,20.5201761785,21.6030183003,22.5079619695,20.6119678301,22.3056388025,23.071764242,24.51982613,-9.10833333333,930.333333333,40570.0341495,22.9289694603,21.5121311341,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.07662394382,41.5945246009
5023,5023,20.5202999788,21.607570316,22.6078848501,20.6073879246,22.3266292125,23.1663296996,24.5198439863,-9.06666666667,933.666666667,40570.0341495,22.9566358313,21.5038546542,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.07144354267,43.0222160751
5024,5024,20.5201286315,21.6130730089,22.7040206881,20.6035862659,22.3474483043,23.2571122358,24.5198517399,-9.025,937.0,40570.0341495,22.9837711122,21.4966632476,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.06709703125,40.1612143352
5025,5025,20.5201640409,21.6195904642,22.7978952964,20.6004797279,22.368319166,23.3456352291,24.5198563395,-8.98333333333,940.333333333,40570.0341495,23.0107711219,21.4902993963,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.06355902485,40.1609785771
5026,5026,20.5199068342,21.6270430841,22.8902720959,20.5979969459,22.3893453229,23.4326994629,24.5198593674,-8.94166666667,943.666666667,40570.0341495,23.0377673163,21.4846029378,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.06060253809,37.2772656699
5027,5027,20.5199549243,21.6352779226,22.9813028709,20.5960542171,22.4104973087,23.5184341866,24.51986191,-8.9,947.0,40570.0341495,23.064742862,21.4794384034,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.05813779087,37.2773288366
5028,5028,20.5100466189,21.6441868162,23.0716033345,20.594700579,22.4317962159,23.6032212388,24.3853255805,-8.80833333333,950.333333333,40570.0341495,23.0734283258,21.4746301256,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.1300818503,0.0
5029,5029,20.4980232344,21.6543339715,23.1624424505,20.5942204347,22.4540159308,23.6886070938,24.3409927496,-8.71666666667,953.666666667,40570.0341495,23.0832129901,21.4703798311,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.09988463136,0.0
5030,5030,20.4893719856,21.6646036344,23.2516133102,20.5940714071,22.4758166923,23.7717080373,24.3267132971,-8.625,957.0,40570.0341495,23.1091948975,21.4661913693,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.1122511303,0.0
5031,5031,20.4853299255,21.675473555,23.3400280829,20.5943973194,22.497780995,23.8538508285,24.322095863,-8.53333333333,960.333333333,40570.0341495,23.134873073,21.4622685648,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.11091732249,0.0
5032,5032,20.4845533644,21.6868277605,23.4274721258,20.5951010534,22.5197773775,23.9347398918,24.3205980339,-8.44166666667,963.666666667,40570.0341495,23.1610422109,21.4585672348,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10866866402,0.0
5033,5033,20.4855138621,21.6985489163,23.5137751388,20.5961031108,22.541685164,24.0141268681,24.32011377,-8.35,967.0,40570.0341495,23.1873422349,21.4550391396,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10714094662,0.0
5034,5034,20.4873049176,21.7105886997,23.5968417013,20.5973658532,22.5630603613,24.0899451885,24.3199586901,-8.25833333333,967.916666667,40570.0341495,23.2129028334,21.4516620683,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10605317149,0.0
5035,5035,20.4895513891,21.7229021069,23.6758244009,20.5988610669,22.5836700046,24.1615372114,24.3199098188,-8.16666666667,968.833333333,40570.0341495,23.2373726508,21.448419112,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10522325479,0.0
5036,5036,20.4921317264,21.7354288219,23.7511255964,20.600558996,22.6035426615,24.2296421896,24.3198952939,-8.075,969.75,40570.0341495,23.2608593776,21.4452927452,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10458992214,0.0
5037,5037,20.4950019898,21.7481152186,23.8232705991,20.6024392773,22.6227955532,24.2951398795,24.3198922533,-7.98333333333,970.666666667,40570.0341495,23.2835742357,21.4422821779,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.10420040636,0.0
5038,5038,20.498159848,21.7610184103,23.8926554193,20.604529635,22.6416581809,24.3165077267,24.3198971751,-7.89166666667,971.583333333,40570.0341495,23.3059392677,21.4394269769,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.14442414916,0.0
5039,5039,20.5015041812,21.7739368969,23.9588577416,20.6067381143,22.659984609,24.3190054714,24.3198962329,-7.8,972.5,40570.0341495,23.320522775,21.4366457365,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,6.15816776943,0.0
5040,5040,20.5044649913,21.7864309198,24.0204563202,20.6085228274,22.677315886,24.3943026684,24.4434054672,-7.70833333333,973.416666667,40570.0341495,23.3544748528,21.4339637784,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.03514812109,0.0
5041,5041,20.5066447165,21.7978207066,24.0767066864,20.6094439914,22.6928209529,24.4874908516,24.4819137555,-7.61666666667,974.333333333,40570.0341495,23.3943014648,21.431115986,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.06471649902,0.0
5042,5042,20.5085471863,21.809315299,24.1307259333,20.6101144822,22.7079645555,24.4979130372,24.4942242659,-7.525,975.25,40570.0341495,23.4177137513,21.428563035,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.11344846226,0.0
5043,5043,20.5101489656,21.8204288422,24.1820065906,20.6104563574,22.7221725998,24.4991683508,24.4981074943,-7.43333333333,976.166666667,40570.0341495,23.425863859,21.4260290142,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.10018522546,0.0
5044,5044,20.5116342855,21.8313862402,24.2311393626,20.6106728019,22.7357526711,24.4993101445,24.4993409067,-7.34166666667,977.083333333,40570.0341495,23.4390777953,21.4235703118,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.12299750738,0.0
5045,5045,20.5130505258,21.8421650966,24.2780809285,20.6108131626,22.7487025158,24.4993245515,24.4997305229,-7.25,978.0,40570.0341495,23.4501575398,21.421164801,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.13758427435,0.0
5046,5046,20.5144086684,21.8527361077,24.3203635035,20.6108922232,22.7605597987,24.4993272016,24.4998536368,-7.15833333333,976.333333333,40570.0341495,23.4597384458,21.4187999237,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.14830186889,0.0
5047,5047,20.5157076558,21.8630763798,24.3566950968,20.610914457,22.7710843103,24.4993298144,24.4998927513,-7.06666666667,974.666666667,40570.0341495,23.4680630759,21.4164733891,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,6.15716756201,0.0
