,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
110,21.0398955275,22.5055512311,21.8369510363,21.1960559388,23.1859760711,23.296449061,24.4901461182,2.2,591.25,66076.3218741,23.4457458533,21.902649606,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.33616642635,0.0
111,21.0384584745,22.5006940612,21.9279917174,21.1865851858,23.1967322951,23.3796751042,24.4898410773,2.2,598.5,66076.3218741,23.4650229001,21.8848294928,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.32838933042,0.0
112,21.0387863989,22.5022149156,22.020531814,21.1813435092,23.2128263229,23.4609469915,24.4897333829,2.2,605.75,66076.3218741,23.4872128218,21.8730278174,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.32227912883,0.0
113,21.0400508025,22.5064629799,22.1118035408,21.17850545,23.2314798881,23.5397741748,24.4897000755,2.2,613.0,66076.3218741,23.5105708498,21.8650366606,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.31735333911,0.0
114,21.0417579153,22.5116733726,22.2102001735,21.1768676856,23.2527981264,23.6265140878,24.4896917763,2.2,633.666666667,66076.3218741,23.5368825878,21.8591732642,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.31336695835,0.0
115,21.0437351674,22.5175048666,22.320093125,21.1759092619,23.2771937679,23.7256108715,24.4896906297,2.2,654.333333333,66076.3218741,23.5671190917,21.8545244568,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.31015174807,0.0
116,21.0459775491,22.5241499802,22.4397402657,21.1754846695,23.3044492736,23.8342976389,24.4896915977,2.2,675.0,66076.3218741,23.6006747794,21.8506714492,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30758553583,0.0
117,21.0485276063,22.5318158927,22.5659404271,21.1755724839,23.334044267,23.9486305196,24.4896935896,2.2,695.666666667,66076.3218741,23.6365754836,21.8474148008,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30557067486,0.0
118,21.0514218032,22.5405888658,22.6936571671,21.1761630505,23.3647827199,24.0634112148,24.4896962042,2.2,716.333333333,66076.3218741,23.6732676365,21.8446290244,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30402663613,0.0
119,21.0546770027,22.5504587631,22.8242664687,21.1772323067,23.39681037,24.1803927981,24.4896990951,2.2,737.0,66076.3218741,23.7111183799,21.8422151319,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30288329866,0.0
120,21.058677465,22.5616001703,22.96112152,21.1791133139,23.4307872069,24.3028715603,24.4896974935,2.25,757.666666667,66076.3218741,23.7510276591,21.8400009546,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30178005332,0.0
121,21.0636633435,22.5743770654,23.1052329222,21.1820501172,23.467250721,24.4319467263,24.4897346912,2.3,778.333333333,66076.3218741,23.7936625037,21.8380569654,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.30234929849,0.0
122,21.0695859358,22.5888113147,23.2554208704,21.1859939323,23.5060746897,24.4812547346,24.4897846896,2.35,799.0,66076.3218741,23.8337999514,21.8364302062,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.3804622346,0.0
123,21.0761666063,22.6044087945,23.4096424829,21.1906211331,23.5464484775,24.4873260188,24.4897842761,2.4,819.666666667,66076.3218741,23.8640617998,21.8349532649,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.42058360167,0.0
124,21.0832645063,22.6210172713,23.5599560115,21.1957716713,23.5862758746,24.4880748291,24.4897646234,2.45,840.333333333,66076.3218741,23.8926231744,21.8335714401,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.45931173897,0.0
125,21.0908279823,22.6386201858,23.7104889442,21.2013879682,23.6263540374,24.4881394975,24.4897471857,2.5,861.0,66076.3218741,23.9219907066,21.8322845926,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.51062466081,0.0
126,21.0988098063,22.6571282693,23.8506602639,21.2074156823,23.6647565381,24.488146754,24.489730266,2.55,862.583333333,66076.3218741,23.9484502221,21.8310773452,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.54589290656,0.0
127,21.1071774492,22.6764673372,23.9755203222,21.2138191717,23.7003175879,24.4881565273,24.4897181972,2.6,864.166666667,66076.3218741,23.972455726,21.8299397183,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.57683998261,0.0
128,21.1158670758,22.6964705161,24.0884490732,21.2205372696,23.7332254514,24.4881693982,24.4897107372,2.65,865.75,66076.3218741,23.9945063398,21.8288616325,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.60629447807,0.0
129,21.1248327279,22.7170231664,24.1945057335,21.2275369529,23.7642963299,24.4881832626,24.489707221,2.7,867.333333333,66076.3218741,24.0152380576,21.8278674417,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.63486762692,0.0
130,21.1339920021,22.7379060424,24.2964886966,21.234737039,23.7940839432,24.4881952349,24.4897022001,2.75,868.916666667,66076.3218741,24.0349645006,21.8269280087,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.66176499447,0.0
131,21.1433104669,22.7590337631,24.3954150901,21.2421106022,23.8229917487,24.4882070529,24.4896998991,2.8,870.5,66076.3218741,24.054000307,21.8260523635,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,6.68808245811,0.0
132,21.1521815473,22.7323319797,24.426537259,21.2489572941,23.7593113541,24.4369061564,24.4508348587,2.84166666667,872.083333333,51760.1280152,24.001280506,21.7954748293,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.6180917197,0.0
133,21.1612772677,22.6962754526,24.4293402948,21.2561905606,23.6735163937,24.4296877993,24.4371210164,2.88333333333,873.666666667,51760.1280152,23.9560571663,21.7548547587,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.6042582953,0.0
134,21.1699122047,22.6758529681,24.4295662984,21.2629896872,23.6155324791,24.4287035315,24.4321659196,2.925,875.25,51760.1280152,23.9313904306,21.7201574886,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.64801611909,0.0
135,21.1781502818,22.6741147954,24.4295758106,21.2694770206,23.5932403434,24.4286297167,24.4304113406,2.96666666667,876.833333333,51760.1280152,23.923195145,21.6963298931,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.67605630343,0.0
136,21.1859111476,22.6830225625,24.4295650678,21.275574325,23.5933441959,24.4286586527,24.429787334,3.00833333333,878.416666667,51760.1280152,23.9253654921,21.681232523,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.70122466121,0.0
137,21.193195594,22.6953494213,24.4295605843,21.2812839332,23.6027503003,24.4286944861,24.4295848285,3.05,880.0,51760.1280152,23.9318291678,21.6713896766,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.72645571982,0.0
138,21.2000567742,22.707765318,24.4295607549,21.2866519177,23.6151182061,24.4287233143,24.4295325656,3.09166666667,883.75,51760.1280152,23.939700836,21.664323526,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.75329332906,0.0
139,21.2065871577,22.7196460432,24.4295645479,21.2917587258,23.6286805908,24.4287470398,24.4295293696,3.13333333333,887.5,51760.1280152,23.9480345079,21.6587712239,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.78021201625,0.0
140,21.2128786648,22.7312583451,24.4295704684,21.2966795896,23.6432329093,24.428766953,24.4295388778,3.175,891.25,51760.1280152,23.9566846049,21.6541822223,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.80651103519,0.0
141,21.219014871,22.7428672731,24.4295778951,21.3014855686,23.6587240683,24.4287843191,24.4295514588,3.21666666667,895.0,51760.1280152,23.9656473307,21.6503177524,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.83240218491,0.0
142,21.2250550819,22.7545215249,24.4295857519,21.3062240653,23.6749329463,24.4287989908,24.4295631025,3.25833333333,898.75,51760.1280152,23.9748043592,21.647014521,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.85756125077,0.0
143,21.2310486084,22.7661875983,24.4295939542,21.3109376546,23.6916117067,24.4288118126,24.4295741632,3.3,902.5,51760.1280152,23.9840628253,21.6441471199,20.43,20.43,20.43,20.43,20.43,20.43,20.43,20.43,6.88218958803,0.0
144,21.2097684983,22.7072462058,23.9650984834,21.2827072653,23.620000806,23.9713104626,24.0133896072,3.39166666667,906.25,51760.1280152,23.7324043281,21.6130315844,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.08804304895,0.0
145,21.2082238441,22.7065165157,23.9400555832,21.2782802764,23.619282129,23.9399509187,23.9507903542,3.48333333333,910.0,51760.1280152,23.7091436483,21.6015056256,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.12744636165,0.0
146,21.2223100567,22.7454841321,23.9397016732,21.2926723085,23.6685670166,23.9390729884,23.9439595812,3.575,913.75,51760.1280152,23.7390421809,21.6064141373,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.48651060589,0.0
147,21.2385510324,22.7839906758,23.939640633,21.3096851002,23.7197860873,23.9389230423,23.9412335924,3.66666666667,917.5,51760.1280152,23.7581046232,21.6145586618,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.41307526827,0.0
148,21.2515180868,22.8093035424,23.9396687955,21.3228955998,23.7567558882,23.938960651,23.9402710445,3.75833333333,921.25,51760.1280152,23.7739109377,21.6205250121,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.42747372627,0.0
149,21.2609530145,22.824025033,23.939693015,21.3319745413,23.7813426952,23.9390007216,23.9399365944,3.85,925.0,51760.1280152,23.7845425642,21.6234607096,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44174313769,0.0
150,21.2683499916,22.8341177524,23.9397149834,21.3386386792,23.7983843179,23.9390340074,23.9398287045,3.94166666667,920.416666667,51760.1280152,23.7918148033,21.6243154835,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44560922738,0.0
151,21.2749861382,22.8433061759,23.9397339196,21.3443625117,23.8114128014,23.9390594669,23.9398002435,4.03333333333,915.833333333,51760.1280152,23.7973973834,21.6241352482,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44673327198,0.0
152,21.281451492,22.8526833623,23.9397495484,21.3498406565,23.8221974091,23.9390786262,23.9397987396,4.125,911.25,51760.1280152,23.8020626266,21.6235315726,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.446787697,0.0
153,21.28787052,22.8620846717,23.9397624731,21.3552410221,23.8313908965,23.9390936068,23.9398063422,4.21666666667,906.666666667,51760.1280152,23.8060697465,21.6227531506,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44570887285,0.0
154,21.2941971944,22.8711595588,23.9397733796,21.3605368068,23.8392104445,23.939105915,23.9398168217,4.30833333333,902.083333333,51760.1280152,23.8094996117,21.621875995,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44356737367,0.0
155,21.3003734364,22.8797397133,23.9397827441,21.3656826296,23.8457798016,23.9391163817,23.9398277037,4.4,897.5,51760.1280152,23.8123983868,21.6209256546,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,7.44039788725,0.0
156,21.2988840907,22.8378645941,24.0095177379,21.354718251,23.7837248608,24.0058459297,23.9939862207,4.45,892.916666667,36538.0372132,23.8043294192,21.5850295394,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.83273682744,0.0
157,21.2944602032,22.7833791677,24.0184117351,21.3372396177,23.7033701499,24.0169156778,24.0114834142,4.5,888.333333333,36538.0372132,23.777033116,21.5358506326,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.89808641824,0.0
158,21.2907410203,22.7441090553,24.0196041149,21.3219628199,23.6422861622,24.0188537847,24.0171132736,4.55,883.75,36538.0372132,23.748764413,21.4935069509,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.83464865448,0.0
159,21.2886774758,22.7235445487,24.0197576553,21.3114589602,23.6060607948,24.0192054341,24.0189065469,4.6,879.166666667,36538.0372132,23.7322540489,21.4643896318,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.82217309356,0.0
160,21.2876501018,22.713883903,24.0197770062,21.3045601445,23.5852456483,24.0192805791,24.0194782106,4.65,874.583333333,36538.0372132,23.7221545398,21.445949282,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.80408610057,0.0
161,21.2868863623,22.7079227427,24.0197821696,21.2994899723,23.5706007253,24.0193052802,24.0196694776,4.7,870.0,36538.0372132,23.7147189481,21.433757125,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.78567354577,0.0
162,21.2859635858,22.7023540055,24.0197871332,21.2951181835,23.5575302194,24.0193191273,24.0197407738,4.75,865.75,36538.0372132,23.7079428403,21.4246806179,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.76757732125,0.0
163,21.2847736582,22.6965462919,24.019792797,21.2909905771,23.5447509939,24.0193299272,24.01977195,4.8,861.5,36538.0372132,23.7012468437,21.4171868257,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.74948472927,0.0
164,21.2833531171,22.6907524861,24.0197987394,21.2870045101,23.5322003333,24.0193393597,24.0197885816,4.85,857.25,36538.0372132,23.6946069361,21.4106831317,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.73125379503,0.0
165,21.281763685,22.6851903188,24.0198046048,21.2831585657,23.5199281717,24.0193477565,24.0197996153,4.9,853.0,36538.0372132,23.6880498888,21.40493873,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.71282681486,0.0
166,21.2800478276,22.6798713483,24.0198102077,21.2794495753,23.5078413873,24.0193552154,24.0198083405,4.95,848.75,36538.0372132,23.6815326939,21.3998091808,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.69414555732,0.0
167,21.2782267001,22.6747071946,24.0198154783,21.2758572884,23.495778028,24.0193618527,24.0198159154,5.0,844.5,36538.0372132,23.6749782406,21.3951662177,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.67516297943,0.0
168,21.2457049845,22.5866596425,23.5551757084,21.2341715867,23.3843114472,23.5603531635,23.5906526915,5.0,840.25,36538.0372132,23.3998479863,21.35398127,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.74408701542,0.0
169,21.2355991441,22.5677429976,23.5302481154,21.2204840595,23.3525433468,23.5303279628,23.5370902225,5.0,836.0,36538.0372132,23.3668155456,21.3394565396,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.81702684391,0.0
170,21.2428407324,22.594735485,23.5298818694,21.2284600966,23.3752888734,23.5295315861,23.5323107296,5.0,831.75,36538.0372132,23.3834408088,21.3458922255,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,7.15118229913,0.0
171,21.2528056605,22.62223649,23.5298132792,21.2400072645,23.4008621189,23.5293880147,23.5306155435,5.0,827.5,36538.0372132,23.3922656199,21.3562157617,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,7.03272917944,0.0
172,21.2590103328,22.6342826191,23.5298156781,21.2471468034,23.4102747574,23.5293914964,23.5300687121,5.0,823.25,36538.0372132,23.3958817874,21.3627296338,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.99632358941,0.0
173,21.261104696,22.6338693454,23.5298248855,21.2494114306,23.4056669846,23.5294106346,23.5299047925,5.0,819.0,36538.0372132,23.3933266222,21.3647536002,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.96503685026,0.0
174,21.2608052246,22.6281246038,23.5298347453,21.2488409856,23.3929966285,23.5294285894,23.5298628594,5.0,806.583333333,36538.0372132,23.3869437194,21.3640370464,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.92528964421,0.0
175,21.2595798217,22.6214656135,23.5298435253,21.2471840033,23.3764865638,23.5294423731,23.5298562748,5.0,794.166666667,36538.0372132,23.3787500058,21.362178128,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.88413076814,0.0
176,21.258105263,22.6151648307,23.5298507459,21.2452552973,23.358068865,23.5294524363,23.5298585454,5.0,781.75,36538.0372132,23.3696242779,21.3599865537,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.84286825391,0.0
177,21.2565267614,22.6090219769,23.5298566837,21.2432465463,23.3383405047,23.5294600475,23.5298629784,5.0,769.333333333,36538.0372132,23.3598086071,21.3577178598,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.80141763425,0.0
178,21.2547976586,22.6026360457,23.5298616952,21.2411239022,23.3174558792,23.5294661468,23.5298680012,5.0,756.916666667,36538.0372132,23.3493491878,21.355406846,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.75983120329,0.0
179,21.2528597751,22.5958270017,23.5298660163,21.2388357246,23.2955260213,23.529471244,23.5298729677,5.0,744.5,36538.0372132,23.3382783345,21.3530502365,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.71814630514,0.0
180,21.2516931956,22.5923340031,23.8068790764,21.237595331,23.2848058508,23.8840966892,23.9544632352,4.95,732.083333333,36538.0372132,23.4837153956,21.352189386,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.03466507991,0.0
181,21.2484481638,22.5834063293,24.0012001251,21.2340077781,23.2612950013,24.00695487,24.0034938222,4.9,719.666666667,36538.0372132,23.5339060648,21.3495018288,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.31207858073,0.0
182,21.2443316894,22.572970443,24.0090571327,21.2295826141,23.2311430936,24.0091832977,24.0079955442,4.85,707.25,36538.0372132,23.5112985294,21.3463955811,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.18749232245,0.0
183,21.2400773655,22.5634622279,24.0098371515,21.2251587182,23.2022243165,24.0094777095,24.0093816818,4.8,694.833333333,36538.0372132,23.4926690582,21.343610912,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.1308671953,0.0
184,21.2357623817,22.5551031683,24.0099061978,21.2207751715,23.1756320453,24.0095026769,24.0097961713,4.75,682.416666667,36538.0372132,23.4785610064,21.3411295109,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.12013756302,0.0
185,21.2313091319,22.547540548,24.0012182045,21.2163166057,23.1499983099,24.0095003138,24.0099120198,4.7,670.0,36538.0372132,23.4626390632,21.3388059207,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.08910491284,0.0
186,21.2266232899,22.5403669385,23.9556763586,21.2116677693,23.1216231042,24.0095012531,24.0099408394,4.65,636.666666667,36538.0372132,23.4429379362,21.3365122665,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.0501057691,0.0
187,21.2216550372,22.5333045866,23.8723274055,21.2067804886,23.0889620144,24.0095052059,24.0099489956,4.6,603.333333333,36538.0372132,23.418998192,21.3342070955,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,6.00814467139,0.0
188,21.2164090142,22.526191519,23.7662617839,21.2016810626,23.0528155242,23.9872737953,24.009957129,4.55,570.0,36538.0372132,23.3908090763,21.3319415437,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,5.98817415982,0.0
189,21.2108498918,22.5187162848,23.6504330808,21.1963451475,23.0144428535,23.9216738148,24.0099614291,4.5,536.666666667,36538.0372132,23.3562159717,21.3297250903,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,5.98779392598,0.0
190,21.204916381,22.5104968822,23.530653924,21.1907111789,22.9747212544,23.8226692399,24.0099616521,4.45,503.333333333,36538.0372132,23.3154744742,21.3275253464,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,5.98707186072,0.0
191,21.1985739264,22.5012576822,23.4085354903,21.1847451626,22.9342141555,23.7088065006,24.0099608062,4.4,470.0,36538.0372132,23.2718497262,21.3253259531,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,5.9862064665,0.0
192,21.1925804816,22.5155491613,23.3079006989,21.1792798768,22.942030847,23.6843397212,23.9078865472,4.26666666667,436.666666667,43696.1341426,23.2500483026,21.338140235,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.05205933697,0.0
193,21.1868181116,22.534170851,23.2082519847,21.1741084063,22.9615675414,23.6674590618,23.8750878784,4.13333333333,403.333333333,43696.1341426,23.2421575832,21.3557855274,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.0255105806,0.0
194,21.1809105359,22.542763021,23.0958330726,21.1687537024,22.9644420767,23.6063135739,23.8647834093,4.0,370.0,43696.1341426,23.2278829748,21.3695213281,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.03495400907,0.0
195,21.1750943476,22.5409001359,22.9756227617,21.1635283938,22.9484766297,23.5109079081,23.8615316649,3.86666666667,336.666666667,43696.1341426,23.1990628782,21.3776894276,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.03389474065,0.0
196,21.169408082,22.5327083125,22.8478944205,21.158495028,22.9198381906,23.3991509393,23.8604834187,3.73333333333,303.333333333,43814.4585539,23.1614150108,21.3817237377,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.03194436917,0.0
197,21.1638034843,22.5216089352,22.7126569225,21.1536862742,22.8844448948,23.2812080566,23.8601283568,3.6,270.0,43932.7829652,23.1192505011,21.3834312392,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.03008908732,0.0
198,21.1582569888,22.5091188067,22.5752919636,21.1492924639,22.8462836739,23.1629779501,23.8600005359,3.46666666667,247.5,43932.7829652,23.0756173722,21.384005537,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.02843458528,0.0
199,21.1527806769,22.4955046585,22.43904017,21.1456153388,22.807188484,23.0468502136,23.8599485824,3.33333333333,225.0,44051.1073765,23.0318820853,21.3840072429,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.02679695659,0.0
200,21.1474194718,22.4806705834,22.3040838778,21.1429862433,22.7671086704,22.9310584907,23.859922393,3.2,202.5,44051.1073765,22.9877495153,21.3836496448,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,6.02520750212,0.0
