,Unnamed: 0,tout,s,i,t1,t2,m,tret
340,340,-3.9,0.0,0.0,23.2882741405,23.9796496488,34.2328706795,23.2814226237
341,341,-3.9,0.0,0.0,23.2925685589,23.9802523265,34.2148873716,23.2882741405
342,342,-3.9,0.0,0.0,23.2956180349,23.9801252658,34.2165508896,23.2925685589
343,343,-3.9,0.0,0.0,23.297744164,23.980490816,34.203297862,23.2956180349
344,344,-3.9,0.0,0.0,23.2991316078,23.9803865805,34.1846958054,23.297744164
345,345,-3.9,0.0,0.0,23.2999704621,23.9799144478,34.192999554,23.2991316078
346,346,-3.9,0.0,0.0,23.3003348045,23.9810399059,34.1622674521,23.2999704621
347,347,-3.9,0.0,0.0,23.3005211735,23.9799825118,34.1665452083,23.3003348045
348,348,-3.80833333333,0.0,0.0,23.2892971456,23.6397975111,34.1142790966,23.2990984401
349,349,-3.71666666667,0.0,0.0,23.2494427687,23.5400860641,34.3747077734,23.2809185844
350,350,-3.625,0.0,0.0,23.1956474808,23.4814794188,32.9333987856,23.2494427687
351,351,-3.53333333333,0.0,0.0,23.141694577,23.4805485731,33.3305653353,23.1956474808
352,352,-3.44166666667,0.0,0.0,23.0983387847,23.4798835665,33.3632907482,23.141694577
353,353,-3.35,0.0,0.0,23.0668788723,23.4802708239,33.4121633307,23.0983387847
354,354,-3.25833333333,0.0,0.0,23.04385617,23.4797942396,33.4522947561,23.0668788723
355,355,-3.16666666667,0.0,0.0,23.0255797235,23.48025752,33.498492705,23.04385617
356,356,-3.075,0.0,0.0,23.0097669627,23.4807325747,33.5315304724,23.0255797235
357,357,-2.98333333333,0.0,0.0,22.995309092,23.4802280838,33.5709908746,23.0097669627
358,358,-2.89166666667,0.0,0.0,22.98164514,23.4805503788,33.5990644969,22.995309092
359,359,-2.8,0.0,0.0,22.9686103342,23.4802351133,33.6344963963,22.98164514
360,360,-2.84166666667,0.0,0.0,22.9673562237,23.5094488365,32.8465085005,22.9689327946
361,361,-2.88333333333,0.0,0.0,22.9679790751,23.5104906258,32.7411718289,22.9654571924
362,362,-2.925,0.0,0.0,22.9696163104,23.5098027581,32.8185411639,22.9679790751
363,363,-2.96666666667,0.0,0.0,22.972967865,23.5105582312,32.8024410271,22.9696163104
364,364,-3.00833333333,0.0,0.0,22.9782579992,23.5105125853,32.7791306783,22.972967865
365,365,-3.05,0.0,0.0,22.9851040685,23.510383762,32.7909153905,22.9782579992
366,366,-3.09166666667,0.0,0.0,22.9929590358,23.5103481929,32.774035264,22.9851040685
367,367,-3.13333333333,0.0,0.0,23.0014718145,23.510470334,32.7718926279,22.9929590358
368,368,-3.175,0.0,0.0,23.0104618899,23.5092154276,32.7632462808,23.0014718145
