,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,t7,sp0,m,rh
5773,5773,-2.8,0.0,7252.22431484,23.3101316173,23.3109028503,23.3089366513,23.3105033205,23.3114241618,23.6299147664,23.7854744234,23.31,3.50348250813,0.0
5774,5774,-2.8,0.0,7252.22431484,23.3099912289,23.3105562507,23.3105391946,23.3096307356,23.3110245049,23.6223949473,23.7812248746,23.31,3.73997662361,0.0
5775,5775,-2.8,0.0,7252.22431484,23.3099831077,23.3090891829,23.3101417394,23.3095103744,23.3107582849,23.6175248381,23.7770711524,23.31,3.67197018393,0.0
5776,5776,-2.8,0.0,7252.22431484,23.3099834841,23.3087266671,23.3117641367,23.3092837394,23.3115444999,23.615401608,23.7729932254,23.31,3.66018366484,0.0
5777,5777,-2.8,0.0,7252.22431484,23.3099840561,23.3103619696,23.3108189761,23.3105460054,23.3098881004,23.6149452481,23.76897688,23.31,3.64877669465,0.0
5778,5778,-2.8,0.0,7252.22431484,23.3099846098,23.3091520556,23.3098788608,23.309476583,23.3086355959,23.6152053087,23.7650115563,23.31,3.63779875831,0.0
5779,5779,-2.8,0.0,7252.22431484,23.3099851383,23.310182201,23.3107502261,23.3111458836,23.3091420227,23.6156854677,23.7610895898,23.31,3.62708451359,0.0
5780,5780,-2.8,0.0,7252.22431484,23.3099856446,23.3114918684,23.3089999788,23.3113561434,23.3109474402,23.6163422702,23.7572051202,23.31,3.6165939308,0.0
5781,5781,-2.8,0.0,7252.22431484,23.3099861309,23.3091601077,23.3119767234,23.309871085,23.3100201294,23.6171734006,23.7533538211,23.31,3.60630069645,0.0
5782,5782,-2.8,0.0,7252.22431484,23.3099865985,23.3093551303,23.3090045491,23.309820371,23.3092851025,23.6180970061,23.7495321993,23.31,3.59618446445,0.0
5783,5783,-2.8,0.0,7252.22431484,23.3099870484,23.3103877843,23.3093206202,23.3102300923,23.3102647738,23.6190511242,23.7457375831,23.31,3.58622822521,0.0
5784,5784,-2.8,0.0,7252.22431484,23.5613367248,23.7027682385,23.7012131987,23.7038156581,23.697266886,23.60145726,23.7443226031,23.71,6.00132963257,37689.0826752
5785,5785,-2.8,0.0,7252.22431484,23.7098782565,23.7113892676,23.7102177096,23.7104386964,23.7095546708,23.6460578047,23.7414027081,23.71,2.79000573059,994.212178539
5786,5786,-2.8,0.0,7252.22431484,23.7099842625,23.7101297318,23.7115761355,23.708862213,23.7115245838,23.7101415265,23.7371366216,23.71,2.93518744553,0.0
5787,5787,-2.8,0.0,7252.22431484,23.7106325879,23.710210158,23.7094170276,23.7097715688,23.7100183616,23.7587523214,23.7325098766,23.71,2.79000573059,2695.24283441
5788,5788,-2.8,0.0,7252.22431484,23.7096682068,23.71123545,23.7089254186,23.7100963714,23.7089534336,23.785351823,23.7280995864,23.71,2.79000573059,1172.51423094
5789,5789,-2.8,0.0,7252.22431484,23.7099964588,23.708466391,23.7102167751,23.7099252296,23.70963602,23.7970153185,23.7240379266,23.71,2.79000573059,1289.26765517
5790,5790,-2.8,0.0,7252.22431484,23.710168105,23.7101961965,23.7118811543,23.709723799,23.7112029197,23.8018044806,23.7202394384,23.71,2.79000573059,1231.09051084
5791,5791,-2.8,0.0,7252.22431484,23.7099380293,23.7100973189,23.7094954675,23.7095986836,23.7102086967,23.8042311863,23.7166260223,23.71,2.79000573059,1231.09049787
5792,5792,-2.8,0.0,7252.22431484,23.710303044,23.7102059109,23.7096619346,23.7094254323,23.7112294921,23.8057099999,23.7131216337,23.71,2.79000573059,1289.26761287
5793,5793,-2.8,0.0,7252.22431484,23.7106677089,23.7103064648,23.7112747769,23.7090721609,23.7105987387,23.8065700937,23.7096707796,23.71,2.79000573059,1289.2675999
5794,5794,-2.8,0.0,7252.22431484,23.7105696655,23.7099623943,23.7089128709,23.7102148086,23.7118633317,23.8068725125,23.7062491195,23.71,2.79000573059,1289.26758749
5795,5795,-2.8,0.0,7252.22431484,23.7099614522,23.7090693569,23.7087340707,23.7096988817,23.7086069024,23.8066786703,23.702850714,23.71,2.79000573059,1289.2675755
5796,5796,-2.8,0.0,7252.22431484,23.3431093267,23.3362243371,23.3383587024,23.335546571,23.346667401,23.7864405063,23.7015834873,23.33,5.4522385021,4200.48496776
5797,5797,-2.8,0.0,7252.22431484,23.3307224373,23.3289882965,23.3319068238,23.3311774641,23.3293242346,23.7387587239,23.6989349376,23.33,2.79000573059,5191.94062287
5798,5798,-2.8,0.0,7252.22431484,23.3300345617,23.329772656,23.3318972286,23.3288316873,23.3303403931,23.6828724256,23.6950460279,23.33,3.92941505576,0.0
5799,5799,-2.8,0.0,7252.22431484,23.3299922692,23.3292781788,23.3292224623,23.3297885699,23.3290567916,23.6449919537,23.6908279779,23.33,3.46965030308,0.0
5800,5800,-2.8,0.0,7252.22431484,23.329991401,23.329696802,23.3300710924,23.3298161537,23.3302191735,23.6255846241,23.68679907,23.33,3.46217312325,0.0
5801,5801,-2.8,0.0,7252.22431484,23.3299917247,23.3310444521,23.3305941461,23.3296582616,23.3299148842,23.6166680962,23.6830573346,23.33,3.44756383925,0.0
5802,5802,-2.8,0.0,7252.22431484,23.3299920899,23.3307495496,23.3285761966,23.3304702751,23.3301894437,23.6118001535,23.6795246693,23.33,3.43507743366,0.0
5803,5803,-2.8,0.0,7252.22431484,23.3299924065,23.3303156731,23.3287048554,23.3303821011,23.328984891,23.6079907103,23.6760968477,23.33,3.42327132682,0.0
5804,5804,-2.8,0.0,7252.22431484,23.3299926839,23.3309153092,23.3285083261,23.330768758,23.3291456632,23.6044607403,23.672706797,23.33,3.41204180249,0.0
5805,5805,-2.8,0.0,7252.22431484,23.3299929368,23.3304981195,23.3306856803,23.3303509606,23.3315075203,23.6012426809,23.6693276376,23.33,3.40131181627,0.0
5806,5806,-2.8,0.0,7252.22431484,23.3299931748,23.3304478841,23.3318428552,23.3307109877,23.3290144536,23.5984277935,23.6659536699,23.33,3.39099518363,0.0
5807,5807,-2.8,0.0,7252.22431484,23.3299934025,23.3294739192,23.330508929,23.3305040633,23.330292942,23.5958906554,23.662585808,23.33,3.3810296331,0.0
5808,5808,-2.75,0.0,7252.22431484,23.5594008458,23.5539393924,23.5504309802,23.5595434129,23.5479166005,23.5983470379,23.659225269,23.57,2.79000573059,11040.3228418
5809,5809,-2.7,0.0,7252.22431484,23.5694142844,23.5685552505,23.5672892016,23.5687515288,23.5692872139,23.6266802062,23.6558630239,23.57,3.66308094688,0.0
5810,5810,-2.65,0.0,7252.22431484,23.5695634488,23.5709810485,23.5690259473,23.5701625199,23.5713550858,23.662501189,23.6525107087,23.57,2.79000573059,1963.17407119
5811,5811,-2.6,0.0,7252.22431484,23.5701702216,23.5687142588,23.5687881565,23.5696692842,23.568567935,23.690198456,23.6491754293,23.57,2.79000573059,80.1579808573
5812,5812,-2.55,0.0,7252.22431484,23.5700080063,23.5708532974,23.5700052503,23.5701349688,23.568985366,23.7071418337,23.645858031,23.57,2.79689116688,0.0
5813,5813,-2.5,0.0,7252.22431484,23.5699522526,23.5704015872,23.5679364884,23.5696516411,23.5696525672,23.7171752422,23.6425504632,23.57,2.79000573059,0.0
5814,5814,-2.45,0.0,7252.22431484,23.5697362909,23.5699096229,23.5688231336,23.5691668045,23.5712579379,23.7239876817,23.6392651036,23.57,2.79000573059,0.0
5815,5815,-2.4,0.0,7252.22431484,23.5702756504,23.5696635559,23.5710741761,23.5693814556,23.5711887927,23.7295733352,23.6360075757,23.57,2.79000573059,80.1578896304
5816,5816,-2.35,0.0,7252.22431484,23.5694150865,23.5693949842,23.5689244831,23.5704142876,23.5691470499,23.7346945508,23.6327746913,23.57,2.79000573059,0.0
5817,5817,-2.3,0.0,7252.22431484,23.569851228,23.5689304892,23.5692729911,23.5701750515,23.5689283476,23.7393626245,23.629562654,23.57,2.79000573059,154.129675324
5818,5818,-2.25,0.0,7252.22431484,23.5704900503,23.568490337,23.5713576591,23.5704196804,23.5689401628,23.7437013743,23.6263690696,23.57,2.79000573059,154.129676535
5819,5819,-2.2,0.0,7252.22431484,23.5703733542,23.5695935424,23.5708198203,23.5689420534,23.5707968723,23.7478719538,23.623184087,23.57,2.79000573059,154.129677733
5820,5820,-2.25,0.0,7252.22431484,23.5318974226,23.5315459436,23.5333429053,23.5315063118,23.5326579191,23.7494333207,23.6200174525,23.53,3.09202368399,0.0
5821,5821,-2.3,0.0,7252.22431484,23.5297737164,23.5290375416,23.5286888847,23.5302060231,23.5298085674,23.7461304412,23.6168730942,23.53,2.79000573059,687.293591174
5822,5822,-2.35,0.0,7252.22431484,23.5299957203,23.5286875651,23.5297601494,23.5292263555,23.5283192944,23.7407064887,23.6137473024,23.53,2.88278158492,0.0
5823,5823,-2.4,0.0,7252.22431484,23.5300050661,23.5313666481,23.5307309363,23.5302803595,23.5305699682,23.736191694,23.6106361783,23.53,2.84166316665,0.0
5824,5824,-2.45,0.0,7252.22431484,23.530004964,23.529017197,23.5294517076,23.5308649144,23.5295067137,23.7332867594,23.607537225,23.53,2.83381377988,0.0
5825,5825,-2.5,0.0,7252.22431484,23.5300045518,23.5297194298,23.530297102,23.5295842379,23.5291031644,23.7313317159,23.6044492361,23.53,2.82867505333,0.0
5826,5826,-2.55,0.0,7252.22431484,23.5300041519,23.5289264267,23.53072498,23.5306888389,23.5313546279,23.7297319334,23.6013715844,23.53,2.8233173553,0.0
5827,5827,-2.6,0.0,7252.22431484,23.5300037636,23.5302355272,23.5292086639,23.5296012767,23.5296469786,23.7282538398,23.598304026,23.53,2.81801497078,0.0
5828,5828,-2.65,0.0,7252.22431484,23.5300033832,23.5311132672,23.5300139397,23.5302691907,23.528659665,23.7267664899,23.5952463778,23.53,2.81275455922,0.0
5829,5829,-2.7,0.0,7252.22431484,23.5300030095,23.5299614611,23.530440905,23.5306241474,23.5306057,23.725288252,23.5921986048,23.53,2.80752917989,0.0
5830,5830,-2.75,0.0,7252.22431484,23.5300026421,23.5311948109,23.5288961219,23.5312483337,23.5287917271,23.7238577047,23.5891606342,23.53,2.80233457414,0.0
5831,5831,-2.8,0.0,7252.22431484,23.5300022811,23.5300495359,23.5296250794,23.530609493,23.5306384189,23.7224323416,23.586132489,23.53,2.79716814444,0.0
5832,5832,-2.75,0.0,11903.4930905,23.7030269637,23.698340282,23.6968963852,23.7005021555,23.6919144483,23.7210014846,23.7071425396,23.71,2.79000573059,9451.13374787
5833,5833,-2.7,0.0,11903.4930905,23.7096496978,23.7106409231,23.7083249115,23.708874401,23.7068385402,23.7383403031,23.7101537076,23.71,3.3030352038,0.0
5834,5834,-2.65,0.0,11903.4930905,23.7094777189,23.7091853814,23.7082281916,23.7103449894,23.7095786157,23.761356984,23.7105376976,23.71,2.79000573059,2491.43402453
5835,5835,-2.6,0.0,11903.4930905,23.7097503332,23.7102275597,23.7086861131,23.708820741,23.7110281523,23.7786410733,23.7102797222,23.71,2.79000573059,1054.09449384
5836,5836,-2.55,0.0,11903.4930905,23.7095637156,23.7108614796,23.7082719187,23.7103389044,23.7088912752,23.7881492599,23.7100940993,23.71,2.79000573059,933.848133839
5837,5837,-2.5,0.0,11903.4930905,23.7093284245,23.7116110336,23.7087198489,23.710427048,23.7104217524,23.792361548,23.709976077,23.71,2.79000573059,933.848173594
5838,5838,-2.45,0.0,11903.4930905,23.7102149082,23.7089317888,23.7105248232,23.7103449345,23.7116305772,23.7940578802,23.7103778847,23.71,2.79000573059,994.211251087
5839,5839,-2.4,0.0,11903.4930905,23.7105240746,23.7101646013,23.7093681926,23.7093355321,23.7101815759,23.7948356369,23.7101520314,23.71,2.79000573059,933.848241231
5840,5840,-2.35,0.0,11903.4930905,23.7103172648,23.7098064802,23.7117621415,23.7089805904,23.7093105734,23.7952145556,23.7106195647,23.71,2.79000573059,933.848269429
5841,5841,-2.3,0.0,11903.4930905,23.7099545644,23.7088445585,23.7085082783,23.7098695793,23.7102566723,23.7952655571,23.709973201,23.71,2.79000573059,933.8482958
5842,5842,-2.25,0.0,11903.4930905,23.709613694,23.7085954316,23.7117657528,23.7097187578,23.7095741443,23.7950153907,23.7104168062,23.71,2.79000573059,933.84832131
5843,5843,-2.2,0.0,11903.4930905,23.7102123475,23.7092784791,23.7105553495,23.7095926792,23.7091574048,23.7945730279,23.7106308733,23.71,2.79000573059,994.211405925
5844,5844,-2.2,0.0,11903.4930905,23.9590355438,23.9535324295,23.9498350851,23.9572725724,23.9444004794,23.7927843285,23.9654439337,23.97,2.79000573059,17287.1041355
5845,5845,-2.2,0.0,11903.4930905,23.9694621741,23.9696099136,23.9690852397,23.9694422064,23.968255755,23.8183005476,23.9702515284,23.97,3.02729620157,0.0
5846,5846,-2.2,0.0,11903.4930905,23.9703471116,23.9705980472,23.969641276,23.9699044743,23.9700649475,23.8502943637,23.970375357,23.97,2.79000573059,7325.50105986
5847,5847,-2.2,0.0,11903.4930905,23.9697437741,23.9712998458,23.9682605679,23.9688079225,23.9687939337,23.8728273502,23.9703556102,23.97,2.79000573059,5276.51845757
5848,5848,-2.2,0.0,11903.4930905,23.970457534,23.9697944566,23.9684184163,23.9712492261,23.969062207,23.8833431885,23.9702964243,23.97,2.79000573059,5276.51921804
5849,5849,-2.2,22.0,11903.4930905,23.9696434056,23.9703733134,23.9686245089,23.9706303518,23.9702467708,23.8859074723,23.9704448507,23.97,2.79000573059,5106.90034688
5850,5850,-2.2,27.1666666667,11903.4930905,23.9698042538,23.9684826714,23.9694056015,23.9710365005,23.9700459476,23.8845193658,23.9707963129,23.97,2.79000573059,5191.95458171
5851,5851,-2.2,32.3333333333,11903.4930905,23.9696278815,23.9706598162,23.9692361147,23.9711071324,23.9696328478,23.8814456817,23.9702752804,23.97,2.79000573059,5106.903958
5852,5852,-2.2,37.5,11903.4930905,23.9694968589,23.9714714912,23.9695516701,23.9697801821,23.9698027293,23.8776134195,23.9704024123,23.97,2.79000573059,5106.90259129
5853,5853,-2.2,42.6666666667,11903.4930905,23.9697261851,23.9707205084,23.9680888731,23.970566998,23.9681542083,23.873286393,23.9700275895,23.97,2.79000573059,5106.90331578
5854,5854,-2.2,47.8333333333,11903.4930905,23.9702972642,23.9704649402,23.9716552674,23.971135572,23.9692140026,23.8685470015,23.9703374936,23.97,2.79000573059,5106.90402573
5855,5855,-2.2,53.0,11903.4930905,23.9697199122,23.9697086198,23.9711761039,23.9689312706,23.9701797933,23.8636250131,23.9700286927,23.97,2.79000573059,5021.35686348
5856,5856,-2.10833333333,58.1666666667,21609.7643235,23.9603704492,23.9593439676,23.9594383908,23.9615176416,23.9604987421,23.8609702139,23.9605563993,23.96,2.79000573059,1172.51542625
5857,5857,-2.01666666667,63.3333333333,21609.7643235,23.960083568,23.9608278602,23.9607982698,23.9596517899,23.9602842588,23.8601530207,23.9606531456,23.96,2.79000573059,1574.65979379
5858,5858,-1.925,68.5,21609.7643235,23.9604029436,23.9599850117,23.9594372923,23.9612218327,23.9591903163,23.8612891731,23.960407329,23.96,2.79000573059,1172.51559161
5859,5859,-1.83333333333,73.6666666667,21609.7643235,23.9598403799,23.9593486791,23.9590344578,23.9606774384,23.9591885829,23.8640496751,23.960066933,23.96,2.79000573059,1113.52311697
5860,5860,-1.74166666667,78.8333333333,21609.7643235,23.9598879622,23.9602168143,23.959072424,23.9601225252,23.9589413397,23.8678469174,23.9598407122,23.96,2.79000573059,1113.52325737
5861,5861,-1.65,84.0,21609.7643235,23.9602343756,23.9595333092,23.959457336,23.959839715,23.9612139725,23.8722916862,23.9603104572,23.96,2.79000573059,1054.09582715
5862,5862,-1.55833333333,89.4166666667,21609.7643235,23.9594675006,23.9590629827,23.9590733686,23.9593591575,23.9604512239,23.8771793251,23.9602437637,23.96,2.79000573059,933.84924071
5863,5863,-1.46666666667,94.8333333333,21609.7643235,23.960009279,23.9607448602,23.9582999078,23.9590609026,23.9617615635,23.8822486887,23.9602662621,23.96,2.79000573059,994.212507713
5864,5864,-1.375,100.25,21609.7643235,23.9599495206,23.9608296663,23.9587614645,23.9601797769,23.9608253239,23.8875224395,23.9601773962,23.96,2.79000573059,872.979745717
5865,5865,-1.28333333333,105.666666667,21609.7643235,23.9600355026,23.960202861,23.9608500753,23.9593113032,23.9590958342,23.892957181,23.9597719843,23.96,2.79000573059,872.979819015
5866,5866,-1.19166666667,111.083333333,21609.7643235,23.9599329718,23.9601714085,23.9599387837,23.9603831133,23.9588945679,23.8984778935,23.9602937735,23.96,2.79000573059,811.572941562
5867,5867,-1.1,116.5,21609.7643235,23.9602618231,23.9602496667,23.9581986013,23.9594903715,23.9603536273,23.9040428827,23.9602504644,23.96,2.79000573059,811.573004427
5868,5868,-1.1,121.916666667,21609.7643235,24.0556922158,24.0538940866,24.0541680836,24.0543717507,24.0493286549,23.9068435495,24.0587991608,24.06,2.79000573059,6950.45108623
5869,5869,-1.1,127.333333333,21609.7643235,24.0597548373,24.0601083981,24.060483514,24.0592838923,24.0592391571,23.9173185191,24.0601942955,24.06,2.84322818022,0.0
5870,5870,-1.1,132.75,21609.7643235,24.0607317136,24.0598154503,24.0606133,24.0607217753,24.0593372877,23.9284499224,24.0603373587,24.06,2.79000573059,3095.13589933
5871,5871,-1.1,138.166666667,21609.7643235,24.0595023627,24.059949487,24.0603162398,24.0599719357,24.0610031425,23.9348794015,24.0598889507,24.06,2.79000573059,2175.26657727
5872,5872,-1.1,143.583333333,21609.7643235,24.0602754028,24.0595289227,24.0601432612,24.0595502466,24.0592919236,23.93593188,24.0599397879,24.06,2.79000573059,2281.0055869
5873,5873,-1.1,149.0,21609.7643235,24.0595138474,24.059668328,24.0594994745,24.060962456,24.0587897923,23.9333588409,24.0601948355,24.06,2.79000573059,2068.53255036
5874,5874,-1.1,153.75,21609.7643235,24.0602090322,24.0597867023,24.0617260517,24.06087804,24.0603727035,23.9288785106,24.0602657275,24.06,2.79000573059,2175.26754303
5875,5875,-1.1,158.5,21609.7643235,24.0605592687,24.0602938886,24.0603785419,24.060107607,24.0597781689,23.923667928,24.0605981404,24.06,2.79000573059,2068.53312158
5876,5876,-1.1,163.25,21609.7643235,24.0593896149,24.0600174356,24.0601063333,24.0596311417,24.059123192,23.9181244005,24.0602263706,24.06,2.79000573059,1960.76103346
5877,5877,-1.1,168.0,21609.7643235,24.0599973564,24.0607797409,24.0611103776,24.0596705417,24.0596659757,23.9122520444,24.0599218024,24.06,2.79000573059,2068.53366299
5878,5878,-1.1,172.75,21609.7643235,24.0604442966,24.0608720177,24.0601486414,24.0608335691,24.0611296497,23.9062497122,24.0601792597,24.06,2.79000573059,1960.7615037
5879,5879,-1.1,177.5,21609.7643235,24.0600603275,24.0594396285,24.0609371455,24.0599744031,24.0597030294,23.9002287888,24.059817608,24.06,2.79000573059,1906.47212864
5880,5880,-1.00833333333,182.25,21609.7643235,24.0986739944,24.0983272051,24.0983766746,24.0980242847,24.0968241449,23.8950397612,24.0991173158,24.1,2.79000573059,4408.07940146
5881,5881,-0.916666666667,187.0,21609.7643235,24.099835272,24.0991555266,24.0985762863,24.0994673635,24.0998146711,23.8953893426,24.1001978416,24.1,2.79000573059,1404.48985015
5882,5882,-0.825,191.75,21609.7643235,24.0993572773,24.1006617999,24.100686637,24.101232931,24.0995924574,23.8978279639,24.1003221461,24.1,2.79000573059,2795.974242
5883,5883,-0.733333333333,196.5,21609.7643235,24.0993315265,24.1009612332,24.098648158,24.1012233011,24.0983977093,23.8994403504,24.1003225288,24.1,2.79000573059,2489.64704008
5884,5884,-0.641666666667,201.25,21609.7643235,24.1002711314,24.099174375,24.099827928,24.1007061645,24.1002450962,23.8994780267,24.1002460094,24.1,2.79000573059,2489.64740373
5885,5885,-0.55,206.0,21609.7643235,24.100369957,24.1008067684,24.1001153216,24.100645627,24.0986112808,23.8985011338,24.0999946117,24.1,2.79000573059,2385.79204515
5886,5886,-0.458333333333,208.083333333,21609.7643235,24.1004052094,24.10018991,24.1001139519,24.1004314239,24.1009271164,23.8970623564,24.1001042016,24.1,2.79000573059,2385.79256961
5887,5887,-0.366666666667,210.166666667,21609.7643235,24.0994043415,24.0995367878,24.1004250089,24.09952539,24.0990277305,23.8954948548,24.1001891801,24.1,2.79000573059,2281.01206068
5888,5888,-0.275,212.25,21609.7643235,24.1003342814,24.100521617,24.1010456909,24.1002340796,24.0996644649,23.8937808284,24.099977767,24.1,2.79000573059,2385.79363304
5889,5889,-0.183333333333,214.333333333,21609.7643235,24.1000869084,24.1003044391,24.0993478805,24.1007777294,24.0990393041,23.8921206201,24.100021843,24.1,2.79000573059,2228.26539496
5890,5890,-0.0916666666667,216.416666667,21609.7643235,24.1004323245,24.0999580597,24.0996333339,24.0999756508,24.0987442781,23.8904698463,24.1005635428,24.1,2.79000573059,2281.01353241
5891,5891,0.0,218.5,21609.7643235,24.0999299576,24.1007644914,24.0986670789,24.1002588445,24.0996293754,23.88883854,24.1003796974,24.1,2.79000573059,2175.27455963
5892,5892,0.0,220.583333333,21609.7643235,24.0798146464,24.4243121671,24.4229642222,24.4261781506,24.4194389253,23.9218939351,24.205017128,24.43,9.21265353455,52281.7727604
5893,5893,0.0,222.666666667,21609.7643235,24.0309913361,24.4295752475,24.4299001946,24.4297802141,24.4301393464,23.970433944,24.4291015207,24.43,9.21265353455,52281.9945298
5894,5894,0.0,224.75,21609.7643235,24.0097796892,24.4303628855,24.4296537109,24.4302229765,24.4306670992,23.9798049757,24.43042391,24.43,9.21265353455,52282.1555456
5895,5895,0.0,226.833333333,21609.7643235,24.0036973468,24.4300856194,24.4303565556,24.4299628731,24.4305312043,23.9747361363,24.4301819685,24.43,9.21265353455,52282.2367434
5896,5896,0.0,228.916666667,21609.7643235,24.0013946424,24.4303264637,24.430241085,24.4304428754,24.4297314613,23.9722647537,24.430103563,24.43,9.21265353455,52282.2953238
5897,5897,0.0,231.0,21609.7643235,24.000583862,24.4303227094,24.4305705752,24.4305820476,24.429579261,23.9725502249,24.4302095604,24.43,9.21265353455,52282.3524291
5898,5898,0.0,232.0,21609.7643235,24.000567912,24.4305477324,24.4292413346,24.430515858,24.4293724883,23.9740665916,24.4301941976,24.43,9.21265353455,52282.4086791
5899,5899,0.0,233.0,21609.7643235,24.0009943581,24.430068195,24.4300581883,24.4299946764,24.4309343537,23.9763103496,24.430257679,24.43,9.21265353455,52282.4632604
5900,5900,0.0,234.0,21609.7643235,24.0015932401,24.4300448153,24.4303007019,24.4302396924,24.4303828828,23.979051542,24.4301398725,24.43,9.21265353455,52282.5163095
5901,5901,0.0,235.0,21609.7643235,24.0023308083,24.42960852,24.4301883582,24.4303024122,24.4299580314,23.9820492264,24.4301532002,24.43,9.21265353455,52282.5679733
5902,5902,0.0,236.0,21609.7643235,24.0031175784,24.4306220924,24.4297666529,24.429986626,24.4300931517,23.9851759537,24.4301254061,24.43,9.21265353455,52282.6182652
5903,5903,0.0,237.0,21609.7643235,24.0039658887,24.430381703,24.4303666177,24.4296812369,24.4294847723,23.9883893714,24.4302637681,24.43,9.21265353455,52282.6671782
5904,5904,0.0,238.0,12013.229501,23.9178437198,24.4292943723,24.4290331121,24.4295276803,24.4303605087,23.9894115999,24.4304914023,24.43,9.21265353455,52490.8043902
5905,5905,0.0,239.0,12013.229501,23.8195731946,24.4302941454,24.4308795548,24.4304976837,24.4298955266,23.9740799733,24.430198585,24.43,9.21265353455,52490.8194504
5906,5906,0.0,240.0,12013.229501,23.7594287635,24.4299840988,24.4301685246,24.4297354907,24.4288774427,23.938770636,24.4304618925,24.43,9.21265353455,52490.8482096
5907,5907,0.0,241.0,12013.229501,23.736418445,24.4316396991,24.4292188882,24.4304642521,24.4313447482,23.8981541455,24.4307813167,24.43,9.21265353455,52490.8340909
5908,5908,0.0,242.0,12013.229501,23.7312668511,24.4316955846,24.4305370496,24.4299668264,24.4298324967,23.8680139357,24.4297954948,24.43,9.21265353455,52490.8038942
5909,5909,0.0,243.0,12013.229501,23.7297931588,24.4308319855,24.4302073081,24.4310607566,24.4284575644,23.8526697007,24.4305360245,24.43,9.21265353455,52490.7713516
5910,5910,0.0,244.0,12013.229501,23.7273518183,24.4304516321,24.4311301616,24.4309052547,24.4298997672,23.8475301155,24.429972348,24.43,9.21265353455,52490.7429325
5911,5911,0.0,245.0,12013.229501,23.7240754978,24.431136092,24.4305818508,24.4303091101,24.4309208694,23.8464857927,24.4308676296,24.43,9.21265353455,52490.7192383
5912,5912,0.0,246.0,12013.229501,23.7210122036,24.4303015218,24.4317394642,24.4301693431,24.4303023461,23.8460215534,24.4303516759,24.43,9.21265353455,52490.698449
5913,5913,0.0,247.0,12013.229501,23.7186097813,24.4297253982,24.4315809681,24.4306293043,24.4315763686,23.8452977554,24.4302591929,24.43,9.21265353455,52490.6788157
5914,5914,0.0,248.0,12013.229501,23.7167075634,24.4307095566,24.4288569259,24.4293126606,24.4297317773,23.844667671,24.4307060784,24.43,9.21265353455,52490.6596896
5915,5915,0.0,249.0,12013.229501,23.715161237,24.4307555717,24.4285116691,24.4298925071,24.4297154644,23.8443905845,24.4302932489,24.43,9.21265353455,52490.641222
5916,5916,0.05,250.0,12013.229501,23.7642848398,24.1453820831,24.1462756243,24.1436752787,24.1531181271,23.844937168,24.1430355135,24.14,9.21265353455,52283.0369289
5917,5917,0.1,251.0,12013.229501,23.7981568173,24.1404752753,24.1404046726,24.1401572291,24.1405611681,23.8420683436,24.1400365683,24.14,9.21265353455,52282.3667708
5918,5918,0.15,252.0,12013.229501,23.8089517766,24.1398313307,24.140318121,24.1403216636,24.139911146,23.8481708823,24.1399336848,24.14,9.21265353455,52282.5074963
5919,5919,0.2,253.0,12013.229501,23.8126613177,24.1400941741,24.1407812071,24.1399847046,24.1397552506,23.8546486418,24.1400357266,24.14,9.21265353455,52282.4686979
5920,5920,0.25,254.0,12013.229501,23.8143681794,24.140399417,24.1403497656,24.139631959,24.1397320334,23.8575097087,24.1403400945,24.14,9.21265353455,52282.3886803
5921,5921,0.3,255.0,12013.229501,23.8149777663,24.1406151896,24.1391047522,24.1403728748,24.1397918093,23.8583044003,24.1401014098,24.14,9.21265353455,52282.3029372
5922,5922,0.35,250.166666667,12013.229501,23.81510633,24.1402253843,24.1402562365,24.1400929327,24.1400388784,23.8580851144,24.1399128215,24.14,9.21265353455,52282.3052836
5923,5923,0.4,245.333333333,12013.229501,23.8150147557,24.1404467441,24.1402414447,24.1397339892,24.1399336036,23.8572653216,24.140107267,24.14,9.21265353455,52282.3382023
5924,5924,0.45,240.5,12013.229501,23.8147489773,24.140638414,24.1406272635,24.1404193219,24.1399871061,23.8561172059,24.1403491186,24.14,9.21265353455,52282.3596125
5925,5925,0.5,235.666666667,12013.229501,23.81446303,24.1402733247,24.1407148737,24.1395177269,24.1398825491,23.8548074232,24.1400504521,24.14,9.21265353455,52282.3958552
5926,5926,0.55,230.833333333,12013.229501,23.8140662288,24.1401213399,24.1399516288,24.1401059774,24.1398316909,23.8533814892,24.1403769621,24.14,9.21265353455,52282.4292712
5927,5927,0.6,226.0,12013.229501,23.8136778939,24.1398665299,24.1396625612,24.1397693897,24.139702683,23.8518896169,24.1399527067,24.14,9.21265353455,52282.4707985
5928,5928,0.55,221.166666667,12013.229501,23.7640808942,24.4940575545,24.4918540432,24.4947346993,24.4883215977,23.851870099,24.1795976762,24.5,9.21265353455,52489.5938422
5929,5929,0.5,216.333333333,12013.229501,23.7226674189,24.4996465934,24.4987776885,24.500089772,24.4982984314,23.8513369993,24.22468545,24.5,9.21265353455,52493.5652333
5930,5930,0.45,211.5,12013.229501,23.7045742223,24.4995460612,24.5003050873,24.5005756663,24.5015053353,23.8444675238,24.2536258048,24.5,9.21265353455,52490.9044626
5931,5931,0.4,206.666666667,12013.229501,23.7012662243,24.500502734,24.5014901841,24.5007149904,24.4989217039,23.8332388136,24.265445148,24.5,9.21265353455,52490.8862973
