,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5
94,22.621745917668395,23.730822618596186,23.80956708929911,23.324695559910072,1680.5812530000003,255.91666669999998,16.65,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,2.131037155,0.0,0.0726,0.0
95,22.73426264606746,23.72692583430587,23.83091505781583,23.359957098025955,1680.5812530000003,262.5,16.7,21.11,21.11,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.14250000000000002,0.0,0.9841598090000001,0.0,0.0726,0.0
96,22.98737809958235,23.732219931438216,23.850710886230576,23.378612486634832,1518.5812530000003,269.0833333,16.74166667,18.889,23.333000000000002,0.1109,0.0,1.2554294300000002,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
97,23.06290792095256,23.784748925188406,23.89957318085679,23.431605250586152,1518.5812530000003,275.6666667,16.78333333,18.889,23.333000000000002,0.1396,0.0,0.9841598090000001,0.0,0.0726,0.0,0.1497,0.0,0.9841598090000001,0.0,0.0726,0.0
98,23.23400924119518,23.83985749697345,23.966082872838175,23.48897319293778,1518.5812530000003,282.25,16.825,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
99,23.315109931260928,23.877846216284954,24.016086618654086,23.536726145173418,1518.5812530000003,288.8333333,16.86666667,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.1211,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
100,23.13572305723365,23.91397717224495,24.06016065245024,23.608961375895188,1518.5812530000003,295.4166667,16.90833333,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.1046,0.0,0.0726,0.0,2.504088506,0.0,0.0726,0.0
101,22.958029579214337,23.920860541898413,24.101585267198445,23.666309482042593,1518.5812530000003,302.0,16.95,18.889,23.333000000000002,0.1281,0.0,3.573633665,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.272814917,0.0
102,23.25917256012798,23.90583232621391,24.046213028124395,23.663053993043533,1518.5812530000003,306.9166667,16.99166667,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
103,23.321064773539543,23.941745394300558,24.04162187913314,23.689242956338976,1518.5812530000003,311.8333333,17.03333333,18.889,23.333000000000002,0.0726,0.0,2.176227513,0.0,0.0726,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0911,0.0
104,22.643063459293124,23.989470488499585,24.10959127259548,23.77933460260765,1518.5812530000003,316.75,17.075,18.889,23.333000000000002,0.0726,0.0,5.337868812000001,0.0,0.1215,0.0,0.0726,0.0,5.059537479,0.0,0.0726,0.0
105,22.943163616385252,23.87952637984886,23.97252803119325,23.838939742390593,1518.5812530000003,321.6666667,17.11666667,18.889,23.333000000000002,0.300507537,0.0,0.9841598090000001,0.0,0.1232,0.0,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0
106,22.84739861342188,23.871632861382583,23.969298876916227,23.890955895272132,1518.5812530000003,326.5833333,17.15833333,18.889,23.333000000000002,0.1594,0.0,0.9841598090000001,0.0,0.09559999999999999,0.0,0.0726,0.0,4.327969608,0.0,0.0726,0.0
107,22.969469767052285,23.941956077760715,24.140633236796823,23.94675606200861,1518.5812530000003,331.5,17.2,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,2.326290673,0.0,0.0726,0.0
108,23.127951119494814,23.887491675650367,24.141729855544668,23.928254531880896,429.21587186999994,336.4166667,17.25,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.267920532,0.0,0.0726,0.0,0.9841598090000001,0.0,0.1369,0.0
109,22.62560082014913,23.890221795595288,24.084945087635067,23.86272252750044,429.21587186999994,341.3333333,17.3,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.375056929,0.0,3.8122425360000003,0.0,0.0726,0.0
110,22.760179004432644,23.856828502549195,24.087102593701484,23.77449118721542,429.21587186999994,346.25,17.35,18.889,23.333000000000002,0.15539999999999998,0.0,4.130716909,0.0,0.0726,0.0,0.1016,0.0,0.9841598090000001,0.0,0.0726,0.0
111,22.98335318443717,23.81148759778471,23.98536491687302,23.764732493755933,429.21587186999994,351.1666667,17.4,18.889,23.333000000000002,0.0726,0.0,0.9841598090000001,0.0,0.0726,0.0,0.0726,0.0,1.3408045750000002,0.0,0.1285,0.0
