,Unnamed: 0,p0,m0
299,299,2176.55108422,3.92203237616
300,300,2176.55108422,3.92203237616
301,301,2176.55108422,3.92203237616
302,302,2176.55108422,3.92203237616
303,303,2176.55108422,3.92203237616
304,304,2176.55108422,3.92203237616
305,305,2176.55108422,3.92203237616
306,306,2176.55108422,3.92203237616
307,307,2176.55108422,3.92203237616
308,308,2176.55108422,3.92203237616
309,309,2176.55108422,3.92203237616
310,310,2176.55108422,3.92203237616
311,311,2176.55108422,3.92203237616
312,312,2176.55108422,3.92203237616
313,313,2176.55108422,3.92203237616
314,314,2176.55108422,3.92203237616
315,315,2176.55108422,3.92203237616
316,316,2176.55108422,3.92203237616
317,317,2176.55108422,3.92203237616
318,318,2176.55108422,3.92203237616
319,319,2176.55108422,3.92203237616
320,320,2176.55108422,3.92203237616
321,321,2176.55108422,3.92203237616
322,322,2176.55108422,3.92203237616
323,323,2176.55108422,3.92203237616
324,324,2176.55108422,3.92203237616
325,325,2176.55108422,3.92203237616
326,326,2176.55108422,3.92203237616
327,327,2176.55108422,3.92203237616
328,328,2176.55108422,3.92203237616
329,329,2176.55108422,3.92203237616
330,330,2176.55108422,3.92203237616
331,331,2176.55108422,3.92203237616
332,332,2176.55108422,3.92203237616
333,333,2176.55108422,3.92203237616
334,334,2176.55108422,3.92203237616
335,335,2176.55108422,3.92203237616
336,336,2176.55108422,3.92203237616
337,337,2176.55108422,3.92203237616
338,338,2176.55108422,3.92203237616
339,339,2176.55108422,3.92203237616
340,340,2176.55108422,3.92203237616
341,341,2176.55108422,3.92203237616
342,342,2176.55108422,3.92203237616
343,343,2176.55108422,3.92203237616
344,344,2176.55108422,3.92203237616
345,345,2176.55108422,3.92203237616
346,346,2176.55108422,3.92203237616
347,347,2176.55108422,3.92203237616
348,348,2496.43317737,4.31914969762
349,349,2176.55108422,3.92203237616
350,350,2176.55108422,3.92203237616
351,351,2176.55108422,3.92203237616
352,352,2176.55108422,3.92203237616
353,353,2176.55108422,3.92203237616
354,354,2176.55108422,3.92203237616
355,355,2176.55108422,3.92203237616
356,356,2176.55108422,3.92203237616
357,357,2176.55108422,3.92203237616
358,358,2176.55108422,3.92203237616
359,359,2176.55108422,3.92203237616
360,360,2176.55108422,3.92203237616
361,361,2176.55108422,3.92203237616
362,362,2176.55108422,3.92203237616
363,363,2176.55108422,3.92203237616
364,364,2176.55108422,3.92203237616
365,365,2176.55108422,3.92203237616
366,366,2176.55108422,3.92203237616
367,367,2176.55108422,3.92203237616
368,368,2176.55108422,3.92203237616
369,369,2176.55108422,3.92203237616
370,370,2176.55108422,3.92203237616
371,371,2176.55108422,3.92203237616
372,372,2176.55108422,3.92203237616
373,373,2176.55108422,3.92203237616
374,374,2176.55108422,3.92203237616
375,375,2176.55108422,3.92203237616
376,376,2176.55108422,3.92203237616
377,377,2176.55108422,3.92203237616
378,378,2448.11252197,4.34429537842
379,379,2176.55108422,3.92203237616
380,380,2176.55108422,3.92203237616
381,381,2176.55108422,3.92203237616
382,382,2176.55108422,3.92203237616
383,383,2194.10332285,3.95153170521
384,384,2176.55108422,3.92203237616
385,385,2176.55108422,3.92203237616
386,386,2176.55108422,3.92203237616
387,387,2176.55108422,3.92203237616
388,388,2176.55108422,3.92203237616
