,t11,t12,t13,t14,t15,t16,t17,t18
1660,22.0628857398,20.9506085908,22.3713441113,19.9203619819,21.0880410438,23.0922241006,22.1380694547,22.3713441113
1661,22.0593118987,20.9446637469,22.3627683052,19.9203167499,21.0798441342,23.0885659423,22.1367007248,22.3627683052
1662,22.0560847094,20.9389804756,22.3547081471,19.9212355152,21.0720766759,23.0845922013,22.1326911337,22.3547081471
1663,22.0531359111,20.9335468053,22.34711521,19.9209990873,21.0647044071,23.0807377009,22.1284754672,22.34711521
1664,22.0432854705,20.9281374187,22.3320355959,19.6709630768,21.0546298777,23.0696992422,22.1209110147,22.3320355959
1665,22.0283774554,20.9191171695,22.310150724,19.5053568598,21.0383830466,23.0540904085,22.1120775743,22.310150724
1666,22.013119634,20.9081508633,22.2876357287,19.4999435346,21.0200982361,23.0379295784,22.101217762,22.2876357287
1667,22.0004387628,20.8974692468,22.2687599358,19.5002183284,21.0034457101,23.0242955057,22.0906567503,22.2687599358
1668,21.9910783204,20.8881375964,22.2544245224,19.5007208808,20.989639213,23.0152260604,22.0866743137,22.2544245224
1669,21.9841221614,20.8798587144,22.2426817195,19.5016886386,20.9778894968,23.0086528437,22.0847604167,22.2426817195
1670,21.9786344634,20.8721757501,22.2320213606,19.5013051591,20.9672986088,23.0029208369,22.0819114192,22.2320213606
1671,21.9740115954,20.864795249,22.2217872757,19.4994432682,20.9573277051,22.9973399277,22.0776692796,22.2217872757
1672,21.9699483554,20.8576096227,22.2118723012,19.5003435649,20.9477714663,22.9918319231,22.0727463193,22.2118723012
1673,21.9662887145,20.8505881309,22.2023102448,19.5019485387,20.938554697,22.9864839546,22.0678028498,22.2023102448
1674,21.9629438789,20.8437238632,22.1931272918,19.4994808593,20.9296412338,22.9813669736,22.0631148971,22.1931272918
1675,21.9598423474,20.8370039669,22.1842917695,19.4990489239,20.9209923888,22.9764658955,22.0586225649,22.1842917695
1676,21.9565560744,20.8307349298,22.1755275951,19.3236948929,20.9128179999,22.9712821552,22.0532599348,22.1755275951
1677,21.9543036655,20.8260596799,22.1696945053,19.2856886861,20.9065058371,22.9693916015,22.0543064882,22.1696945053
1678,21.951401079,20.8214963017,22.1627498537,19.281187271,20.9002092317,22.9659152704,22.0512066792,22.1627498537
1679,21.9487889862,20.8175961837,22.1566981085,19.2812492434,20.8946913847,22.963368665,22.0495911118,22.1566981085
1680,21.9463882036,20.8141313977,22.1511720574,19.280527365,20.8897001032,22.9613854173,22.048783646,22.1511720574
1681,21.9440888,20.8109252089,22.1458470154,19.2813668753,20.885025677,22.9595807199,22.0479828683,22.1458470154
1682,21.9418385493,20.8079019754,22.1406278897,19.2800454756,20.8805750845,22.9578092623,22.0469529629,22.1406278897
1683,21.9396303672,20.8050449875,22.1355515102,19.280735957,20.8763261059,22.9560832878,22.0458156119,22.1355515102
1684,21.9374596589,20.8023442991,22.1306464542,19.2818088711,20.8722646932,22.9544188027,22.0446671086,22.1306464542
1685,21.9353307909,20.7997959175,22.1259384788,19.2802978703,20.8683849534,22.9528427193,22.0435852782,22.1259384788
1686,21.9332436989,20.7973915335,22.1214282432,19.279479375,20.864675992,22.9513590338,22.0425767921,22.1214282432
1687,21.9311946281,20.7951203603,22.1171022815,19.2810778707,20.8611239803,22.9499572885,22.0416179553,22.1171022815
1688,21.9304390741,20.7939898398,22.1150268141,19.8040064812,20.8594814455,22.9491045354,22.0406050047,22.1150268141
1689,21.9285600411,20.7913666446,22.1101974523,19.787188193,20.8557660841,22.9464948511,22.0369248926,22.1101974523
1690,21.9261749466,20.7879148788,22.1044670972,19.7802081891,20.8508556986,22.943904265,22.0343234295,22.1044670972
1691,21.9239082236,20.7844353352,22.0994641312,19.7814521813,20.8459077272,22.942077491,22.0335140936,22.0994641312
1692,21.9217742993,20.7810872874,22.0951508844,19.7800318913,20.8411847522,22.9404127281,22.0326568631,22.0951508844
1693,21.9197754946,20.7778969139,22.0913720106,19.7803598927,20.8367169407,22.9387718223,22.0314464027,22.0913720106
1694,21.9178649188,20.7748080248,22.0878879948,19.7820563633,20.832410671,22.9371088536,22.029994593,22.0878879948
1695,21.9160066206,20.7717757099,22.0845497085,19.7808406963,20.8281912741,22.9354383504,22.0285023582,22.0845497085
1696,21.9141846623,20.7687829753,22.0813000304,19.7812193495,20.8240283824,22.9337877394,22.0270866503,22.0813000304
1697,21.9123885524,20.7658237667,22.0781119363,19.7823291312,20.8199111322,22.9321572586,22.0257380449,22.0781119363
1698,21.9106144123,20.7628983397,22.0749759043,19.7799973225,20.8158388884,22.930545013,22.0244306693,22.0749759043
1699,21.908863259,20.7600091688,22.071890749,19.779100826,20.811814357,22.9289559336,22.0231648934,22.071890749
1700,21.9267674153,20.7640230968,22.0946108878,20.0002016564,20.8231214744,22.9486067541,22.0366163438,22.0946108878
1701,21.9525845011,20.7702169137,22.1242768751,20.0185324217,20.8402015051,22.9738880491,22.0487237785,22.1242768751
1702,21.975920221,20.775378919,22.1475960834,20.021518453,20.8548837536,22.9946192315,22.0570827424,22.1475960834
1703,21.9928394498,20.7784001291,22.1612542216,20.0193879293,20.8644058096,23.0074808017,22.0606579465,22.1612542216
1704,22.0041091238,20.7798448951,22.1685050356,20.0197256611,20.8698674989,23.0147315266,22.0620038544,22.1685050356
1705,22.0116307833,20.7804826075,22.1729382715,20.0200557777,20.8730278989,23.0184294559,22.0596947562,22.1729382715
1706,22.0169124324,20.7807876364,22.1764965436,20.0207600658,20.8750645103,23.0207661019,22.0569372239,22.1764965436
1707,22.020815772,20.780939622,22.1797453443,20.0219731731,20.8765011944,23.0227958019,22.0554428975,22.1797453443
1708,22.0237768558,20.7809739434,22.1826801879,20.0206773333,20.8775098508,23.0247261363,22.0550754901,22.1826801879
1709,22.0260345815,20.7808901043,22.1852300358,20.0214524479,20.8781501433,23.0264797052,22.0551399304,22.1852300358
1710,22.0277417256,20.7806842304,22.1873787064,20.0206488254,20.8784591903,23.0279631515,22.0551234305,22.1873787064
1711,22.0290178483,20.7803616294,22.1891677283,20.0217099305,20.8784801329,23.0291611698,22.0548794459,22.1891677283
1712,22.0366623393,20.7931842961,22.190085771,19.8356414538,20.9072065199,22.9744157553,21.8674528582,22.190085771
1713,22.052453048,20.8147188296,22.1974400476,19.8307824736,20.9557739447,22.8976699391,21.6317480851,22.1974400476
1714,22.0677716157,20.8332043545,22.2083066345,19.8304034212,20.9968391562,22.8483837092,21.5102080792,22.2083066345
1715,22.0798426413,20.8465154786,22.2197832052,19.8307927344,21.0252684331,22.828488123,21.4845061835,22.2197832052
1716,22.0888247909,20.8561813376,22.2303035248,19.8297041169,21.0446233661,22.8251064266,21.4942791692,22.2303035248
1717,22.0956684176,20.8640417636,22.2395384271,19.82982156,21.059309361,22.8272658584,21.5025563824,22.2395384271
1718,22.1011734233,20.8711469213,22.2477450788,19.8293068425,21.0718955143,22.8300319555,21.5017567334,22.2477450788
1719,22.1058086529,20.8778739659,22.2552446232,19.8300705355,21.0833585574,22.8324080211,21.496905359,22.2552446232
1720,22.1098071049,20.8842911511,22.2622216462,19.8298203857,21.0939358252,22.8347037799,21.4928790217,22.2622216462
1721,22.1132873468,20.8903928662,22.268745257,19.8305442719,21.1036740718,22.8372201799,21.491090209,22.268745257
1722,22.1163383685,20.8961994263,22.2748594886,19.8301890979,21.1126584734,22.8400178271,21.4909882777,22.2748594886
1723,22.1190424568,20.9017557251,22.2806169971,19.8315001113,21.1210135618,22.8431713998,21.4923263724,22.2806169971
1724,22.0958526394,20.9089516478,22.2346669008,19.5294391929,21.1369464053,22.7211456582,21.1812814814,22.2346669008
1725,22.0600011996,20.9229205094,22.1720947071,19.3949410812,21.167169453,22.5404854353,20.7752480143,22.1720947071
1726,22.032549348,20.9342545142,22.1319802456,19.3897484264,21.1926647256,22.4132487092,20.5423619665,22.1319802456
1727,22.0159180044,20.9404539776,22.1129413965,19.389411891,21.2087300867,22.3474849968,20.4662245013,22.1129413965
1728,22.0075347612,20.9432912918,22.1058260999,19.3921866742,21.2183641669,22.321516345,20.4668025464,22.1058260999
1729,22.0034651228,20.9441655273,22.1017727213,19.3895379357,21.2243806319,22.3097301631,20.4734610665,22.1017727213
1730,22.0013903563,20.943988954,22.0973729306,19.392215943,21.2285586748,22.3004071531,20.4672938566,22.0973729306
1731,22.0002733855,20.9431390815,22.0922597554,19.3920681846,21.2316147925,22.2911178165,20.4544259707,22.0922597554
1732,21.99974526,20.9417621406,22.0869625375,19.3917657285,21.2337879808,22.2816656524,20.4399203052,22.0869625375
1733,21.9996621049,20.9399412152,22.0818734066,19.3902373043,21.2351927183,22.2730666651,20.4280767109,22.0818734066
1734,21.9998999543,20.9377331619,22.0770499413,19.389400656,21.23590992,22.2656251734,20.4189914083,22.0770499413
1735,22.00037626,20.9352163269,22.0724652159,19.3902103231,21.2360638495,22.2583540213,20.4087500862,22.0724652159
1736,21.982392046,20.9282415259,22.0469075186,19.7306201514,21.2220750381,22.2366853078,20.3936464166,22.0469075186
1737,21.9557524576,20.9177812605,22.0110008518,19.7397543393,21.2015368635,22.2054351276,20.3743913504,22.0110008518
1738,21.9316724639,20.9077206681,21.9800670054,19.7404003619,21.1831750277,22.1776158507,20.3573665054,21.9800670054
1739,21.9143273911,20.8997626074,21.9589883244,19.7415223812,21.1699146998,22.1581630926,20.346190473,21.9589883244
1740,21.9029577928,20.893689226,21.9453923473,19.741996822,21.1608311609,22.1448969068,20.3403509355,21.9453923473
1741,21.8954769389,20.8887444342,21.9356926942,19.7402613251,21.1541875086,22.1353199312,20.3379966772,21.9356926942
1742,21.8901880725,20.8843224766,21.9275726753,19.7401042592,21.1487337392,22.1281274179,20.3385917134,21.9275726753
1743,21.8861370965,20.8801323128,21.9201405769,19.7403349734,21.1438793477,22.1226794292,20.3418101979,21.9201405769
1744,21.8828748198,20.8760897778,21.91323325,19.7398846955,21.1394230132,22.1185931499,20.3471791436,21.91323325
1745,21.8801829714,20.8721890272,21.9068654823,19.7419323762,21.135303253,22.1156649104,20.3545467666,21.9068654823
1746,21.8779411037,20.868451499,21.9010563652,19.7413145079,21.1315015408,22.1136655186,20.3634122902,21.9010563652
1747,21.8760507925,20.8648823116,21.895756455,19.7420999052,21.1279859642,22.1110922654,20.3678003274,21.895756455
1748,21.8452135201,20.8615607196,21.8407934172,19.7041003711,21.1248007682,22.0082187069,20.1464967802,21.8407934172
1749,21.8039499913,20.8584968791,21.7738415538,19.7014857536,21.121962574,21.8790777401,19.8990526162,21.7738415538
1750,21.768766112,20.8554842406,21.7234894148,19.7007159072,21.1192605274,21.7814449695,19.7524327285,21.7234894148
1751,21.7444369658,20.8523779323,21.6937101105,19.7019107739,21.116567755,21.7248039656,19.7059992859,21.6937101105
1752,21.7288740179,20.8490569434,21.6768212462,19.7003874308,21.1137655926,21.6953342214,19.7000172204,21.6768212462
1753,21.7186188626,20.8454818005,21.6652539354,19.7006941465,21.110807646,21.6785453643,19.700707749,21.6652539354
1754,21.7111998332,20.8416840657,21.65518097,19.7009698103,21.1077066498,21.666288942,19.7010368729,21.65518097
1755,21.7053490608,20.8377442423,21.6456026706,19.6992986998,21.1045252935,21.6558026847,19.7005998143,21.6456026706
1756,21.7005057216,20.8337419192,21.6365765904,19.7019711552,21.1013246435,21.6466818517,19.700924208,21.6365765904
1757,21.6963951697,20.829733855,21.62823173,19.7018946589,21.0981423553,21.63895062,19.7005016126,21.62823173
1758,21.6928528931,20.8257715814,21.6205821058,19.7019048653,21.0950176953,21.6325281927,19.7015578848,21.6205821058
1759,21.6897763584,20.821913209,21.6136073185,19.7013664043,21.0920061513,21.6272758184,19.7052307289,21.6136073185
1760,21.6575931153,20.8078697866,21.5686341691,19.7290041833,21.0662620552,21.5917481504,19.7262367359,21.5686341691
1761,21.613495924,20.7899744013,21.5121700961,19.7299405058,21.0310681841,21.5469218602,19.730276956,21.5121700961
1762,21.5742868686,20.7739203939,21.4667105808,19.7293354079,20.9997403669,21.5105560723,19.7294668328,21.4667105808
1763,21.5460979903,20.7611910861,21.4362805885,19.72920478,20.9762439238,21.486076088,19.7308782084,21.4362805885
1764,21.5272980569,20.7509631396,21.4157692619,19.7301238196,20.9590088867,21.4698516136,19.7312833041,21.4157692619
1765,21.5142807582,20.7420937111,21.3997802874,19.7291312722,20.945419335,21.4578929263,19.7290386826,21.3997802874
1766,21.5043035489,20.7338586611,21.3854414301,19.7307406887,20.9336843212,21.447745428,19.7306465216,21.3854414301
1767,21.4959451908,20.7259765777,21.3719192275,19.7307020091,20.9229916288,21.4385165616,19.7290852289,21.3719192275
1768,21.4886296165,20.7184018632,21.3592228386,19.7300524627,20.9130839444,21.4301028338,19.7305881225,21.3592228386
1769,21.4820942959,20.7111250848,21.3473806992,19.7299969465,20.9038535059,21.4224717667,19.7309584023,21.3473806992
1770,21.4762169796,20.7041686906,21.3364192882,19.7309759976,20.8952632559,21.4156659463,19.7304474741,21.3364192882
1771,21.4708627762,20.6975130061,21.3262020358,19.7296082587,20.8872329599,21.4095463007,19.7322792133,21.3262020358
1772,21.4690700036,20.6951492568,21.3222384235,20.1944725516,20.8844930534,21.4074499031,20.2450306048,21.3222384235
1773,21.465063618,20.6901619587,21.3138424055,20.2003628131,20.8786706358,21.4025143628,20.2993472025,21.3138424055
1774,21.4596961741,20.6834243326,21.3034465564,20.1999674858,20.8708383377,21.3969638167,20.2131820944,21.3034465564
1775,21.4544203649,20.6767438091,21.2941099855,20.2005186453,20.8631414838,21.3926122673,20.2024762889,21.2941099855
1776,21.4496513977,20.6707676133,21.2863626573,20.200576173,20.8563151998,21.3892912582,20.2025910036,21.2863626573
1777,21.4454289556,20.6655437883,21.27997879,20.1987651758,20.8504057939,21.3868052472,20.200228224,21.27997879
1778,21.4415846645,20.6608517699,21.2744493503,20.2018935108,20.8451476163,21.3845896156,20.2005597664,21.2744493503
1779,21.4379663455,20.6564964316,21.2694244603,20.2006565716,20.8403069451,21.3823297182,20.1992749743,21.2694244603
1780,21.4344877889,20.6523728522,21.2647368257,20.2016447466,20.8357557767,21.379984803,20.200967821,21.2647368257
1781,21.4311158895,20.6484424677,21.2603276027,20.2001193803,20.8314440225,21.3776298734,20.2000378554,21.2603276027
1782,21.4278396644,20.6446929405,21.2561708144,20.1990255243,20.8273528158,21.3753360977,20.2011392755,21.2561708144
1783,21.4246506714,20.641114204,21.2522365671,20.2000691373,20.8234665237,21.373132098,20.1991653283,21.2522365671
1784,21.4217123402,20.6377195165,21.2487692733,20.3908803385,20.8198300736,21.3712822927,20.3860792072,21.2487692733
1785,21.4184626849,20.634020767,21.2445084522,20.4099986184,20.8158305917,21.3682446222,20.4067278373,21.2445084522
1786,21.4154699168,20.6305001937,21.2408208573,20.4097777129,20.8120709687,21.3656876041,20.4094861056,21.2408208573
1787,21.4125537352,20.6270497004,21.2373403644,20.4118982934,20.8084005516,21.363177658,20.4116253806,21.2373403644
1788,21.409704078,20.6236881039,21.2340818438,20.4106315626,20.8048352489,21.3607610251,20.412087777,21.2340818438
1789,21.4069050234,20.6204151561,21.2310081693,20.4115006798,20.8013710863,21.35843216,20.4115720751,21.2310081693
1790,21.4041494523,20.6172288654,21.2280796607,20.410328146,20.7980042116,21.3557939619,20.4090549784,21.2280796607
1791,21.4014330923,20.614123677,21.2252518799,20.4097086241,20.7947279455,21.3526201443,20.4104941554,21.2252518799
1792,21.3987520376,20.6110905226,21.2224779724,20.4108653435,20.7915326518,21.3489478927,20.4103541939,21.2224779724
1793,21.3961069151,20.6081219739,21.2197241783,20.4105620076,20.7884116101,21.3449197701,20.4089635733,21.2197241783
1794,21.3934932493,20.6052066465,21.2169541401,20.4099451185,20.7853531191,21.3406423446,20.4105571221,21.2169541401
1795,21.3909109091,20.602337569,21.2141507822,20.4098617556,20.7823506802,21.3361856658,20.4092060664,21.2141507822
1796,21.3883376799,20.5995128038,21.2112878692,20.3384586436,20.7793990476,21.3316356851,20.3409082711,21.2112878692
1797,21.3858505495,20.5967933247,21.2085152572,20.3305632179,20.7765749547,21.3272337728,20.3316333741,21.2085152572
1798,21.383313324,20.5940607708,21.2054988723,20.3308672792,20.7737297596,21.3225878497,20.3311342979,21.2054988723
1799,21.3808294688,20.5913901938,21.2024654676,20.3317288666,20.7709614073,21.3179771814,20.3295376393,21.2024654676
1800,21.3784012494,20.5887765983,21.1993882849,20.3310796609,20.7682627727,21.3133809901,20.3288821653,21.1993882849
1801,21.3760135521,20.5862058546,21.1962471626,20.3295172618,20.765616588,21.3087694333,20.3310789871,21.1962471626
1802,21.3736423218,20.583658572,21.1930249251,20.329504623,20.7629998622,21.3038338269,20.3312548834,21.1930249251
1803,21.3712822475,20.5811282195,21.1897318326,20.3313166368,20.7604059371,21.2984399483,20.3307639324,21.1897318326
1804,21.3689325026,20.5786091474,21.1863667154,20.3313143317,20.7578294679,21.292632746,20.3308205704,21.1863667154
1805,21.3665928236,20.5760947686,21.1829188609,20.3308783454,20.7552641277,21.2865138751,20.3314161271,21.1829188609
1806,21.3642690017,20.5735837835,21.1793911475,20.3311377102,20.7527102454,21.2801827406,20.3287970823,21.1793911475
1807,21.3619592604,20.5710698732,21.1757728786,20.3294012302,20.7501614458,21.2736830695,20.3288530553,21.1757728786
1808,21.3610064788,20.7540220945,21.1742198337,20.7469615941,20.7615947233,21.2708502896,20.7544944686,21.1742198337
