,b0,b1,b2,b3,b4,b5,b6
737,28.2855172584,23.7566022725,23.7256410182,39.4945990254,27.391495707,0.0499324865234,21.11146408
738,28.2855353586,23.7566111602,23.725666847,39.4945662589,27.3915670328,0.0498593903691,21.1114832161
739,28.2855547485,23.7566374588,23.7256853841,39.4945325394,27.3916393621,0.0497860787648,21.1115023523
740,28.5813648964,24.0055605168,23.9730903098,39.9136689852,27.6894611312,0.0467384840234,21.3333595158
741,28.5814790946,24.0039618459,23.9724907616,39.9114531842,27.6773097996,0.0502115552555,21.3342255185
742,28.5814195705,24.00478548,23.9727984894,39.9124224402,27.682655884,0.048040029511,21.3333595158
743,28.581433354,24.0046182485,23.9727294124,39.9121839565,27.6814209055,0.0485441333661,21.3333595158
744,28.5814321401,24.0046041174,23.972735999,39.9122059283,27.6814648482,0.04852391358,21.3333595158
745,28.5814321423,24.0046200666,23.9727391139,39.9122149709,27.6814799673,0.0485167056577,21.3333595158
746,28.5814310097,24.0046360159,23.97274223,39.9122262904,27.6814992317,0.0485075557099,21.3333595158
747,28.5814298815,24.0046519087,23.9727453377,39.9122383648,27.6815197406,0.0484978107092,21.3333595158
748,28.5814298818,24.0046359912,23.9727515317,39.9122508976,27.6815426304,0.0484870940766,21.3333595158
749,28.581428758,24.0046677379,23.9727515303,39.9122637298,27.6815666072,0.0484759185903,21.3333595158
750,28.5814287583,24.0046677238,23.9727607651,39.9122767965,27.6815911999,0.0484644721256,21.3333595158
751,28.5814270804,24.0046835126,23.9727607635,39.9122900465,27.6816162844,0.0484528099675,21.3333595158
752,28.7112028407,24.1142080423,24.0813900137,40.0969257175,27.8106199019,0.0467982073996,21.41936621
753,28.7112622448,24.1135498794,24.0811457035,40.0956318766,27.8062970662,0.0483986485742,21.4193766479
754,28.7112463975,24.1139341725,24.081294463,40.0963657283,27.8085779978,0.0475193784535,21.4193870858
755,28.7112611432,24.1138816645,24.0812828485,40.0961712538,27.8080974256,0.0476770516027,21.4193975237
756,28.7112702209,24.1139138332,24.0813006022,40.0962198104,27.8081306705,0.0476417866919,21.4194079616
757,28.7112793497,24.1139450075,24.0813181062,40.0962272737,27.8081598255,0.0476080575472,21.4194183995
758,28.7112884898,24.1139760359,24.0813355357,40.0962344602,27.8081899653,0.0475739586261,21.4194288373
759,28.7112976416,24.1140069114,24.0813528897,40.0962805442,27.8082204476,0.0475397310775,21.4194392752
760,28.711306805,24.114037636,24.0813701696,40.0962869274,27.8082510316,0.0475054653274,21.4194497131
761,28.7113159797,24.1140682115,24.0813918842,40.0962930533,27.8082816729,0.0474711780825,21.419460151
762,28.7113251658,24.114098639,24.0814045103,40.0963370786,27.8083123382,0.0474368818159,21.4194705889
763,28.711334363,24.1141289199,24.0814260097,40.0963424613,27.8083429916,0.0474025900297,21.4194810268
764,28.805864444,24.193583049,24.1604251559,40.2303260376,27.9027958065,0.0464381355882,21.4906271838
765,28.805902521,24.1930755476,24.1602320883,40.2294205109,27.8993294657,0.0475063629516,21.4906271838
766,28.805883496,24.1933210339,24.1603250842,40.2298904573,27.9009409507,0.046901251118,21.4906271838
767,28.8058886231,24.1932685859,24.1603032603,40.2297490028,27.9005999949,0.0470292798462,21.4906271838
768,28.8058885939,24.1932691908,24.160299125,40.2297492693,27.9006212308,0.0470213058012,21.4906271838
769,28.8058894309,24.1932444475,24.1602991208,40.2297492676,27.9006412574,0.0470137858098,21.4906271838
770,28.8058894316,24.193244429,24.1602948349,40.2297137865,27.9006621109,0.0470059553221,21.4906271838
771,28.8058902711,24.19324441,24.1602948313,40.2297492666,27.9006833143,0.0469979934731,21.4906271838
772,28.8058902718,24.1932443908,24.1602948276,40.229713785,27.9007046923,0.0469899660249,21.4906271838
773,28.8058902726,24.1932443716,24.1602862091,40.2297137842,27.9007261853,0.046981895424,21.4906271838
774,28.8058919588,24.1932194917,24.1602905213,40.2296780984,27.9007477441,0.0469738001098,21.4906271838
775,28.8058902741,24.1932194723,24.1602862018,40.2297137822,27.9007690317,0.0469658066209,21.4906271838
776,29.3143053324,24.6215834864,24.5854269822,40.9522887564,28.4333743152,0.0564359233351,21.8726011596
777,29.3144940559,24.6196635303,24.5848690015,40.9482617051,28.4333793936,0.0563494670589,21.8726098579
778,29.3145232684,24.6194032734,24.5847647151,40.9477023333,28.4333842097,0.0563286095286,21.8726185561
779,29.3145099485,24.6198037164,24.5848701991,40.9487670705,28.4224187287,0.0463547054673,21.8726272543
780,29.3145322248,24.6195430469,24.5848231657,40.9480073966,28.3932945886,0.0467114204648,21.8726359526
781,29.3145384764,24.6196287347,24.5848437999,40.9480795248,28.405429151,0.0463129904069,21.8726446508
782,29.3145463706,24.6196307012,24.5848628666,40.9480983948,28.4024536166,0.0462921328767,21.872653349
783,29.314552872,24.6196538455,24.5848759508,40.9480712811,28.4023607575,0.0462712753464,21.8726620473
784,29.3145606868,24.6197147061,24.5848952214,40.9480913282,28.4022673959,0.0462504178162,21.8726707455
785,29.314567231,24.6197187113,24.5849143261,40.9481574759,28.4022723776,0.046229560286,21.8726794438
786,29.314575067,24.6197601513,24.5849272037,40.9481303639,28.4023757019,0.0462087027558,21.872688142
787,29.314581653,24.6198012212,24.5849460655,40.9481951301,28.4022823415,0.0461878452256,21.8726968402
788,28.8410737604,24.2238536173,24.1904889669,40.2772265762,27.9330100598,0.0499141875569,21.5177253785
789,28.8410928649,24.2238927144,24.190134376,40.2809544672,27.9487572592,0.0461878452256,21.5177253785
790,28.8411844374,24.2226164976,24.1896388362,40.2787807847,27.9334394406,0.0469073135357,21.5177253785
791,28.8411637861,24.2229250998,24.1897540663,40.2793063824,27.9350915265,0.0462869561177,21.5177253785
792,28.8411654409,24.2228770128,24.1897384154,40.2792733756,27.9351486888,0.0462654917018,21.5177253785
793,28.841166961,24.2228769596,24.1897384038,40.2792733565,27.9351888015,0.0462504293958,21.5177253785
794,28.841166962,24.2228769356,24.1897308242,40.2792417676,27.9352261277,0.0462364134204,21.5177253785
795,28.8411684898,24.2228541708,24.1897308193,40.279241764,27.9352608725,0.0462233667942,21.5177253785
796,28.8411684907,24.2228541497,24.1897154981,40.2791781202,27.9352936645,0.046211053385,21.5177253785
797,28.8411715728,24.2228312642,24.1897154939,40.279210017,27.9353247626,0.0461993760587,21.5177253785
798,28.8411700283,24.2228082549,24.1897116255,40.2791781153,27.9353544661,0.0461882224306,21.5177253785
799,28.841173129,24.2228082374,24.1896999418,40.2791138334,27.9354560338,0.0461878452256,21.5177253785
800,28.24953683,23.7282469402,23.693603986,39.4421309781,27.3535341269,0.0517293322099,21.0740110514
801,28.2493125208,23.7280921896,23.6961537536,39.4450289381,27.3665908593,0.0461878452256,21.0740110514
802,28.2494278591,23.7264823049,23.695553991,39.4424930705,27.3545952892,0.048872412989,21.0740110514
803,28.2493983091,23.7268987594,23.6956944816,39.4431370905,27.3569019882,0.0479635971289,21.0740110514
804,28.2493994258,23.7268950959,23.6956987461,39.4431621045,27.3570079754,0.047923798974,21.0740110514
805,28.2493994278,23.7268674429,23.6956987369,39.4431621014,27.3570928727,0.0478919200888,21.0740110514
806,28.2493984793,23.7268950185,23.6956937368,39.4431872207,27.3571684328,0.047863547312,21.0740110514
807,28.2493994298,23.7268673925,23.6956987277,39.4431872199,27.3572385494,0.0478372185525,21.0740110514
808,28.2493994306,23.726867372,23.6956937292,39.4431872192,27.3573043515,0.0478125099096,21.0740110514
809,28.2493994314,23.7268673523,23.6956937258,39.4431872186,27.3573663689,0.0477892223872,21.0740110514
810,28.2494003849,23.7268673337,23.6956937226,39.4432121474,27.3574252169,0.0477671249896,21.0740110514
811,28.2494003856,23.7268395472,23.6956887035,39.4431872177,27.3574813547,0.0477460452644,21.0740110514
812,28.6989988052,24.1054555459,24.0721657093,40.0779543823,27.8312001807,0.0511684017433,21.41123394
813,28.699216042,24.1028220162,24.0707692373,40.0770431558,27.796811741,0.0465069684416,21.41123394
814,28.6991300413,24.1040212862,24.0712273186,40.0790540189,27.7964496286,0.0466429414699,21.41123394
815,28.6991473209,24.1037656548,24.0711360002,40.0786554512,27.7986024106,0.0461878452256,21.41123394
816,28.6991490945,24.1037629399,24.0711270336,40.0786197303,27.7974044743,0.0462843974117,21.41123394
817,28.6991474302,24.1037633795,24.071131327,40.0785852444,27.7974063727,0.0462836845429,21.41123394
818,28.6991490732,24.1037633786,24.0711313272,40.0786199396,27.7974170063,0.0462796916358,21.41123394
819,28.6991474309,24.1037875189,24.0711313233,40.0786199372,27.7974257293,0.0462764161475,21.41123394
820,28.6991474312,24.1037633479,24.0711313214,40.07858525,27.7974379397,0.0462718311513,21.41123394
821,28.699148252,24.1037874932,24.0711313186,40.0786544374,27.7974512291,0.0462668409969,21.41123394
822,28.6991474324,24.1037874781,24.0711354982,40.0785852501,27.7974655036,0.0462614809411,21.41123394
823,28.6991474329,24.1037874629,24.0711313129,40.0786544373,27.7974807129,0.046255769846,21.41123394
824,28.9358237655,24.3029248069,24.2690249805,40.4142192734,28.0427974051,0.0461419586591,21.588738807
825,28.9359267436,24.3018561536,24.2685931547,40.4123014799,28.0259652082,0.0465497207177,21.5887579431
826,28.9359030881,24.3024324331,24.268846396,40.4132118542,28.0332699952,0.0460501855261,21.5887770792
827,28.9359290068,24.3023753585,24.2688174396,40.4129801066,28.0313234925,0.0460042989596,21.5887962154
828,28.9359490385,24.3023842431,24.2688470143,40.4129778614,28.031334464,0.0459584123931,21.5888153515
829,28.9359661674,24.3024356568,24.2688691812,40.4129467319,28.0312232238,0.0459125258266,21.5888344876
830,28.9359847603,24.3024656383,24.2688948761,40.4129437284,28.0313564088,0.0458666392601,21.5888536237
831,28.9360019396,24.3025163852,24.2689204562,40.4129122242,28.0312451687,0.0458207526936,21.5888727598
832,28.9360205575,24.3025460366,24.2689424187,40.4129638875,28.0313783536,0.0457748661271,21.588891896
833,28.9360391836,24.3025755795,24.2689747343,40.4129042547,28.031389326,0.0457289795607,21.5889110321
834,28.9360550466,24.3026458006,24.2689965248,40.4128995534,28.0314002984,0.0456830929942,21.5889301682
835,28.9360750784,24.302654683,24.2690216628,40.4129483892,28.0314112708,0.0456372064277,21.5889493043
836,28.9715835417,24.3325652395,24.2987192176,40.4632198364,28.0683324086,0.0456121773914,21.6155826018
837,28.9716051912,24.3323923766,24.2986618027,40.4629516259,28.0654771878,0.0455871483551,21.6155930397
838,28.9716106916,24.3325166471,24.298706562,40.4630772235,28.0669146566,0.0455621193189,21.6156034776
839,28.9716216181,24.3325018663,24.2987114282,40.4629924604,28.0666902246,0.0455370902826,21.6156139155
840,28.9716312093,24.3325263312,24.2987260902,40.4630121682,28.0665798543,0.0455120612463,21.6156243534
841,28.9716421359,24.3325311738,24.2987342255,40.4629796406,28.0667021938,0.0454870322101,21.6156347912
842,28.9716517346,24.3325555398,24.2987488432,40.4629989229,28.0667081784,0.0454620031738,21.6156452291
843,28.971662661,24.3325798073,24.2987634169,40.4629663954,28.0668297485,0.0454369741375,21.615655667
844,28.9716722671,24.3325846511,24.2987715524,40.462933868,28.0667201477,0.0454119451013,21.6156661049
845,28.9716818806,24.3326088213,24.2987860827,40.4629527309,28.0668417178,0.045386916065,21.6156765428
846,28.971692807,24.3326328945,24.2988005699,40.4629202035,28.0668477024,0.0453618870287,21.6156869807
847,28.9717037334,24.3326377394,24.2988087056,40.4629386534,28.0668536871,0.0453368579925,21.6156974186
848,28.3806822771,23.8381930754,23.8024684986,39.6258061629,27.4827521957,0.0509677154828,21.1913693267
849,28.3804699812,23.8379975839,23.8057439023,39.6289650013,27.4976419337,0.0452450848595,21.1834231678
850,28.3806021584,23.8364170686,23.8051647749,39.6263500613,27.4846010818,0.0473469612671,21.1834423039
851,28.3805926612,23.836857166,23.8053309077,39.6270062164,27.4866511517,0.0465301057425,21.1834614401
852,28.380612832,23.8368630055,23.8053452139,39.6270389194,27.4867740264,0.0464422003412,21.1834805762
853,28.3806319178,23.8368994074,23.8053700815,39.6269792742,27.4868387217,0.0463761412694,21.1834997123
854,28.3806500599,23.8369357314,23.8053899518,39.6269653077,27.4868991527,0.046311683463,21.1835188484
855,28.3806691513,23.8369446245,23.8054098013,39.6269956607,27.4869555985,0.046248722074,21.1835379845
856,28.3806891825,23.8369807867,23.8054296304,39.6269360302,27.4870092051,0.0461868268048,21.1835571207
857,28.3807064132,23.8369896817,23.805449439,39.6269207563,27.4870604634,0.0461258133206,21.1835762568
858,28.3807264444,23.8370256826,23.8054740761,39.6269050806,27.4871097748,0.0460655309206,21.1835953929
859,28.3807455483,23.8370615234,23.8054889952,39.6268890174,27.4871574402,0.0460058665538,21.183614529
860,28.7948731635,24.1857117796,24.1521240393,40.2146048607,27.925484037,0.0497377134239,21.5192007539
861,28.7950695234,24.183471505,24.1509625942,40.2106255971,27.8917948408,0.0448224311133,21.4942354338
862,28.7950023014,24.1845634909,24.1513987519,40.2124475259,27.8911798542,0.0450305768275,21.4942458717
863,28.7950277912,24.1843468971,24.1513169431,40.2120740965,27.8937990952,0.0446861030495,21.4942563095
864,28.7950494885,24.1840568355,24.1513034983,40.212900742,27.8924383511,0.044358685767,21.4942229037
865,28.7950632397,24.1839767174,24.1513108292,40.2129254267,27.8923652586,0.0443061668901,21.4942293557
866,28.7950293767,24.1838030285,24.1513106316,40.2133257876,27.8925138488,0.044138754577,21.4942191492
867,28.7950489423,24.1835319735,24.1513104181,40.2137590319,27.8924837225,0.0439713422639,21.4942089427
868,28.7950174826,24.1832878012,24.1513185626,40.2141259844,27.8924501528,0.0438039299509,21.4941987362
869,28.7949873358,24.183122471,24.1513141563,40.2145592393,27.8926021864,0.0436365176378,21.4941885297
870,28.7950062823,24.1829761049,24.1512610553,40.2148185482,27.8924616558,0.0434715075192,21.4941783232
871,28.7950245992,24.1828529912,24.1512608325,40.2152518077,27.892527285,0.0433016930116,21.4941681167
872,29.0917073478,24.4326627998,24.3997960886,40.6375454555,28.19957678,0.0431593097348,21.7146849114
873,29.0918273818,24.4310710504,24.3992200577,40.6354389439,28.1809005409,0.0442290271328,21.714664267
874,29.0917852805,24.4316337983,24.399487526,40.6370589216,28.1873086099,0.0428745431812,21.7146436226
875,29.0918113716,24.4313239564,24.3992338085,40.6371820741,28.1846899016,0.0427321599044,21.7146229782
876,29.0918265865,24.4311431472,24.3992128808,40.6370984945,28.1842882489,0.0425897766275,21.7146023338
877,29.0918444336,24.4309346234,24.3992044673,40.637564229,28.1843047607,0.0424611871842,21.7145816895
878,29.0918597707,24.4307633751,24.3991892509,40.6377022737,28.1842362047,0.0424163440367,21.7145697832
879,29.0918753722,24.4306077264,24.3991739214,40.6379046522,28.1842047253,0.0423575786252,21.7145578769
880,29.091891289,24.4304698455,24.3991671706,40.6381062993,28.1841746994,0.0422982674519,21.7145459706
881,29.091907173,24.4303381139,24.399156023,40.6383072329,28.184149926,0.0422369839353,21.7145340643
882,29.091923798,24.4302277803,24.3991448066,40.6385074328,28.1841321699,0.0421730654648,21.714522158
883,29.0919382952,24.4301411176,24.399133486,40.638706805,28.1841193556,0.04214180446,21.7145102517
884,29.1037658149,24.4399742217,24.4089953372,40.6557068725,28.1958909701,0.0420627436238,21.7233534958
885,29.1037632067,24.4398058874,24.4089416164,40.6558581461,28.1954654842,0.0422857617253,21.7233224534
886,29.1037560593,24.4397262918,24.408924525,40.6561148974,28.195654638,0.0422562278659,21.723291411
887,29.1037520749,24.4396416491,24.4087095331,40.6559852137,28.195606321,0.0423310237101,21.7232603686
888,29.1037481404,24.4395599278,24.4086829014,40.656166063,28.1956106732,0.0423862814948,21.7232293262
889,29.1037447179,24.4394896468,24.4086514441,40.6564568851,28.1956149641,0.0424440162338,21.7231982838
890,29.1037394082,24.4394900798,24.4086210767,40.6565319545,28.1956120663,0.0425276118402,21.7231734245
891,29.1037337443,24.4395388716,24.408595365,40.6566436715,28.1956091109,0.0426095317221,21.7231485652
892,29.1037280777,24.4396058981,24.4085695718,40.6567543582,28.1956083972,0.0426905968006,21.7231237058
893,29.1037224257,24.4396718334,24.4085387668,40.6568639737,28.1956090914,0.0427712029399,21.7230988465
894,29.1037168035,24.4397458165,24.4085177378,40.6569319088,28.1956079396,0.0428526453037,21.7230739872
895,29.1037112059,24.4398274637,24.4084866826,40.6570798033,28.1956101771,0.0429329332167,21.7230491279
896,28.6185169366,24.0275522646,24.0011058578,39.9711766798,27.7185565947,0.0487054412175,21.398147584
897,28.6184357112,24.0340696808,24.0037670324,39.9733039251,27.7293372337,0.0429263965944,21.3627817781
898,28.6185130349,24.0315202039,24.0032607815,39.9717874266,27.7193836084,0.0459779583374,21.3591548964
899,28.6184859821,24.0331817907,24.0033733286,39.9723778748,27.7214976233,0.0449389335124,21.3591387353
900,28.6184898247,24.0335965011,24.0033573064,39.9724982058,27.7214929177,0.0449903708911,21.3591225743
901,28.618491097,24.0337431011,24.0033450018,39.9726452051,27.7215366907,0.045027846204,21.3591064132
