,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5,m6,rh6,m7,rh7,m8,rh8,m9,rh9,m10,rh10,m11,rh11
13,21.291672517993447,20.399775279832404,19.59964746058045,26.091364109963852,147883.0469783,0.0,-12.11666667,21,24,2.261294135,3852.2013157572,2.207559924,4951.454316732,0.213537838,4630.806019618319,1.028502405,11867.487799322167,3.794979407,9032.69680777075,1.420351088,0.0,0.152557902,60.811500133272006,0.13210839300000002,2366.1454708836,0.0961,980.7659319149997,0.0543,408.25234001412,1.6716511669999998,11141.488443431617,1.023592703,0.0
14,21.288713292567387,20.39065829770022,19.583083822019105,25.970006018158223,147883.0469783,0.0,-12.075,21,24,2.261294135,2953.8687804192,2.207559924,4030.4046313187996,0.212861133,4575.766253106792,1.028502405,11767.556321280652,3.794979407,7452.63622908,1.420351088,0.0,0.152557902,60.011315754516,0.13210839300000002,2316.4504410431996,0.0961,938.8273733453998,0.0543,388.65765831059997,1.6716511669999998,10418.182503104423,1.843064328,0.0
15,21.294316348611115,20.382767921123943,19.567636771409788,25.959245946281637,147883.0469783,0.0,-12.03333333,21,24,2.261294135,3973.4156525615995,2.207559924,5021.817530167201,0.22639524,4813.786859497021,1.028502405,11858.741810149293,3.794979407,9150.253724006958,1.420351088,0.0,0.152557902,182.28157176348,0.13210839300000002,2380.4924884398006,0.0961,981.9212012567998,0.0543,414.81488375628004,1.6716511669999998,11147.995332559445,1.3477409009999999,0.0
16,21.303623795404434,20.375302589437318,19.553283872006514,25.973793428383217,147883.0469783,0.0,-11.99166667,21,24,2.261294135,4280.635163069999,2.207559924,5257.804302727201,0.23493213899999998,4942.5142992226765,1.028502405,11883.023644937553,3.794979407,9566.331084297606,1.420351088,0.0,0.152557902,213.4360228098,0.13210839300000002,2400.7639618578,0.0961,990.8751716387999,0.0543,423.0488628193801,1.6716511669999998,11306.142938797177,0.941319792,0.0
17,21.342646749554017,20.368240953866753,19.539964998043345,25.88930824233479,147883.0469783,0.0,-11.95,21,24,2.261294135,3240.276660873,2.207559924,4223.451963880801,0.228997953,4814.841069516369,1.028502405,11771.401147529414,3.794979407,7763.3904664008005,1.420351088,0.0,0.152557902,147.69954448368003,0.13210839300000002,2340.0404646527995,0.0961,943.0041610751999,0.0543,399.79478950991995,1.6716511669999998,10507.984225166283,1.552238002,0.0
18,21.318210460445773,20.361869852504697,19.527621246847254,25.814746165174306,147883.0469783,0.0,-11.90833333,21,24,2.261294135,4612.620923757,2.207559924,5541.7477422846005,0.249103911,5143.15089189808,1.028502405,11903.865288748635,3.794979407,10052.395437924792,1.420351088,0.0,0.152557902,244.39920487499998,0.13210839300000002,2427.5961021312005,0.0961,1001.4969900431998,0.0543,434.5112045030399,1.6716511669999998,11474.081186272122,0.981307013,0.0
19,21.256876383595674,20.355671140756964,19.51619179052891,25.818702390009978,147883.0469783,0.0,-11.86666667,21,24,2.261294135,1818.0046244724,2.207559924,3423.893389455,0.228373302,4757.686327802465,1.028502405,11661.87228795528,3.794979407,6265.706378828399,1.420351088,0.0,0.152557902,52.035825910824,0.13210839300000002,2293.0452854988007,0.0961,905.2457909838,0.0543,378.99748916063993,1.6716511669999998,9832.507135493837,2.383402076,0.0
20,21.244109942576078,20.350120469924853,19.50561551604278,25.837074445462132,147883.0469783,0.0,-11.825,21,24,2.261294135,2990.8873741446,2.207559924,3943.807816914,0.23836772,4926.587631605038,1.028502405,11732.263112604644,3.794979407,7278.091836657601,1.420351088,0.0,0.152557902,140.78968351434,0.13210839300000002,2336.299970696999,0.0961,931.2744147000001,0.0543,398.9674970211,1.6716511669999998,10247.415256531458,1.711021932,0.0
21,21.28223197856703,20.345064263713724,19.495836178261754,25.764985429229597,147883.0469783,0.0,-11.78333333,21,24,2.261294135,3745.0537003992004,2.207559924,4649.3039353278,0.249923765,5104.948706095259,1.028502405,11792.334218784557,3.794979407,8397.06834288,1.420351088,0.0,0.152557902,192.6433154373,0.13210839300000002,2374.4331809519995,0.0961,959.4681709536001,0.0543,415.65160873656,1.6716511669999998,10787.327349121155,0.995141135,0.0
22,21.342508521213365,20.34018683462375,19.48679974739535,25.613032067282013,147883.0469783,0.0,-11.74166667,21,24,2.261294135,4100.409220924799,2.207559924,4997.506948245,0.258278474,5233.220548195178,1.028502405,11833.975194709692,3.794979407,9070.246060362446,1.420351088,0.0,0.152557902,221.53819668414002,0.13210839300000002,2404.6569878393993,0.0961,976.9122108899998,0.0543,428.39938389360003,1.6716511669999998,11000.982748036378,1.2402125720000001,0.0
