,Unnamed: 0,t1,w1,t2
550,550.0,21.64869546,23.00288514,22.47515373
551,551.0,21.64944571,22.92217208,22.391841600000003
552,552.0,21.63311126,22.93826745,22.29117218
553,553.0,21.60796308,22.94279851,22.35878331
554,554.0,21.59837112,22.94439747,22.30048774
555,555.0,21.58747823,22.94115349,22.18221958
556,556.0,21.57238001,22.93788284,22.27710501
557,557.0,21.55960397,22.93622331,22.33311132
558,558.0,21.54404385,22.92243921,22.27879057
559,559.0,21.53105892,22.92593869,22.33100512
560,560.0,21.5151705,22.9235283,22.33711803
561,561.0,21.48956627,22.92123377,22.38637574
562,562.0,21.48008328,22.91958762,22.33088459
563,563.0,21.46627302,22.91681818,22.30814806
564,564.0,21.45424075,22.81208835,22.13497901
565,565.0,21.43453515,22.8748474,22.26279047
566,566.0,21.43152583,22.87798649,22.2662995
567,567.0,21.42648547,22.87330265,22.33882714
568,568.0,21.42080636,22.85945628,22.23096039
569,569.0,21.41625377,22.86411148,22.11200853
570,570.0,21.41178843,22.86115284,22.17371899
571,571.0,21.4046966,22.85908043,22.25884377
572,572.0,21.39983635,22.85752624,22.28239938
573,573.0,21.39781919,22.854475,22.20602272
