,Unnamed: 0,t1,w1,w2,i,s,tout,t2,hsp,m0,csp0
3655,3655,26.999997953123106,38.48919014454935,37.047064972071816,379945.7273039,633.0,28.3,15.3250065667716,15.6,22.8268005723366,27.0
3656,3656,26.999997995148,38.45180854216864,37.07316203221885,379945.7273039,622.5,28.3,15.324396975761399,15.6,22.8268005723366,27.0
3657,3657,26.9999971865097,38.423874042702174,37.0955498682379,379945.7273039,612.0,28.3,15.3238548188134,15.6,22.8268005723366,27.0
3658,3658,26.999996893223802,38.24438179152373,37.1143817165976,379945.7273039,601.5,28.3,15.3233949570456,15.6,22.8268005723366,27.0
3659,3659,26.9999959668673,38.49677664001349,37.1307382605694,379945.7273039,591.0,28.3,15.3230388866923,15.6,22.8268005723366,27.0
3660,3660,26.9998744598199,38.343360521911094,37.1448331515103,379945.7273039,580.5,28.2083333333333,15.322488542608196,15.6,22.8268005723366,27.0
3661,3661,26.999930541106405,38.26234389609108,37.15288264167004,379945.7273039,570.0,28.1166666666667,15.322184107169,15.6,22.8268005723366,27.0
3662,3662,26.999969867428693,38.442614845887974,37.160260572750545,379945.7273039,559.5,28.025,15.3218582367274,15.6,22.8268005723366,27.0
3663,3663,26.999981422974802,38.40111822309356,37.165956058956,379945.7273039,549.0,27.9333333333333,15.321718722532301,15.6,22.8268005723366,27.0
3664,3664,26.999959285866304,38.190310273301705,37.170987079285396,379945.7273039,538.5,27.841666666666693,15.321715826951001,15.6,22.8268005723366,27.0
3665,3665,26.999970947027997,38.35977665755246,37.17560245146275,379945.7273039,528.0,27.75,15.321751787344501,15.6,22.8268005723366,27.0
3666,3666,26.999982435121893,38.27132925553435,37.17973633186615,379945.7273039,502.41666666666634,27.658333333333307,15.321774993910301,15.6,22.8268005723366,27.0
3667,3667,26.999970955484198,38.283776543682755,37.18354796572465,379945.7273039,476.83333333333366,27.5666666666667,15.321896991938301,15.6,22.8268005723366,27.0
3668,3668,26.9999740265866,38.15409957058903,37.18698023449334,379945.7273039,451.25,27.475,15.3220443701983,15.6,22.8268005723366,27.0
3669,3669,26.999967197908106,38.244377563074885,37.190210034389814,379945.7273039,425.66666666666634,27.3833333333333,15.32221259764,15.6,22.8268005723366,27.0
3670,3670,26.9999723403461,38.187911149142096,37.19318171319615,379945.7273039,400.08333333333366,27.2916666666667,15.3224233333605,15.6,22.8268005723366,27.0
3671,3671,26.999982669999397,38.12733886059727,37.19599448799915,379945.7273039,374.5,27.2,15.3226201698142,15.6,22.8268005723366,27.0
3672,3672,26.999957355612196,38.201194261582096,37.19907031050636,379978.375494321,348.9166666666664,27.0666666666667,15.322563985980699,15.6,22.8268005723366,27.0
3673,3673,27.0039718244095,38.22010628910554,37.20123144660435,379978.375494321,323.3333333333337,26.9333333333333,15.336801733861,15.6,22.8268005723366,27.0
3674,3674,27.001183869947706,38.22222134533349,37.20353593346285,379978.375494321,297.75,26.8,15.3392833134944,15.6,22.8268005723366,27.0
3675,3675,27.0004214733182,38.08899087716864,37.20551425213985,379978.375494321,272.1666666666663,26.6666666666667,15.3406689060025,15.6,22.8268005723366,27.0
3676,3676,27.000024625605697,38.16528034202901,37.20744530849825,379978.375494321,246.5833333333337,26.533333333333307,15.3410132961483,15.6,22.8268005723366,27.0
3677,3677,26.999848192316197,37.9766656866686,37.20928566794309,379978.375494321,221.0,26.4,15.340881230650199,15.6,22.8268005723366,27.0
3678,3678,26.9998400886063,37.95168874073249,37.2111088325731,379978.375494321,203.50000000000026,26.266666666666694,15.3406673901464,15.6,22.8268005723366,27.0
3679,3679,26.9997656070201,38.17548036186805,37.21291426926125,379978.375494321,185.9999999999997,26.1333333333333,15.340387764424,15.6,22.8268005723366,27.0
3680,3680,26.9998144464402,38.09368043233978,37.21460677877495,379978.375494321,168.5,26.0,15.3401889573915,15.6,22.8268005723366,27.0
3681,3681,26.999643654616694,37.903310357698615,37.21618506403546,379978.375494321,151.00000000000028,25.8666666666667,15.339894196156699,15.6,22.8268005723366,27.0
3682,3682,26.99979560132,37.96547664978039,37.217590286167045,379978.375494321,133.49999999999972,25.733333333333306,15.339771798259099,15.6,22.8268005723366,27.0
3683,3683,26.9998948110888,38.02028938512979,37.21893780592795,379978.375494321,116.0,25.6,15.3393281377737,15.6,22.8268005723366,27.0
3684,3684,27.0001732274822,37.85386447166083,37.2202121814899,379978.375494321,98.5,25.408333333333307,15.340585245827699,15.6,22.8268005723366,27.0
3685,3685,27.000247819756094,38.01240610296957,37.221260918359796,379978.375494321,81.0,25.216666666666693,15.3419342215136,15.6,22.8268005723366,27.0
3686,3686,27.0005931266971,38.07233294317758,37.22217497276415,379978.375494321,63.5,25.025,15.343592711652901,15.6,22.8268005723366,27.0
3687,3687,27.0002394208228,38.02063079674439,37.2230027327941,379978.375494321,46.0,24.8333333333333,15.344750251789598,15.6,22.8268005723366,27.0
3688,3688,27.0001080329843,37.93027452828749,37.223675936636354,379978.375494321,0.0,24.641666666666694,15.3464794901094,15.6,22.8268005723366,27.0
3689,3689,27.000223426750804,38.00300087057652,37.224315663606,379978.375494321,0.0,24.45,15.347683580805096,15.6,22.8268005723366,27.0
3690,3690,27.000342868238807,37.801539976851274,37.224872317208856,379978.375494321,0.0,24.2583333333333,15.349014605946099,15.6,22.8268005723366,27.0
3691,3691,27.0002484154988,37.87364016487656,37.22536735014585,379978.375494321,0.0,24.0666666666667,15.350222343296402,15.6,22.8268005723366,27.0
3692,3692,27.0001694562301,37.95162053039499,37.2257640057168,379978.375494321,0.0,23.875,15.351487076933301,15.6,22.8268005723366,27.0
3693,3693,27.000300370220504,37.80928255962331,37.2260866426099,379978.375494321,0.0,23.6833333333333,15.3528502759235,15.6,22.8268005723366,27.0
3694,3694,27.000161070521198,37.8906398310388,37.226368428646154,379978.375494321,0.0,23.4916666666667,15.354036122232301,15.6,22.8268005723366,27.0
3695,3695,27.000277431363806,37.944599990461185,37.22656325643621,379978.375494321,0.0,23.3,15.355368117272803,15.6,22.8268005723366,27.0
3696,3696,27.0001308543642,37.8180929356669,37.22674082457626,379978.375494321,0.0,23.1666666666667,15.3563130822948,15.6,22.8268005723366,27.0
3697,3697,27.000043258521305,37.89508178126883,37.2268923105828,379978.375494321,0.0,23.033333333333307,15.3573421746052,15.6,22.8268005723366,27.0
3698,3698,27.0001251224953,37.87334893293974,37.22704192337721,379978.375494321,0.0,22.9,15.358204202613196,15.6,22.8268005723366,27.0
3699,3699,27.000053824755696,37.91595873601258,37.22720887746145,379978.375494321,0.0,22.766666666666694,15.359008381847902,15.6,22.8268005723366,27.0
3700,3700,27.000092485490704,37.71455964835239,37.227348539413796,379978.375494321,0.0,22.6333333333333,15.359896658795302,15.6,22.8268005723366,27.0
3701,3701,27.000051142146802,37.8255803139399,37.227480938264094,379978.375494321,0.0,22.5,15.360730398368199,15.6,22.8268005723366,27.0
3702,3702,27.00009276518969,37.90111393027792,37.22758364751615,379978.375494321,0.0,22.3666666666667,15.3616257809875,15.6,22.8268005723366,27.0
3703,3703,27.000070680788888,37.897605450782244,37.227670998142656,379978.375494321,0.0,22.233333333333306,15.3624944798963,15.6,22.8268005723366,27.0
3704,3704,27.0001468843128,37.83874981464168,37.22773994099776,379978.375494321,0.0,22.1,15.3634250843609,15.6,22.8268005723366,27.0
3705,3705,27.0001166839244,37.831788325806365,37.227839264219604,379978.375494321,0.0,21.966666666666693,15.364234814767,15.6,22.8268005723366,27.0
3706,3706,27.0000567783732,37.67226937303386,37.227925711147,379978.375494321,0.0,21.8333333333333,15.3651469026709,15.6,22.8268005723366,27.0
3707,3707,27.000065393601197,37.79307519560614,37.22799614936855,379978.375494321,0.0,21.7,15.3659247649017,15.6,22.8268005723366,27.0
3708,3708,27.0000708008869,37.84878334854842,37.22804200358375,379978.375494321,0.0,21.608333333333306,15.3667274999321,15.6,22.8268005723366,27.0
3709,3709,27.0000451433075,37.66385589922404,37.2280927512909,379978.375494321,0.0,21.516666666666694,15.3675094583784,15.6,22.8268005723366,27.0
3710,3710,27.000058924273702,37.712661550033715,37.22813357772626,379978.375494321,0.0,21.425,15.3683143794804,15.6,22.8268005723366,27.0
3711,3711,27.0000433816583,37.736683599518095,37.22816160902795,379978.375494321,0.0,21.3333333333333,15.369112937873304,15.6,22.8268005723366,27.0
3712,3712,27.0000316187326,37.79293157280806,37.2281681774462,379978.375494321,0.0,21.2416666666667,15.369938801461403,15.6,22.8268005723366,27.0
3713,3713,27.0000885097955,37.611731362627076,37.2281577764178,379978.375494321,0.0,21.15,15.370812718671598,15.6,22.8268005723366,27.0
3714,3714,27.000056305429503,37.642400167056365,37.2281321874313,379978.375494321,0.0,21.0583333333333,15.371692854570998,15.6,22.8268005723366,27.0
3715,3715,27.0000321476899,37.72348565500531,37.22808733122095,379978.375494321,0.0,20.966666666666697,15.3724740903333,15.6,22.8268005723366,27.0
3716,3716,27.000095113759407,37.62054227471595,37.22803463077536,379978.375494321,0.0,20.875,15.373388102571399,15.6,22.8268005723366,27.0
3717,3717,27.000042149559302,37.662337947262074,37.2279524353982,379978.375494321,0.0,20.783333333333303,15.3742312840113,15.6,22.8268005723366,27.0
3718,3718,27.000052440409107,37.76398523292613,37.22784361505195,379978.375494321,0.0,20.6916666666667,15.3751446260011,15.6,22.8268005723366,27.0
3719,3719,27.0001154567816,37.78882087076104,37.22771994248025,379978.375494321,0.0,20.6,15.376085139161502,15.6,22.8268005723366,27.0
3720,3720,26.9999917671929,37.79736843304328,37.22760274079821,379978.375494321,0.0,20.4583333333333,15.3766536978229,15.6,22.8268005723366,27.0
3721,3721,26.999908683384295,37.65888320409131,37.227453149490856,379978.375494321,0.0,20.3166666666667,15.377177811180598,15.6,22.8268005723366,27.0
3722,3722,26.999955617065602,37.77236024825621,37.22730408645885,379978.375494321,0.0,20.175,15.377684077642,15.6,22.8268005723366,27.0
3723,3723,26.999920817533496,37.645010171428574,37.227149606488545,379978.375494321,0.0,20.033333333333303,15.378117310632401,15.6,22.8268005723366,27.0
3724,3724,26.9999426831675,37.681760220600225,37.2269932723061,379978.375494321,0.0,19.891666666666698,15.3785813521258,15.6,22.8268005723366,27.0
3725,3725,26.9999261546348,37.62783180120999,37.226825468056006,379978.375494321,0.0,19.75,15.3790331642873,15.6,22.8268005723366,27.0
3726,3726,26.9999501825461,37.61952011200531,37.22664591669331,379978.375494321,0.0,19.608333333333302,15.3795296936306,15.6,22.8268005723366,27.0
3727,3727,26.999906867467704,37.672030885532735,37.22644080554525,379978.375494321,0.0,19.466666666666697,15.3800003133024,15.6,22.8268005723366,27.0
3728,3728,26.9999491662489,37.65757704982036,37.22622112554554,379978.375494321,0.0,19.325,15.3805022537523,15.6,22.8268005723366,27.0
3729,3729,26.999955331221198,37.66447179053552,37.22593809735071,379978.375494321,0.0,19.1833333333333,15.3811085399367,15.6,22.8268005723366,27.0
3730,3730,26.9999699558281,37.74494801049588,37.22565948199585,379978.375494321,0.0,19.0416666666667,15.3816714047947,15.6,22.8268005723366,27.0
3731,3731,26.9999486961792,37.638716779987604,37.22536453855796,379978.375494321,0.0,18.9,15.382175225025001,15.6,22.8268005723366,27.0
3732,3732,27.000014966311998,37.64743082161714,37.225082874398296,379978.375494321,0.0,18.85,15.3828831976086,15.6,22.8268005723366,27.0
3733,3733,27.0000251879708,37.653838089040796,37.2248181615037,379978.375494321,0.0,18.8,15.3835624450825,15.6,22.8268005723366,27.0
3734,3734,27.000079591950893,37.57090881464042,37.2245988299137,379978.375494321,0.0,18.75,15.384283158029303,15.6,22.8268005723366,27.0
3735,3735,27.0000359353479,37.64938275212833,37.22440897767085,379978.375494321,0.0,18.7,15.3849441865276,15.6,22.8268005723366,27.0
3736,3736,27.000090853907494,37.71950232067042,37.22422924296105,379978.375494321,0.0,18.65,15.3857016818029,15.6,22.8268005723366,27.0
3737,3737,27.000075497623307,37.72173441321497,37.224075587516644,379978.375494321,0.0,18.6,15.386387775776301,15.6,22.8268005723366,27.0
3738,3738,27.0001081824415,37.5209419380029,37.22395015658485,379978.375494321,0.0,18.55,15.387107216851401,15.6,22.8268005723366,27.0
3739,3739,27.0001404456116,37.667515479059134,37.22385281988825,379978.375494321,0.0,18.5,15.3878211686875,15.6,22.8268005723366,27.0
3740,3740,27.000083480202303,37.62325018920247,37.223771426438745,379978.375494321,0.0,18.45,15.388410573845198,15.6,22.8268005723366,27.0
3741,3741,27.00011398373789,37.62560352256077,37.22370387081515,379978.375494321,0.0,18.4,15.389120333671999,15.6,22.8268005723366,27.0
3742,3742,27.000085508068288,37.692192369915816,37.22364006542816,379978.375494321,0.0,18.35,15.3897592606599,15.6,22.8268005723366,27.0
3743,3743,27.000119097832197,37.53727887970342,37.223589887354045,379978.375494321,0.0,18.3,15.390462689437099,15.6,22.8268005723366,27.0
3744,3744,27.0001133252104,37.60060863147205,37.223550526481105,379978.375494321,0.0,18.3,15.391251660708196,15.6,22.8268005723366,27.0
3745,3745,27.000095661387697,37.66601872209542,37.22354944969321,379978.375494321,0.0,18.3,15.392126939834304,15.6,22.8268005723366,27.0
3746,3746,27.000271080808602,37.50299466440028,37.223570122244396,379978.375494321,0.0,18.3,15.3931343800386,15.6,22.8268005723366,27.0
3747,3747,27.0001563677853,37.547885241776406,37.223607648604045,379978.375494321,0.0,18.3,15.393925565660698,15.6,22.8268005723366,27.0
3748,3748,27.000074456912998,37.65436171135574,37.223656684149844,379978.375494321,0.0,18.3,15.394981228057999,15.6,22.8268005723366,27.0
3749,3749,27.0002434120718,37.416471948469116,37.22374831085259,379978.375494321,0.0,18.3,15.3958799006902,15.6,22.8268005723366,27.0
3750,3750,27.000166219513197,37.53841577807364,37.223814071315935,379978.375494321,0.0,18.3,15.3969006436271,15.6,22.8268005723366,27.0
3751,3751,27.000120699406995,37.544918137012964,37.2239065361446,379978.375494321,0.0,18.3,15.397823550702501,15.6,22.8268005723366,27.0
3752,3752,27.000120958048207,37.58664456167024,37.2239914371979,379978.375494321,0.0,18.3,15.398599874040999,15.6,22.8268005723366,27.0
3753,3753,27.000182974222003,37.659706124396614,37.2240499917757,379978.375494321,0.0,18.3,15.3995551890131,15.6,22.8268005723366,27.0
3754,3754,27.000138594828,37.66554272342013,37.224118629255145,379978.375494321,0.0,18.3,15.400437189609999,15.6,22.8268005723366,27.0
3755,3755,27.000190013233198,37.58116334500958,37.22420850861365,379978.375494321,0.0,18.3,15.401341951761,15.6,22.8268005723366,27.0
3756,3756,27.000005317987,37.623172963924006,37.22432676396676,379978.375494321,0.0,18.2583333333333,15.4018604907355,15.6,22.8268005723366,27.0
3757,3757,26.999919702413997,37.564253725121496,37.22447651525715,379978.375494321,0.0,18.216666666666697,15.4021260757975,15.6,22.8268005723366,27.0
3758,3758,26.999952163301,37.551917008353314,37.224591616771605,379978.375494321,0.0,18.175,15.402309648143001,15.6,22.8268005723366,27.0
3759,3759,26.999956838126195,37.57724450013936,37.224748192587036,379978.375494321,0.0,18.1333333333333,15.402604003514199,15.6,22.8268005723366,27.0
3760,3760,26.999956474601003,37.64162208035582,37.22489831673505,379978.375494321,0.0,18.091666666666697,15.402866250703402,15.6,22.8268005723366,27.0
3761,3761,26.9999636340418,37.53573091202072,37.22504284022276,379978.375494321,0.0,18.05,15.4031943180689,15.6,22.8268005723366,27.0
3762,3762,26.999886706093196,37.51289180437232,37.22518350690434,379978.375494321,0.0,18.0083333333333,15.4034006334985,15.6,22.8268005723366,27.0
3763,3763,26.9999354111983,37.52674092742455,37.225287549876754,379978.375494321,0.0,17.966666666666697,15.403696080495699,15.6,22.8268005723366,27.0
3764,3764,26.9999698505369,37.58842041171039,37.22540742083015,379978.375494321,0.0,17.925,15.403888548605499,15.6,22.8268005723366,27.0
3765,3765,26.999891944079604,37.647307387078826,37.22552437807509,379978.375494321,0.0,17.8833333333333,15.4041541005182,15.6,22.8268005723366,27.0
3766,3766,26.9999526471803,37.65078106729421,37.225607322943844,379978.375494321,0.0,17.841666666666697,15.4044657800735,15.6,22.8268005723366,27.0
3767,3767,26.9998750902735,37.566537726894325,37.22572459537765,379978.375494321,0.0,17.8,15.404619584154997,15.6,22.8268005723366,27.0
3768,3768,27.000006518160202,37.47988245568471,37.225827937526454,379978.375494321,0.0,17.75,15.4051299215215,15.6,22.8268005723366,27.0
3769,3769,27.000028232638698,37.54260609652169,37.22596502980071,379978.375494321,0.0,17.7,15.4056443708562,15.6,22.8268005723366,27.0
3770,3770,27.000116019341604,37.611464852501726,37.2261009050916,379978.375494321,0.0,17.65,15.4061964688574,15.6,22.8268005723366,27.0
3771,3771,27.000081809302607,37.6183320000906,37.226214310590855,379978.375494321,0.0,17.6,15.406817038896,15.6,22.8268005723366,27.0
3772,3772,27.000049143584302,37.562088380838965,37.22632946018625,379978.375494321,0.0,17.55,15.407276392746699,15.6,22.8268005723366,27.0
3773,3773,27.000117406736198,37.41529813687092,37.22643077770185,379978.375494321,0.0,17.5,15.4079036833541,15.6,22.8268005723366,27.0
3774,3774,27.0000761060326,37.47030802436775,37.2265225139919,379978.375494321,0.0,17.45,15.408373557012201,15.6,22.8268005723366,27.0
3775,3775,27.000105347671298,37.5340240881296,37.22659139203435,379978.375494321,0.0,17.4,15.4089608650218,15.6,22.8268005723366,27.0
3776,3776,27.000058973646606,37.580874897339726,37.22663164735221,379978.375494321,0.0,17.35,15.4095418907702,15.6,22.8268005723366,27.0
3777,3777,27.000125249342,37.42154429020247,37.2266450327916,379978.375494321,0.0,17.3,15.410261099707999,15.6,22.8268005723366,27.0
3778,3778,27.0000585627456,37.43534120194807,37.2266499464156,379978.375494321,0.0,17.25,15.4107704694925,15.6,22.8268005723366,27.0
3779,3779,27.0001059829012,37.56380826585736,37.22662511362321,379978.375494321,0.0,17.2,15.411414431282699,15.6,22.8268005723366,27.0
3780,3780,26.999905973456997,37.46284135387451,37.22658679797935,379978.375494321,0.0,17.2,15.411557175900302,15.6,22.8268005723366,27.0
3781,3781,26.999881156670998,37.502554463484906,37.22654612732911,379978.375494321,0.0,17.2,15.411627289195499,15.6,22.8268005723366,27.0
3782,3782,26.9997053971748,37.44167643596174,37.226543534986796,379978.375494321,0.0,17.2,15.4115250777142,15.6,22.8268005723366,27.0
3783,3783,26.999817120648395,37.46881562074347,37.22651788703085,379978.375494321,0.0,17.2,15.411358685683599,15.6,22.8268005723366,27.0
3784,3784,26.999797801956,37.551999320916636,37.226555362377965,379978.375494321,0.0,17.2,15.4115385949262,15.6,22.8268005723366,27.0
3785,3785,26.999883325646696,37.577544434913676,37.226582429829996,379978.375494321,0.0,17.2,15.4113711801357,15.6,22.8268005723366,27.0
3786,3786,26.999711103219102,37.51303678370996,37.226651724691955,379978.375494321,0.0,17.2,15.4113478026128,15.6,22.8268005723366,27.0
3787,3787,26.999549829335297,37.541645074261716,37.22669490865389,379978.375494321,0.0,17.2,15.4110956680207,15.6,22.8268005723366,27.0
3788,3788,26.999735829074698,37.542090614002845,37.22674734244546,379978.375494321,0.0,17.2,15.4112387219261,15.6,22.8268005723366,27.0
3789,3789,26.99987336121289,37.51195026450945,37.2269002382531,379978.375494321,0.0,17.2,15.4109461178511,15.6,22.8268005723366,27.0
3790,3790,26.999904823948803,37.59053435566106,37.22708685607385,379978.375494321,0.0,17.2,15.4107990410023,15.6,22.8268005723366,27.0
3791,3791,26.999683979665498,37.619207807255066,37.2272909632693,379978.375494321,0.0,17.2,15.410533542869699,15.6,22.8268005723366,27.0
3792,3792,26.9999337280525,37.620323190296375,37.2274744740893,379978.375494321,0.0,17.2916666666667,15.4109221008218,15.6,22.8268005723366,27.0
3793,3793,26.999989694341,37.58979466409817,37.2278073902686,379978.375494321,0.0,17.3833333333333,15.4110577027365,15.6,22.8268005723366,27.0
3794,3794,26.9999948981175,37.53335958035832,37.228227645578045,379978.375494321,0.0,17.475,15.411254925804696,15.6,22.8268005723366,27.0
3795,3795,26.999999580703395,37.502070638299045,37.228660446108506,379978.375494321,0.0,17.5666666666667,15.411426006949101,15.6,22.8268005723366,27.0
3796,3796,27.0000007172177,37.58132959310683,37.2292191065016,379978.375494321,0.0,17.658333333333303,15.411610628661,15.6,22.8268005723366,27.0
3797,3797,27.0000018324442,37.45444659027851,37.22976902995121,379978.375494321,0.0,17.75,15.4118062749671,15.6,22.8268005723366,27.0
3798,3798,27.000004045823196,37.43934185509529,37.2304153085324,379978.375494321,21.916666666666604,17.841666666666697,15.4120121759315,15.6,22.8268005723366,27.0
3799,3799,27.0000060629313,37.486256816630245,37.23097377618401,379978.375494321,34.8333333333334,17.9333333333333,15.4122447490255,15.6,22.8268005723366,27.0
3800,3800,27.0000072031491,37.507709526103795,37.23164002508826,379978.375494321,47.75,18.025,15.412508002387801,15.6,22.8268005723366,27.0
3801,3801,27.0000083212851,37.51206504424688,37.232302422639606,379978.375494321,60.6666666666666,18.1166666666667,15.4127921784116,15.6,22.8268005723366,27.0
3802,3802,27.0000114973356,37.5862256440596,37.23296017509285,379978.375494321,73.5833333333334,18.2083333333333,15.4130769778057,15.6,22.8268005723366,27.0
3803,3803,27.0000097338202,37.54332050006189,37.233578150145455,379978.375494321,86.5,18.3,15.413357986133098,15.6,22.8268005723366,27.0
3804,3804,26.999852561426202,37.48850141576539,37.2339404894609,379945.7273039,99.4166666666666,18.391666666666698,15.4136156172342,15.6,22.8268005723366,27.0
3805,3805,26.9999121306783,37.50295311854033,37.2347707480115,379945.7273039,112.3333333333334,18.483333333333302,15.413627812345199,15.6,22.8268005723366,27.0
3806,3806,26.999879365564198,37.60776794516936,37.2357096765463,379945.7273039,125.25,18.575,15.413478495183401,15.6,22.8268005723366,27.0
3807,3807,26.999906649113,37.62500971506231,37.23658823691776,379945.7273039,138.1666666666666,18.6666666666667,15.4133507981758,15.6,22.8268005723366,27.0
3808,3808,26.9997716759449,37.49162272268728,37.23751329816226,379945.7273039,151.08333333333368,18.7583333333333,15.4130039319319,15.6,22.8268005723366,27.0
3809,3809,26.999908989264398,37.527778801848186,37.23835562412775,379945.7273039,164.0,18.85,15.413008356687401,15.6,22.8268005723366,27.0
3810,3810,26.999885886817196,37.6292783725393,37.23940922561065,379945.7273039,170.08333333333331,18.9416666666667,15.412802341080301,15.6,22.8268005723366,27.0
3811,3811,26.9999397603143,37.54595670571636,37.24037519977882,379945.7273039,176.16666666666669,19.033333333333303,15.412512758156199,15.6,22.8268005723366,27.0
3812,3812,26.9997946023477,37.51309440436006,37.241456892368795,379945.7273039,182.25,19.125,15.4123359503859,15.6,22.8268005723366,27.0
3813,3813,26.9998770482467,37.60692425274852,37.2423817453794,379945.7273039,188.3333333333333,19.216666666666697,15.412246712799,15.6,22.8268005723366,27.0
3814,3814,26.99976232443649,37.50659641770425,37.24340693300485,379945.7273039,194.41666666666669,19.3083333333333,15.4119599992127,15.6,22.8268005723366,27.0
3815,3815,26.9998604284397,37.5474427172754,37.24432972368211,379945.7273039,200.5,19.4,15.4116908167309,15.6,22.8268005723366,27.0
3816,3816,27.000019967528395,37.60088288267806,37.245433295179204,379945.7273039,206.583333333333,19.5,15.412085340182,15.6,22.8268005723366,27.0
3817,3817,27.0001280055791,37.642163185228526,37.246462457293546,379945.7273039,212.666666666667,19.6,15.4124358895538,15.6,22.8268005723366,27.0
3818,3818,27.0000651594213,37.64632879209182,37.247443314967704,379945.7273039,218.75,19.7,15.412732130694199,15.6,22.8268005723366,27.0
3819,3819,27.0001834296795,37.568306940596315,37.24855264797585,379945.7273039,224.833333333333,19.8,15.413155746252999,15.6,22.8268005723366,27.0
3820,3820,27.0001068789566,37.6378411252089,37.249592685685954,379945.7273039,230.916666666667,19.9,15.4133953967736,15.6,22.8268005723366,27.0
3821,3821,27.0000517153766,37.57690212111584,37.2507443136912,379945.7273039,237.0,20.0,15.4138070461794,15.6,22.8268005723366,27.0
3822,3822,27.000174268246607,37.56513170978074,37.252012243313644,379945.7273039,255.416666666666,20.1,15.4141016866979,15.6,22.8268005723366,27.0
3823,3823,27.000154617586304,37.54130091833106,37.25314420794895,379945.7273039,273.833333333334,20.2,15.414360519062901,15.6,22.8268005723366,27.0
3824,3824,27.0000776158961,37.573146399135005,37.25433607494965,379945.7273039,292.25,20.3,15.414771680534502,15.6,22.8268005723366,27.0
3825,3825,27.0001860455231,37.54109434906145,37.255639058486096,379945.7273039,310.666666666666,20.4,15.4150782470159,15.6,22.8268005723366,27.0
3826,3826,27.0001601422511,37.551695254312506,37.25680582611746,379945.7273039,329.083333333334,20.5,15.4153676261843,15.6,22.8268005723366,27.0
3827,3827,27.000080189549895,37.62343691361201,37.258017387275046,379945.7273039,347.5,20.6,15.4158239352146,15.6,22.8268005723366,27.0
3828,3828,27.0000065895302,37.67549796309744,37.259336443860896,379945.7273039,365.916666666666,20.6916666666667,15.4157918123853,15.6,22.8268005723366,27.0
3829,3829,26.999968816373702,37.65917761669945,37.2605052397936,379945.7273039,384.333333333334,20.783333333333303,15.4157163538237,15.6,22.8268005723366,27.0
3830,3830,26.9999366078911,37.61108451527915,37.2617691639105,379945.7273039,402.75,20.875,15.415612517953598,15.6,22.8268005723366,27.0
3831,3831,26.99994924591229,37.50070222960748,37.2630064290814,379945.7273039,421.166666666666,20.966666666666697,15.415491024305696,15.6,22.8268005723366,27.0
3832,3832,26.9999635553271,37.66112681536028,37.2642985635663,379945.7273039,439.583333333334,21.0583333333333,15.415352421851301,15.6,22.8268005723366,27.0
3833,3833,26.999953781879697,37.42995668263893,37.265604356779704,379945.7273039,458.0,21.15,15.4152156127644,15.6,22.8268005723366,27.0
3834,3834,26.999934482944887,37.57831000835015,37.266896786399045,379945.7273039,461.75,21.2416666666667,15.415097152896301,15.6,22.8268005723366,27.0
3835,3835,26.9999530597302,37.615524734611505,37.268158953817505,379945.7273039,465.5,21.3333333333333,15.415029515942399,15.6,22.8268005723366,27.0
3836,3836,26.999908502512998,37.46832542292717,37.2694516298688,379945.7273039,469.25,21.425,15.4149342227267,15.6,22.8268005723366,27.0
3837,3837,26.999930270530395,37.56106527918107,37.2706383483736,379945.7273039,473.0,21.516666666666694,15.414909874233803,15.6,22.8268005723366,27.0
3838,3838,26.9999676591453,37.42572212299592,37.271916651157945,379945.7273039,476.75,21.608333333333306,15.4148911183707,15.6,22.8268005723366,27.0
3839,3839,26.999962055567103,37.57886132732039,37.2732007536416,379945.7273039,480.5,21.7,15.414860667011599,15.6,22.8268005723366,27.0
3840,3840,27.0000098235786,37.46042839459192,37.2744367640556,379945.7273039,484.25,21.7916666666667,15.4150233587498,15.6,22.8268005723366,27.0
3841,3841,27.000059202411798,37.51359351610151,37.27564022937325,379945.7273039,488.0,21.8833333333333,15.4152519285465,15.6,22.8268005723366,27.0
3842,3842,27.0000427768854,37.55033077901409,37.2767838005537,379945.7273039,491.75,21.975,15.415544813631499,15.6,22.8268005723366,27.0
3843,3843,27.000040459085998,37.44700951727626,37.278119071109295,379945.7273039,495.5,22.0666666666667,15.4157418428965,15.6,22.8268005723366,27.0
3844,3844,27.000024255884398,37.655962113744,37.279342127173436,379945.7273039,499.25,22.158333333333307,15.4160429690837,15.6,22.8268005723366,27.0
3845,3845,27.000031669232893,37.574638825260095,37.2806429211612,379945.7273039,503.0,22.25,15.4162753727141,15.6,22.8268005723366,27.0
3846,3846,27.0000473933643,37.52951879590298,37.28185354321825,379945.7273039,519.0,22.341666666666693,15.4165256088846,15.6,22.8268005723366,27.0
3847,3847,27.0000267039099,37.68350234729228,37.2830556577689,379945.7273039,535.0,22.4333333333333,15.416795678837099,15.6,22.8268005723366,27.0
3848,3848,27.000066256450506,37.52398231345575,37.28436011824905,379945.7273039,551.0,22.525,15.416982740155499,15.6,22.8268005723366,27.0
3849,3849,27.0000405674577,37.610740888423216,37.285554617180544,379945.7273039,567.0,22.6166666666667,15.417221168348599,15.6,22.8268005723366,27.0
